GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
420 Ensembl source identifiers supplied in the input file:grey_Module.txt
420 source identifiers meeting the filter linked to a Ensembl ID.
418 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
1730 Genes linked to a term.
The z score is based on an N of 1730 and a R of 418 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0042158	lipoprotein biosynthetic process	biological_process	2	3	6	66.6666666667	50.0	1.72084260627	0.146	1.0
GO:0036314	response to sterol	biological_process	2	3	25	66.6666666667	12.0	1.72084260627	0.1455	1.0
GO:0035855	megakaryocyte development	biological_process	2	3	15	66.6666666667	20.0	1.72084260627	0.1445	1.0
GO:0035587	purinergic receptor signaling pathway	biological_process	2	3	23	66.6666666667	13.0434782609	1.72084260627	0.146	1.0
GO:0035325	Toll-like receptor binding	molecular_function	2	3	5	66.6666666667	60.0	1.72084260627	0.141	1.0
GO:0035253	ciliary rootlet	cellular_component	2	3	9	66.6666666667	33.3333333333	1.72084260627	0.1285	1.0
GO:0035235	ionotropic glutamate receptor signaling pathway	biological_process	2	3	24	66.6666666667	12.5	1.72084260627	0.1315	1.0
GO:0035020	regulation of Rac protein signal transduction	biological_process	2	3	14	66.6666666667	21.4285714286	1.72084260627	0.151	1.0
GO:0034389	lipid particle organization	biological_process	2	3	14	66.6666666667	21.4285714286	1.72084260627	0.1625	1.0
GO:0034377	plasma lipoprotein particle assembly	biological_process	2	3	22	66.6666666667	13.6363636364	1.72084260627	0.146	1.0
GO:0034366	spherical high-density lipoprotein particle	cellular_component	2	3	16	66.6666666667	18.75	1.72084260627	0.1465	1.0
GO:0033206	meiotic cytokinesis	biological_process	2	3	6	66.6666666667	50.0	1.72084260627	0.1545	1.0
GO:0032417	positive regulation of sodium	biological_process	2	3	4	66.6666666667	75.0	1.72084260627	0.1375	1.0
GO:0032415	regulation of sodium	biological_process	2	3	6	66.6666666667	50.0	1.72084260627	0.1375	1.0
GO:0031996	thioesterase binding	molecular_function	2	3	15	66.6666666667	20.0	1.72084260627	0.152	1.0
GO:0031646	positive regulation of neurological system process	biological_process	2	3	13	66.6666666667	23.0769230769	1.72084260627	0.1585	1.0
GO:0031424	keratinization	biological_process	2	3	47	66.6666666667	6.3829787234	1.72084260627	0.149	1.0
GO:0031365	N-terminal protein amino acid modification	biological_process	2	3	20	66.6666666667	15.0	1.72084260627	0.1445	1.0
GO:0030500	regulation of bone mineralization	biological_process	2	3	68	66.6666666667	4.41176470588	1.72084260627	0.1415	1.0
GO:0030247	polysaccharide binding	molecular_function	2	3	18	66.6666666667	16.6666666667	1.72084260627	0.147	1.0
GO:0019915	lipid storage	biological_process	2	3	30	66.6666666667	10.0	1.72084260627	0.157	1.0
GO:0019865	immunoglobulin binding	molecular_function	2	3	29	66.6666666667	10.3448275862	1.72084260627	0.1465	1.0
GO:0019825	oxygen binding	molecular_function	2	3	37	66.6666666667	8.10810810811	1.72084260627	0.137	1.0
GO:0019673	GDP-mannose metabolic process	biological_process	2	3	10	66.6666666667	30.0	1.72084260627	0.1465	1.0
GO:0019098	reproductive behavior	biological_process	2	3	31	66.6666666667	9.67741935484	1.72084260627	0.1415	1.0
GO:0017127	cholesterol transporter activity	molecular_function	2	3	13	66.6666666667	23.0769230769	1.72084260627	0.146	1.0
GO:0016802	trialkylsulfonium hydrolase activity	molecular_function	2	3	3	66.6666666667	100.0	1.72084260627	0.137	1.0
GO:0016458	gene silencing	biological_process	2	3	71	66.6666666667	4.22535211268	1.72084260627	0.1565	1.0
GO:0016344	meiotic chromosome movement towards spindle pole	biological_process	2	3	3	66.6666666667	100.0	1.72084260627	0.1545	1.0
GO:0016114	terpenoid biosynthetic process	biological_process	2	3	11	66.6666666667	27.2727272727	1.72084260627	0.151	1.0
GO:0015812	gamma-aminobutyric acid transport	biological_process	2	3	9	66.6666666667	33.3333333333	1.72084260627	0.1435	1.0
GO:0015671	oxygen transport	biological_process	2	3	17	66.6666666667	17.6470588235	1.72084260627	0.137	1.0
GO:0015643	toxic substance binding	molecular_function	2	3	12	66.6666666667	25.0	1.72084260627	0.166	1.0
GO:0015037	peptide disulfide oxidoreductase activity	molecular_function	2	3	6	66.6666666667	50.0	1.72084260627	0.138	1.0
GO:0014819	regulation of skeletal muscle contraction	biological_process	2	3	8	66.6666666667	37.5	1.72084260627	0.1555	1.0
GO:0014809	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	biological_process	2	3	4	66.6666666667	75.0	1.72084260627	0.1555	1.0
GO:0014722	regulation of skeletal muscle contraction by calcium ion signaling	biological_process	2	3	5	66.6666666667	60.0	1.72084260627	0.1555	1.0
GO:0010873	positive regulation of cholesterol esterification	biological_process	2	3	7	66.6666666667	42.8571428571	1.72084260627	0.16	1.0
GO:0010799	regulation of peptidyl-threonine phosphorylation	biological_process	2	3	25	66.6666666667	12.0	1.72084260627	0.1515	1.0
GO:0010560	positive regulation of glycoprotein biosynthetic process	biological_process	2	3	13	66.6666666667	23.0769230769	1.72084260627	0.136	1.0
GO:0010559	regulation of glycoprotein biosynthetic process	biological_process	2	3	29	66.6666666667	10.3448275862	1.72084260627	0.136	1.0
GO:0010447	response to acidic pH	biological_process	2	3	14	66.6666666667	21.4285714286	1.72084260627	0.137	1.0
GO:0010288	response to lead ion	biological_process	2	3	11	66.6666666667	27.2727272727	1.72084260627	0.139	1.0
GO:0007176	regulation of epidermal growth factor-activated receptor activity	biological_process	2	3	24	66.6666666667	12.5	1.72084260627	0.143	1.0
GO:0007158	neuron cell-cell adhesion	biological_process	2	3	16	66.6666666667	18.75	1.72084260627	0.1635	1.0
GO:0006911	phagocytosis, engulfment	biological_process	2	3	18	66.6666666667	16.6666666667	1.72084260627	0.1495	1.0
GO:0006760	folic acid-containing compound metabolic process	biological_process	2	3	26	66.6666666667	11.5384615385	1.72084260627	0.1485	1.0
GO:0006534	cysteine metabolic process	biological_process	2	3	9	66.6666666667	33.3333333333	1.72084260627	0.1355	1.0
GO:0006189	'de novo' IMP biosynthetic process	biological_process	2	3	7	66.6666666667	42.8571428571	1.72084260627	0.1415	1.0
GO:0005814	centriole	cellular_component	2	3	93	66.6666666667	3.22580645161	1.72084260627	0.148	1.0
GO:0005416	cation	molecular_function	2	3	12	66.6666666667	25.0	1.72084260627	0.1475	1.0
GO:0005344	oxygen transporter activity	molecular_function	2	3	15	66.6666666667	20.0	1.72084260627	0.137	1.0
GO:0005328	neurotransmitter	molecular_function	2	3	21	66.6666666667	14.2857142857	1.72084260627	0.139	1.0
GO:0005283	sodium	molecular_function	2	3	10	66.6666666667	30.0	1.72084260627	0.1475	1.0
GO:0005231	excitatory extracellular ligand-gated ion channel activity	molecular_function	2	3	51	66.6666666667	5.88235294118	1.72084260627	0.1385	1.0
GO:0004707	MAP kinase activity	molecular_function	2	3	15	66.6666666667	20.0	1.72084260627	0.1565	1.0
GO:0004089	carbonate dehydratase activity	molecular_function	2	3	13	66.6666666667	23.0769230769	1.72084260627	0.151	1.0
GO:0004013	adenosylhomocysteinase activity	molecular_function	2	3	3	66.6666666667	100.0	1.72084260627	0.137	1.0
GO:0002934	desmosome organization	biological_process	2	3	8	66.6666666667	37.5	1.72084260627	0.133	1.0
GO:0002886	regulation of myeloid leukocyte mediated immunity	biological_process	2	3	24	66.6666666667	12.5	1.72084260627	0.1475	1.0
GO:0002762	negative regulation of myeloid leukocyte differentiation	biological_process	2	3	47	66.6666666667	6.3829787234	1.72084260627	0.1395	1.0
GO:0002544	chronic inflammatory response	biological_process	2	3	18	66.6666666667	16.6666666667	1.72084260627	0.142	1.0
GO:0002021	response to dietary excess	biological_process	2	3	11	66.6666666667	27.2727272727	1.72084260627	0.1445	1.0
GO:0001871	pattern binding	molecular_function	2	3	18	66.6666666667	16.6666666667	1.72084260627	0.147	1.0
GO:0001824	blastocyst development	biological_process	2	3	30	66.6666666667	10.0	1.72084260627	0.152	1.0
GO:0001784	phosphotyrosine binding	molecular_function	2	3	13	66.6666666667	23.0769230769	1.72084260627	0.153	1.0
GO:0001159	core promoter proximal region DNA binding	molecular_function	2	3	187	66.6666666667	1.60427807487	1.72084260627	0.1355	1.0
GO:0000987	core promoter proximal region sequence-specific DNA binding	molecular_function	2	3	185	66.6666666667	1.62162162162	1.72084260627	0.1355	1.0
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	molecular_function	2	3	176	66.6666666667	1.70454545455	1.72084260627	0.1355	1.0
GO:0000049	tRNA binding	molecular_function	2	3	38	66.6666666667	7.89473684211	1.72084260627	0.154	1.0
GO:0000003	reproduction	biological_process	2	3	37	66.6666666667	8.10810810811	1.72084260627	0.1455	1.0
GO:0032496	response to lipopolysaccharide	biological_process	10	26	230	38.4615384615	11.3043478261	1.71580134832	0.096	1.0
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	biological_process	4	8	44	50.0	18.1818181818	1.71071782783	0.1055	1.0
GO:2000027	regulation of organ morphogenesis	biological_process	4	8	162	50.0	4.93827160494	1.71071782783	0.1195	1.0
GO:1902930	regulation of alcohol biosynthetic process	biological_process	4	8	47	50.0	17.0212765957	1.71071782783	0.0995	1.0
GO:0086001	cardiac muscle cell action potential	biological_process	4	8	29	50.0	27.5862068966	1.71071782783	0.097	1.0
GO:0050810	regulation of steroid biosynthetic process	biological_process	4	8	58	50.0	13.7931034483	1.71071782783	0.1035	1.0
GO:0048469	cell maturation	biological_process	4	8	120	50.0	6.66666666667	1.71071782783	0.0905	1.0
GO:0045010	actin nucleation	biological_process	4	8	19	50.0	42.1052631579	1.71071782783	0.0955	1.0
GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	biological_process	4	8	12	50.0	66.6666666667	1.71071782783	0.1025	1.0
GO:0031103	axon regeneration	biological_process	4	8	17	50.0	47.0588235294	1.71071782783	0.0995	1.0
GO:0022834	ligand-gated channel activity	molecular_function	4	8	149	50.0	5.36912751678	1.71071782783	0.1015	1.0
GO:0016801	hydrolase activity, acting on ether bonds	molecular_function	4	8	11	50.0	72.7272727273	1.71071782783	0.0925	1.0
GO:0015276	ligand-gated ion channel activity	molecular_function	4	8	149	50.0	5.36912751678	1.71071782783	0.1015	1.0
GO:0010591	regulation of lamellipodium assembly	biological_process	4	8	21	50.0	38.0952380952	1.71071782783	0.096	1.0
GO:0006958	complement activation, classical pathway	biological_process	4	8	55	50.0	14.5454545455	1.71071782783	0.108	1.0
GO:0005885	Arp2/3 protein complex	cellular_component	4	8	10	50.0	80.0	1.71071782783	0.099	1.0
GO:0005100	Rho GTPase activator activity	molecular_function	4	8	39	50.0	20.5128205128	1.71071782783	0.101	1.0
GO:0050778	positive regulation of immune response	biological_process	24	74	608	32.4324324324	12.1710526316	1.69828410462	0.0995	1.0
GO:0002764	immune response-regulating signaling pathway	biological_process	24	74	483	32.4324324324	15.3209109731	1.69828410462	0.1015	1.0
GO:0044430	cytoskeletal part	cellular_component	64	223	1401	28.6995515695	15.9172019986	1.69558788427	0.1035	1.0
GO:0042995	cell projection	cellular_component	78	277	1199	28.1588447653	23.1025854879	1.69523234313	0.082	1.0
GO:0006417	regulation of translation	biological_process	13	36	292	36.1111111111	12.3287671233	1.69209269489	0.1175	1.0
GO:0010959	regulation of metal ion transport	biological_process	20	60	249	33.3333333333	24.0963855422	1.68867286896	0.101	1.0
GO:0051302	regulation of cell division	biological_process	9	23	250	39.1304347826	9.2	1.68778238035	0.1495	1.0
GO:0006725	cellular aromatic compound metabolic process	biological_process	116	427	5110	27.1662763466	8.35616438356	1.67067461797	0.0905	1.0
GO:0090407	organophosphate biosynthetic process	biological_process	25	78	464	32.0512820513	16.8103448276	1.66523901415	0.103	1.0
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	biological_process	8	20	182	40.0	10.989010989	1.66383380439	0.1115	1.0
GO:0005913	cell-cell adherens junction	cellular_component	8	20	47	40.0	42.5531914894	1.66383380439	0.102	1.0
GO:0003012	muscle system process	biological_process	15	43	237	34.8837209302	18.1434599156	1.66278391407	0.104	1.0
GO:0010468	regulation of gene expression	biological_process	69	243	4124	28.3950617284	5.89233753637	1.66228778761	0.115	1.0
GO:2000649	regulation of sodium ion transmembrane transporter activity	biological_process	5	11	23	45.4545454545	47.8260869565	1.6545412302	0.112	1.0
GO:0055067	monovalent inorganic cation homeostasis	biological_process	5	11	77	45.4545454545	14.2857142857	1.6545412302	0.0985	1.0
GO:0051781	positive regulation of cell division	biological_process	5	11	126	45.4545454545	8.73015873016	1.6545412302	0.096	1.0
GO:0032526	response to retinoic acid	biological_process	5	11	112	45.4545454545	9.82142857143	1.6545412302	0.0945	1.0
GO:0032414	positive regulation of ion transmembrane transporter activity	biological_process	5	11	39	45.4545454545	28.2051282051	1.6545412302	0.105	1.0
GO:0008038	neuron recognition	biological_process	5	11	32	45.4545454545	34.375	1.6545412302	0.109	1.0
GO:0022402	cell cycle process	biological_process	44	148	1019	29.7297297297	14.5240431796	1.65426860476	0.1155	1.0
GO:0005200	structural constituent of cytoskeleton	molecular_function	12	33	105	36.3636363636	31.4285714286	1.65282935402	0.1045	1.0
GO:0050905	neuromuscular process	biological_process	7	17	86	41.1764705882	19.7674418605	1.64648052102	0.138	1.0
GO:0046165	alcohol biosynthetic process	biological_process	7	17	107	41.1764705882	15.8878504673	1.64648052102	0.138	1.0
GO:0044853	plasma membrane raft	cellular_component	7	17	67	41.1764705882	25.3731343284	1.64648052102	0.139	1.0
GO:0031032	actomyosin structure organization	biological_process	7	17	62	41.1764705882	27.4193548387	1.64648052102	0.1345	1.0
GO:0006694	steroid biosynthetic process	biological_process	7	17	126	41.1764705882	13.4920634921	1.64648052102	0.1345	1.0
GO:0005901	caveola	cellular_component	7	17	67	41.1764705882	25.3731343284	1.64648052102	0.139	1.0
GO:0004177	aminopeptidase activity	molecular_function	7	17	39	41.1764705882	43.5897435897	1.64648052102	0.138	1.0
GO:0000187	activation of MAPK activity	biological_process	7	17	143	41.1764705882	11.8881118881	1.64648052102	0.1375	1.0
GO:1902305	regulation of sodium ion transmembrane transport	biological_process	6	14	29	42.8571428571	48.275862069	1.64031099815	0.111	1.0
GO:0050885	neuromuscular process controlling balance	biological_process	6	14	49	42.8571428571	28.5714285714	1.64031099815	0.088	1.0
GO:0035023	regulation of Rho protein signal transduction	biological_process	6	14	106	42.8571428571	13.2075471698	1.64031099815	0.0945	1.0
GO:0033044	regulation of chromosome organization	biological_process	6	14	182	42.8571428571	7.69230769231	1.64031099815	0.095	1.0
GO:0019787	ubiquitin-like protein transferase activity	molecular_function	6	14	303	42.8571428571	4.6204620462	1.64031099815	0.109	1.0
GO:0018209	peptidyl-serine modification	biological_process	6	14	94	42.8571428571	14.8936170213	1.64031099815	0.093	1.0
GO:0006821	chloride transport	biological_process	6	14	100	42.8571428571	14.0	1.64031099815	0.094	1.0
GO:0002027	regulation of heart rate	biological_process	6	14	74	42.8571428571	18.9189189189	1.64031099815	0.095	1.0
GO:0032270	positive regulation of cellular protein metabolic process	biological_process	50	171	1114	29.2397660819	15.3500897666	1.63361263246	0.111	1.0
GO:0042802	identical protein binding	molecular_function	56	194	1127	28.8659793814	17.2138420586	1.62395160631	0.1075	1.0
GO:0061134	peptidase regulator activity	molecular_function	11	30	215	36.6666666667	13.9534883721	1.61362289394	0.1235	1.0
GO:0010941	regulation of cell death	biological_process	64	225	1423	28.4444444444	15.8116654954	1.60849060668	0.108	1.0
GO:0031175	neuron projection development	biological_process	16	47	171	34.0425531915	27.485380117	1.60392212665	0.1185	1.0
GO:1902589	single-organism organelle organization	biological_process	59	206	1521	28.640776699	13.543721236	1.59957147579	0.121	1.0
GO:0009628	response to abiotic stimulus	biological_process	41	138	985	29.7101449275	14.0101522843	1.58677779358	0.1225	1.0
GO:0042981	regulation of apoptotic process	biological_process	61	214	1354	28.5046728972	15.8050221566	1.58495879176	0.13	1.0
GO:0051171	regulation of nitrogen compound metabolic process	biological_process	78	280	4237	27.8571428571	6.60844937456	1.57736591651	0.1325	1.0
GO:0006164	purine nucleotide biosynthetic process	biological_process	10	27	135	37.037037037	20.0	1.57476827118	0.172	1.0
GO:0005509	calcium ion binding	molecular_function	38	127	750	29.9212598425	16.9333333333	1.57471384806	0.139	1.0
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	59	207	3972	28.5024154589	5.21148036254	1.55442617744	0.152	1.0
GO:0043067	regulation of programmed cell death	biological_process	61	215	1366	28.3720930233	15.7393850659	1.54066653594	0.136	1.0
GO:0034641	cellular nitrogen compound metabolic process	biological_process	131	491	5359	26.6802443992	9.16215711887	1.53998832689	0.122	1.0
GO:0051098	regulation of binding	biological_process	9	24	219	37.5	10.9589041096	1.53673950335	0.14	1.0
GO:0019882	antigen processing and presentation	biological_process	27	87	386	31.0344827586	22.5388601036	1.53621691266	0.1525	1.0
GO:0005578	proteinaceous extracellular matrix	cellular_component	12	34	263	35.2941176471	12.927756654	1.53108297197	0.155	1.0
GO:0033043	regulation of organelle organization	biological_process	42	143	753	29.3706293706	18.9907038513	1.51881222146	0.163	1.0
GO:0044249	cellular biosynthetic process	biological_process	84	305	4194	27.5409836066	7.27229375298	1.5185756422	0.1325	1.0
GO:0005768	endosome	cellular_component	25	80	445	31.25	17.9775280899	1.51608824344	0.1315	1.0
GO:0045861	negative regulation of proteolysis	biological_process	14	41	323	34.1463414634	12.693498452	1.51109443962	0.1365	1.0
GO:0051254	positive regulation of RNA metabolic process	biological_process	21	66	1287	31.8181818182	5.12820512821	1.48116899213	0.1365	1.0
GO:2000241	regulation of reproductive process	biological_process	3	6	86	50.0	6.97674418605	1.48066549493	0.156	1.0
GO:0090314	positive regulation of protein targeting to membrane	biological_process	3	6	17	50.0	35.2941176471	1.48066549493	0.1575	1.0
GO:0086091	regulation of heart rate by cardiac conduction	biological_process	3	6	23	50.0	26.0869565217	1.48066549493	0.1525	1.0
GO:0072089	stem cell proliferation	biological_process	3	6	49	50.0	12.2448979592	1.48066549493	0.183	1.0
GO:0071300	cellular response to retinoic acid	biological_process	3	6	63	50.0	9.52380952381	1.48066549493	0.1595	1.0
GO:0051782	negative regulation of cell division	biological_process	3	6	68	50.0	8.82352941176	1.48066549493	0.175	1.0
GO:0050673	epithelial cell proliferation	biological_process	3	6	70	50.0	8.57142857143	1.48066549493	0.175	1.0
GO:0048709	oligodendrocyte differentiation	biological_process	3	6	30	50.0	20.0	1.48066549493	0.15	1.0
GO:0048532	anatomical structure arrangement	biological_process	3	6	18	50.0	33.3333333333	1.48066549493	0.1625	1.0
GO:0048260	positive regulation of receptor-mediated endocytosis	biological_process	3	6	36	50.0	16.6666666667	1.48066549493	0.155	1.0
GO:0046716	muscle cell cellular homeostasis	biological_process	3	6	17	50.0	35.2941176471	1.48066549493	0.1435	1.0
GO:0045778	positive regulation of ossification	biological_process	3	6	83	50.0	7.22891566265	1.48066549493	0.1575	1.0
GO:0043535	regulation of blood vessel endothelial cell migration	biological_process	3	6	50	50.0	12.0	1.48066549493	0.158	1.0
GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	molecular_function	3	6	40	50.0	15.0	1.48066549493	0.145	1.0
GO:0034314	Arp2/3 complex-mediated actin nucleation	biological_process	3	6	16	50.0	37.5	1.48066549493	0.15	1.0
GO:0032469	endoplasmic reticulum calcium ion homeostasis	biological_process	3	6	16	50.0	37.5	1.48066549493	0.1545	1.0
GO:0032088	negative regulation of NF-kappaB transcription factor activity	biological_process	3	6	76	50.0	7.89473684211	1.48066549493	0.1515	1.0
GO:0031527	filopodium membrane	cellular_component	3	6	13	50.0	46.1538461538	1.48066549493	0.161	1.0
GO:0031209	SCAR complex	cellular_component	3	6	8	50.0	75.0	1.48066549493	0.1495	1.0
GO:0031123	RNA 3'-end processing	biological_process	3	6	112	50.0	5.35714285714	1.48066549493	0.151	1.0
GO:0030041	actin filament polymerization	biological_process	3	6	31	50.0	19.3548387097	1.48066549493	0.159	1.0
GO:0016460	myosin II complex	cellular_component	3	6	25	50.0	24.0	1.48066549493	0.1525	1.0
GO:0015370	solute	molecular_function	3	6	52	50.0	11.5384615385	1.48066549493	0.1505	1.0
GO:0009268	response to pH	biological_process	3	6	30	50.0	20.0	1.48066549493	0.146	1.0
GO:0009069	serine family amino acid metabolic process	biological_process	3	6	35	50.0	17.1428571429	1.48066549493	0.16	1.0
GO:0008033	tRNA processing	biological_process	3	6	119	50.0	5.04201680672	1.48066549493	0.1575	1.0
GO:0007413	axonal fasciculation	biological_process	3	6	18	50.0	33.3333333333	1.48066549493	0.1585	1.0
GO:0007093	mitotic cell cycle checkpoint	biological_process	3	6	105	50.0	5.71428571429	1.48066549493	0.1545	1.0
GO:0006672	ceramide metabolic process	biological_process	3	6	64	50.0	9.375	1.48066549493	0.1575	1.0
GO:0006595	polyamine metabolic process	biological_process	3	6	22	50.0	27.2727272727	1.48066549493	0.1695	1.0
GO:0006040	amino sugar metabolic process	biological_process	3	6	39	50.0	15.3846153846	1.48066549493	0.166	1.0
GO:0005915	zonula adherens	cellular_component	3	6	9	50.0	66.6666666667	1.48066549493	0.151	1.0
GO:0001954	positive regulation of cell-matrix adhesion	biological_process	3	6	34	50.0	17.6470588235	1.48066549493	0.159	1.0
GO:0001540	beta-amyloid binding	molecular_function	3	6	30	50.0	20.0	1.48066549493	0.157	1.0
GO:0015629	actin cytoskeleton	cellular_component	19	59	201	32.2033898305	29.3532338308	1.46779551127	0.165	1.0
GO:1903706	regulation of hemopoiesis	biological_process	7	18	318	38.8888888889	5.66037735849	1.46685895295	0.157	1.0
GO:0045834	positive regulation of lipid metabolic process	biological_process	7	18	111	38.8888888889	16.2162162162	1.46685895295	0.158	1.0
GO:0019887	protein kinase regulator activity	molecular_function	7	18	135	38.8888888889	13.3333333333	1.46685895295	0.1605	1.0
GO:0016879	ligase activity, forming carbon-nitrogen bonds	molecular_function	7	18	98	38.8888888889	18.3673469388	1.46685895295	0.156	1.0
GO:0006937	regulation of muscle contraction	biological_process	7	18	115	38.8888888889	15.652173913	1.46685895295	0.154	1.0
GO:2001141	regulation of RNA biosynthetic process	biological_process	48	167	3563	28.7425149701	4.68706146506	1.45444011369	0.169	1.0
GO:0046483	heterocycle metabolic process	biological_process	113	422	5100	26.7772511848	8.27450980392	1.44304295524	0.1405	1.0
GO:0031901	early endosome membrane	cellular_component	10	28	122	35.7142857143	22.9508196721	1.43933322471	0.1955	1.0
GO:0030018	Z disc	cellular_component	10	28	108	35.7142857143	25.9259259259	1.43933322471	0.167	1.0
GO:0009636	response to toxic substance	biological_process	10	28	141	35.7142857143	19.8581560284	1.43933322471	0.1785	1.0
GO:0000302	response to reactive oxygen species	biological_process	10	28	127	35.7142857143	22.0472440945	1.43933322471	0.1755	1.0
GO:1902105	regulation of leukocyte differentiation	biological_process	6	15	235	40.0	6.3829787234	1.4388203392	0.203	1.0
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	biological_process	6	15	122	40.0	12.2950819672	1.4388203392	0.2175	1.0
GO:0030522	intracellular receptor signaling pathway	biological_process	6	15	191	40.0	7.85340314136	1.4388203392	0.189	1.0
GO:0007179	transforming growth factor beta receptor signaling pathway	biological_process	6	15	129	40.0	11.6279069767	1.4388203392	0.2105	1.0
GO:0005057	receptor signaling protein activity	molecular_function	6	15	142	40.0	10.5633802817	1.4388203392	0.213	1.0
GO:0031325	positive regulation of cellular metabolic process	biological_process	73	264	2526	27.6515151515	10.4513064133	1.43849154018	0.158	1.0
GO:0006928	movement of cell or subcellular component	biological_process	73	264	1297	27.6515151515	20.3546646106	1.43849154018	0.141	1.0
GO:1901800	positive regulation of proteasomal protein catabolic process	biological_process	4	9	54	44.4444444444	16.6666666667	1.42476380609	0.1535	1.0
GO:0051125	regulation of actin nucleation	biological_process	4	9	15	44.4444444444	60.0	1.42476380609	0.1475	1.0
GO:0050728	negative regulation of inflammatory response	biological_process	4	9	89	44.4444444444	10.1123595506	1.42476380609	0.1545	1.0
GO:0046854	phosphatidylinositol phosphorylation	biological_process	4	9	33	44.4444444444	27.2727272727	1.42476380609	0.1475	1.0
GO:0046834	lipid phosphorylation	biological_process	4	9	38	44.4444444444	23.6842105263	1.42476380609	0.1475	1.0
GO:0046332	SMAD binding	molecular_function	4	9	68	44.4444444444	13.2352941176	1.42476380609	0.1565	1.0
GO:0044224	juxtaparanode region of axon	cellular_component	4	9	9	44.4444444444	100.0	1.42476380609	0.1545	1.0
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	biological_process	4	9	50	44.4444444444	18.0	1.42476380609	0.1535	1.0
GO:0030032	lamellipodium assembly	biological_process	4	9	29	44.4444444444	31.0344827586	1.42476380609	0.1435	1.0
GO:0018210	peptidyl-threonine modification	biological_process	4	9	45	44.4444444444	20.0	1.42476380609	0.139	1.0
GO:0018107	peptidyl-threonine phosphorylation	biological_process	4	9	41	44.4444444444	21.9512195122	1.42476380609	0.139	1.0
GO:0016831	carboxy-lyase activity	molecular_function	4	9	40	44.4444444444	22.5	1.42476380609	0.138	1.0
GO:0015296	anion	molecular_function	4	9	49	44.4444444444	18.3673469388	1.42476380609	0.1495	1.0
GO:0008544	epidermis development	biological_process	4	9	96	44.4444444444	9.375	1.42476380609	0.1355	1.0
GO:0008307	structural constituent of muscle	molecular_function	4	9	42	44.4444444444	21.4285714286	1.42476380609	0.146	1.0
GO:0007088	regulation of mitotic nuclear division	biological_process	4	9	113	44.4444444444	7.96460176991	1.42476380609	0.163	1.0
GO:0006956	complement activation	biological_process	4	9	75	44.4444444444	12.0	1.42476380609	0.1465	1.0
GO:0005254	chloride channel activity	molecular_function	4	9	79	44.4444444444	11.3924050633	1.42476380609	0.1415	1.0
GO:1901687	glutathione derivative biosynthetic process	biological_process	5	12	28	41.6666666667	42.8571428571	1.42110169822	0.139	1.0
GO:1901685	glutathione derivative metabolic process	biological_process	5	12	28	41.6666666667	42.8571428571	1.42110169822	0.139	1.0
GO:0043198	dendritic shaft	cellular_component	5	12	34	41.6666666667	35.2941176471	1.42110169822	0.134	1.0
GO:0042177	negative regulation of protein catabolic process	biological_process	5	12	112	41.6666666667	10.7142857143	1.42110169822	0.147	1.0
GO:0035637	multicellular organismal signaling	biological_process	5	12	44	41.6666666667	27.2727272727	1.42110169822	0.1415	1.0
GO:0032411	positive regulation of transporter activity	biological_process	5	12	46	41.6666666667	26.0869565217	1.42110169822	0.1465	1.0
GO:0016459	myosin complex	cellular_component	5	12	66	41.6666666667	18.1818181818	1.42110169822	0.1285	1.0
GO:0006941	striated muscle contraction	biological_process	5	12	69	41.6666666667	17.3913043478	1.42110169822	0.135	1.0
GO:0004713	protein tyrosine kinase activity	molecular_function	16	49	499	32.6530612245	9.81963927856	1.40822608236	0.179	1.0
GO:0010955	negative regulation of protein processing	biological_process	14	42	334	33.3333333333	12.5748502994	1.40529195585	0.19	1.0
GO:0042803	protein homodimerization activity	molecular_function	34	115	675	29.5652173913	17.037037037	1.4006051502	0.175	1.0
GO:1901362	organic cyclic compound biosynthetic process	biological_process	49	172	3179	28.488372093	5.41050644857	1.39639406052	0.1815	1.0
GO:0010008	endosome membrane	cellular_component	24	78	445	30.7692307692	17.5280898876	1.39463376387	0.1805	1.0
GO:0046578	regulation of Ras protein signal transduction	biological_process	9	25	185	36.0	13.5135135135	1.39245190353	0.235	1.0
GO:0032886	regulation of microtubule-based process	biological_process	9	25	128	36.0	19.53125	1.39245190353	0.2305	1.0
GO:0015630	microtubule cytoskeleton	cellular_component	9	25	137	36.0	18.2481751825	1.39245190353	0.238	1.0
