GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
420 Ensembl source identifiers supplied in the input file:grey_Module.txt
420 source identifiers meeting the filter linked to a Ensembl ID.
227 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 227 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Dilated cardiomyopathy:KEGG-hsa05414	11	31	120	35.4838709677	25.8333333333	1.63657551948	0.147	0.737854166667
Tight junction:KEGG-hsa04530	14	42	152	33.3333333333	27.6315789474	1.57906656798	0.15	0.737854166667
Dorso-ventral axis formation:KEGG-hsa04320	3	6	34	50.0	17.6470588235	1.55445708189	0.1615	0.737854166667
Bladder cancer:KEGG-hsa05219	3	6	52	50.0	11.5384615385	1.55445708189	0.1635	0.737854166667
VEGF signaling pathway:KEGG-hsa04370	6	15	88	40.0	17.0454545455	1.54591089627	0.13	0.737854166667
Osteoclast differentiation:KEGG-hsa04380	6	15	198	40.0	7.57575757576	1.54591089627	0.134	0.737854166667
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	11	32	88	34.375	36.3636363636	1.51275013583	0.1375	0.737854166667
Spliceosome:KEGG-hsa03040	4	9	176	44.4444444444	5.11363636364	1.51063781434	0.1655	0.737854166667
Neuroactive ligand-receptor interaction:KEGG-hsa04080	4	9	291	44.4444444444	3.09278350515	1.51063781434	0.152	0.737854166667
Acute myeloid leukemia:KEGG-hsa05221	4	9	72	44.4444444444	12.5	1.51063781434	0.158	0.737854166667
Regulation of actin cytoskeleton:KEGG-hsa04810	24	81	234	29.6296296296	34.6153846154	1.41666248751	0.19	0.761405797101
T cell receptor signaling pathway:KEGG-hsa04660	7	19	138	36.8421052632	13.768115942	1.41463327238	0.1865	0.761405797101
Bile secretion:KEGG-hsa04976	7	19	75	36.8421052632	25.3333333333	1.41463327238	0.18	0.761405797101
Cysteine and methionine metabolism:KEGG-hsa00270	6	16	39	37.5	41.0256410256	1.35890045941	0.2245	0.761405797101
Hepatitis C:KEGG-hsa05160	5	13	165	38.4615384615	7.87878787879	1.30555712225	0.309	0.814183908046
Phototransduction:KEGG-hsa04744	2	4	29	50.0	13.7931034483	1.26790244971	0.2335	0.761405797101
Folate biosynthesis:KEGG-hsa00790	2	4	13	50.0	30.7692307692	1.26790244971	0.244	0.761405797101
Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980	4	10	79	40.0	12.6582278481	1.25896007995	0.2045	0.761405797101
Measles:KEGG-hsa05162	4	10	183	40.0	5.46448087432	1.25896007995	0.202	0.761405797101
Drug metabolism - cytochrome P450:KEGG-hsa00982	4	10	84	40.0	11.9047619048	1.25896007995	0.202	0.761405797101
Chronic myeloid leukemia:KEGG-hsa05220	4	10	92	40.0	10.8695652174	1.25896007995	0.218	0.761405797101
RNA transport:KEGG-hsa03013	7	20	172	35.0	11.6279069767	1.25521794584	0.29	0.803871794872
Olfactory transduction:KEGG-hsa04740	3	7	522	42.8571428571	1.34099616858	1.23117032434	0.239	0.761405797101
NOD-like receptor signaling pathway:KEGG-hsa04621	3	7	78	42.8571428571	8.97435897436	1.23117032434	0.229	0.761405797101
Wnt signaling pathway:KEGG-hsa04310	10	31	167	32.2580645161	18.5628742515	1.20475672872	0.286	0.803871794872
Glutathione metabolism:KEGG-hsa00480	8	24	57	33.3333333333	42.1052631579	1.182323654	0.327	0.814183908046
Vascular smooth muscle contraction:KEGG-hsa04270	9	28	125	32.1428571429	22.4	1.12853223458	0.3805	0.815238095238
Prostate cancer:KEGG-hsa05215	5	14	105	35.7142857143	13.3333333333	1.11059693938	0.3245	0.814183908046
Fc epsilon RI signaling pathway:KEGG-hsa04664	5	14	97	35.7142857143	14.4329896907	1.11059693938	0.328	0.814183908046
Neurotrophin signaling pathway:KEGG-hsa04722	10	32	144	31.25	22.2222222222	1.08750701009	0.3185	0.814183908046
Melanogenesis:KEGG-hsa04916	8	25	110	32.0	22.7272727273	1.04756037645	0.3605	0.815238095238
Cardiac muscle contraction:KEGG-hsa04260	8	25	90	32.0	27.7777777778	1.04756037645	0.344	0.815238095238
Glioma:KEGG-hsa05214	6	18	83	33.3333333333	21.686746988	1.02071084623	0.3985	0.815238095238
Pathogenic Escherichia coli infection:KEGG-hsa05130	9	29	67	31.0344827586	43.2835820896	1.0057603825	0.39	0.815238095238
Long-term potentiation:KEGG-hsa04720	9	29	76	31.0344827586	38.1578947368	1.0057603825	0.397	0.815238095238
Systemic lupus erythematosus:KEGG-hsa05322	3	8	247	37.5	3.23886639676	0.956908881536	0.2915	0.803871794872
Malaria:KEGG-hsa05144	3	8	66	37.5	12.1212121212	0.956908881536	0.293	0.803871794872
Axon guidance:KEGG-hsa04360	11	37	136	29.7297297297	27.2058823529	0.949453117071	0.451	0.846614035088
Tuberculosis:KEGG-hsa05152	12	41	288	29.2682926829	14.2361111111	0.930177472443	0.4635	0.853088435374
Vitamin digestion and absorption:KEGG-hsa04977	1	2	28	50.0	7.14285714286	0.895621472302	0.4295	0.829009009009
Pantothenate and CoA biosynthesis:KEGG-hsa00770	1	2	19	50.0	10.5263157895	0.895621472302	0.42	0.829009009009
Circadian rhythm - mammal:KEGG-hsa04710	1	2	22	50.0	9.09090909091	0.895621472302	0.4235	0.829009009009
Ribosome biogenesis in eukaryotes:KEGG-hsa03008	2	5	90	40.0	5.55555555556	0.887924235065	0.331	0.814183908046
Nitrogen metabolism:KEGG-hsa00910	2	5	25	40.0	20.0	0.887924235065	0.3435	0.815238095238
Gastric acid secretion:KEGG-hsa04971	9	30	82	30.0	36.5853658537	0.887338700235	0.4165	0.829009009009
Leukocyte transendothelial migration:KEGG-hsa04670	10	34	135	29.4117647059	25.1851851852	0.864050842976	0.4455	0.843690265487
Leishmaniasis:KEGG-hsa05140	4	12	167	33.3333333333	7.18562874251	0.830809277795	0.48	0.853088435374
Aldosterone-regulated sodium reabsorption:KEGG-hsa04960	4	12	47	33.3333333333	25.5319148936	0.830809277795	0.4745	0.853088435374
ErbB signaling pathway:KEGG-hsa04012	7	23	102	30.4347826087	22.5490196078	0.824012201435	0.475	0.853088435374
MAPK signaling pathway:KEGG-hsa04010	14	50	323	28.0	15.479876161	0.81436918035	0.5195	0.853088435374
GnRH signaling pathway:KEGG-hsa04912	8	27	107	29.6296296296	25.2336448598	0.794299297135	0.503	0.853088435374
mRNA surveillance pathway:KEGG-hsa03015	3	9	92	33.3333333333	9.78260869565	0.718384989625	0.6195	0.88382
Progesterone-mediated oocyte maturation:KEGG-hsa04914	4	13	94	30.7692307692	13.829787234	0.644995301973	0.7075	0.964363057325
African trypanosomiasis:KEGG-hsa05143	4	13	50	30.7692307692	26.0	0.644995301973	0.7215	0.97035625
Non-small cell lung cancer:KEGG-hsa05223	3	10	75	30.0	13.3333333333	0.506974132563	0.6595	0.932026315789
beta-Alanine metabolism:KEGG-hsa00410	4	14	28	28.5714285714	50.0	0.473732889534	0.7255	0.97035625
Mineral absorption:KEGG-hsa04978	4	14	56	28.5714285714	25.0	0.473732889534	0.7215	0.97035625
Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520	5	18	51	27.7777777778	35.2941176471	0.457878198816	0.771	0.999963636364
Focal adhesion:KEGG-hsa04510	17	67	244	25.3731343284	27.4590163934	0.424376481304	0.7785	1.0
p53 signaling pathway:KEGG-hsa04115	1	3	79	33.3333333333	3.79746835443	0.413478982507	0.562	0.853088435374
Hedgehog signaling pathway:KEGG-hsa04340	1	3	61	33.3333333333	4.91803278689	0.413478982507	0.5785	0.853088435374
ABC transporters:KEGG-hsa02010	1	3	62	33.3333333333	4.83870967742	0.413478982507	0.569	0.853088435374
Oocyte meiosis:KEGG-hsa04114	8	31	115	25.8064516129	26.9565217391	0.341119147207	0.846	1.0
Type II diabetes mellitus:KEGG-hsa04930	2	7	63	28.5714285714	11.1111111111	0.333767608467	0.866	1.0
Glycerolipid metabolism:KEGG-hsa00561	2	7	60	28.5714285714	11.6666666667	0.333767608467	0.8505	1.0
Insulin signaling pathway:KEGG-hsa04910	7	27	165	25.9259259259	16.3636363636	0.332574393023	0.8235	1.0
Vasopressin-regulated water reabsorption:KEGG-hsa04962	5	19	48	26.3157894737	39.5833333333	0.31841884297	0.7915	1.0
Proximal tubule bicarbonate reclamation:KEGG-hsa04964	3	11	25	27.2727272727	44.0	0.316785825759	0.9575	1.0
Alanine, aspartate and glutamate metabolism:KEGG-hsa00250	3	11	34	27.2727272727	32.3529411765	0.316785825759	0.9545	1.0
Peroxisome:KEGG-hsa04146	4	15	85	26.6666666667	17.6470588235	0.314732573333	0.7475	0.981380368098
Pancreatic secretion:KEGG-hsa04972	8	32	107	25.0	29.9065420561	0.237020758609	0.841	1.0
Long-term depression:KEGG-hsa04730	6	24	79	25.0	30.3797468354	0.204401716453	0.9975	1.0
Viral myocarditis:KEGG-hsa05416	5	20	194	25.0	10.3092783505	0.186201615003	0.9955	1.0
Protein digestion and absorption:KEGG-hsa04974	4	16	98	25.0	16.3265306122	0.166196459065	0.9865	1.0
Arachidonic acid metabolism:KEGG-hsa00590	3	12	62	25.0	19.3548387097	0.143631434466	0.9645	1.0
mTOR signaling pathway:KEGG-hsa04150	2	8	62	25.0	12.9032258065	0.117032021483	0.8915	1.0
Taurine and hypotaurine metabolism:KEGG-hsa00430	1	4	11	25.0	36.3636363636	0.082583684464	0.662	0.932026315789
Fat digestion and absorption:KEGG-hsa04975	1	4	53	25.0	7.54716981132	0.082583684464	0.688	0.959525974026
Natural killer cell mediated cytotoxicity:KEGG-hsa04650	5	21	409	23.8095238095	5.13447432763	0.0604248499651	0.9975	1.0
Fructose and mannose metabolism:KEGG-hsa00051	3	13	39	23.0769230769	33.3333333333	-0.0155665183057	0.969	1.0
Cell adhesion molecules (CAMs):KEGG-hsa04514	8	35	254	22.8571428571	13.7795275591	-0.0571663157407	0.9995	1.0
Pyrimidine metabolism:KEGG-hsa00240	2	9	111	22.2222222222	8.10810810811	-0.0738678350914	0.9215	1.0
Carbohydrate digestion and absorption:KEGG-hsa04973	2	9	53	22.2222222222	16.9811320755	-0.0738678350914	0.92	1.0
Purine metabolism:KEGG-hsa00230	7	31	178	22.5806451613	17.4157303371	-0.0906996435506	1.0	1.0
Amoebiasis:KEGG-hsa05146	7	31	138	22.5806451613	22.4637681159	-0.0906996435506	0.9995	1.0
RNA degradation:KEGG-hsa03018	1	5	92	20.0	5.4347826087	-0.172802880508	0.7385	0.981380368098
Histidine metabolism:KEGG-hsa00340	2	10	30	20.0	33.3333333333	-0.245011814825	0.9305	1.0
Salivary secretion:KEGG-hsa04970	6	29	96	20.6896551724	30.2083333333	-0.332207086815	0.8285	1.0
Phosphatidylinositol signaling system:KEGG-hsa04070	4	20	86	20.0	23.2558139535	-0.348306550417	0.79	1.0
Pentose and glucuronate interconversions:KEGG-hsa00040	1	6	38	16.6666666667	15.7894736842	-0.383154810734	0.808	1.0
Jak-STAT signaling pathway:KEGG-hsa04630	1	6	184	16.6666666667	3.26086956522	-0.383154810734	0.8065	1.0
Starch and sucrose metabolism:KEGG-hsa00500	2	11	64	18.1818181818	17.1875	-0.400576044173	0.6995	0.959570512821
Staphylococcus aureus infection:KEGG-hsa05150	2	11	173	18.1818181818	6.35838150289	-0.400576044173	0.6905	0.959525974026
Glycine, serine and threonine metabolism:KEGG-hsa00260	2	11	35	18.1818181818	31.4285714286	-0.400576044173	0.6995	0.959570512821
Pentose phosphate pathway:KEGG-hsa00030	3	16	30	18.75	53.3333333333	-0.430155541108	0.744	0.981380368098
alpha-Linolenic acid metabolism:KEGG-hsa00592	0	1	21	0.0	4.7619047619	-0.550518629126	1.0	1.0
Primary immunodeficiency:KEGG-hsa05340	0	1	79	0.0	1.26582278481	-0.550518629126	1.0	1.0
Mismatch repair:KEGG-hsa03430	0	1	30	0.0	3.33333333333	-0.550518629126	1.0	1.0
Lysine biosynthesis:KEGG-hsa00300	0	1	3	0.0	33.3333333333	-0.550518629126	1.0	1.0
Homologous recombination:KEGG-hsa03440	0	1	35	0.0	2.85714285714	-0.550518629126	1.0	1.0
Glycosphingolipid biosynthesis - lacto and neolacto series:KEGG-hsa00601	0	1	26	0.0	3.84615384615	-0.550518629126	1.0	1.0
Fatty acid biosynthesis:KEGG-hsa00061	0	1	7	0.0	14.2857142857	-0.550518629126	1.0	1.0
DNA replication:KEGG-hsa03030	0	1	42	0.0	2.38095238095	-0.550518629126	1.0	1.0
D-Glutamine and D-glutamate metabolism:KEGG-hsa00471	0	1	4	0.0	25.0	-0.550518629126	1.0	1.0
Butirosin and neomycin biosynthesis:KEGG-hsa00524	0	1	6	0.0	16.6666666667	-0.550518629126	1.0	1.0
Aminoacyl-tRNA biosynthesis:KEGG-hsa00970	0	1	53	0.0	1.88679245283	-0.550518629126	1.0	1.0
Inositol phosphate metabolism:KEGG-hsa00562	3	17	63	17.6470588235	26.9841269841	-0.552159294583	0.7675	0.999963636364
Type I diabetes mellitus:KEGG-hsa04940	1	7	167	14.2857142857	4.19161676647	-0.563635107411	0.5415	0.853088435374
Porphyrin and chlorophyll metabolism:KEGG-hsa00860	1	7	50	14.2857142857	14.0	-0.563635107411	0.533	0.853088435374
Small cell lung cancer:KEGG-hsa05222	2	13	106	15.3846153846	12.2641509434	-0.676128338584	0.502	0.853088435374
Apoptosis:KEGG-hsa04210	2	13	114	15.3846153846	11.4035087719	-0.676128338584	0.512	0.853088435374
Adipocytokine signaling pathway:KEGG-hsa04920	1	8	92	12.5	8.69565217391	-0.72284483857	0.5825	0.853088435374
Endocytosis:KEGG-hsa04144	11	57	270	19.298245614	21.1111111111	-0.728899721051	0.514	0.853088435374
Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290	0	2	18	0.0	11.1111111111	-0.77895047591	1.0	1.0
Sulfur relay system:KEGG-hsa04122	0	2	11	0.0	18.1818181818	-0.77895047591	1.0	1.0
Sphingolipid metabolism:KEGG-hsa00600	0	2	52	0.0	3.84615384615	-0.77895047591	1.0	1.0
Retinol metabolism:KEGG-hsa00830	0	2	69	0.0	2.89855072464	-0.77895047591	1.0	1.0
Regulation of autophagy:KEGG-hsa04140	0	2	34	0.0	5.88235294118	-0.77895047591	1.0	1.0
Protein export:KEGG-hsa03060	0	2	23	0.0	8.69565217391	-0.77895047591	1.0	1.0
Primary bile acid biosynthesis:KEGG-hsa00120	0	2	17	0.0	11.7647058824	-0.77895047591	1.0	1.0
Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400	0	2	5	0.0	40.0	-0.77895047591	1.0	1.0
Notch signaling pathway:KEGG-hsa04330	0	2	55	0.0	3.63636363636	-0.77895047591	1.0	1.0
Intestinal immune network for IgA production:KEGG-hsa04672	0	2	126	0.0	1.5873015873	-0.77895047591	1.0	1.0
Biosynthesis of unsaturated fatty acids:KEGG-hsa01040	0	2	6	0.0	33.3333333333	-0.77895047591	1.0	1.0
Asthma:KEGG-hsa05310	0	2	109	0.0	1.83486238532	-0.77895047591	1.0	1.0
Hematopoietic cell lineage:KEGG-hsa04640	2	14	126	14.2857142857	11.1111111111	-0.79999521015	0.532	0.853088435374
Glutamatergic synapse:KEGG-hsa04724	7	39	129	17.9487179487	30.2325581395	-0.800594652525	0.4415	0.843580357143
SNARE interactions in vesicular transport:KEGG-hsa04130	1	9	38	11.1111111111	23.6842105263	-0.866120659808	0.397	0.815238095238
Pyruvate metabolism:KEGG-hsa00620	4	25	42	16.0	59.5238095238	-0.869774696054	0.4865	0.853088435374
Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120	4	25	83	16.0	30.1204819277	-0.869774696054	0.473	0.853088435374
Arginine and proline metabolism:KEGG-hsa00330	3	20	59	15.0	33.8983050847	-0.882814715836	0.43	0.829009009009
PPAR signaling pathway:KEGG-hsa03320	2	15	78	13.3333333333	19.2307692308	-0.916445749604	0.529	0.853088435374
Steroid hormone biosynthesis:KEGG-hsa00140	0	3	71	0.0	4.22535211268	-0.954505718941	0.5675	0.853088435374
Riboflavin metabolism:KEGG-hsa00740	0	3	12	0.0	25.0	-0.954505718941	0.5785	0.853088435374
Renin-angiotensin system:KEGG-hsa04614	0	3	17	0.0	17.6470588235	-0.954505718941	0.572	0.853088435374
RIG-I-like receptor signaling pathway:KEGG-hsa04622	0	3	87	0.0	3.44827586207	-0.954505718941	0.5585	0.853088435374
Nucleotide excision repair:KEGG-hsa03420	0	3	67	0.0	4.4776119403	-0.954505718941	0.5805	0.853088435374
Non-homologous end-joining:KEGG-hsa03450	0	3	18	0.0	16.6666666667	-0.954505718941	0.597	0.857436241611
Drug metabolism - other enzymes:KEGG-hsa00983	0	3	60	0.0	5.0	-0.954505718941	0.5705	0.853088435374
Cytokine-cytokine receptor interaction:KEGG-hsa04060	0	3	334	0.0	0.898203592814	-0.954505718941	0.5775	0.853088435374
Cyanoamino acid metabolism:KEGG-hsa00460	0	3	7	0.0	42.8571428571	-0.954505718941	0.581	0.853088435374
Calcium signaling pathway:KEGG-hsa04020	8	46	191	17.3913043478	24.0837696335	-0.964370353507	0.381	0.815238095238
Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630	1	10	18	10.0	55.5555555556	-0.996997762214	0.399	0.815238095238
Galactose metabolism:KEGG-hsa00052	1	10	32	10.0	31.25	-0.996997762214	0.391	0.815238095238
Complement and coagulation cascades:KEGG-hsa04610	1	10	119	10.0	8.40336134454	-0.996997762214	0.4065	0.820669811321
Cell cycle:KEGG-hsa04110	1	10	140	10.0	7.14285714286	-0.996997762214	0.4	0.815238095238
Gap junction:KEGG-hsa04540	5	32	104	15.625	30.7692307692	-1.03870861861	0.3935	0.815238095238
ECM-receptor interaction:KEGG-hsa04512	5	32	118	15.625	27.1186440678	-1.03870861861	0.3955	0.815238095238
Alzheimer's disease:KEGG-hsa05010	9	52	200	17.3076923077	26.0	-1.04332053627	0.3115	0.814183908046
Vitamin B6 metabolism:KEGG-hsa00750	0	4	6	0.0	66.6666666667	-1.10273508078	0.581	0.853088435374
Taste transduction:KEGG-hsa04742	0	4	73	0.0	5.47945205479	-1.10273508078	0.5925	0.856722972973
Synthesis and degradation of ketone bodies:KEGG-hsa00072	0	4	11	0.0	36.3636363636	-1.10273508078	0.5665	0.853088435374
N-Glycan biosynthesis:KEGG-hsa00510	0	4	50	0.0	8.0	-1.10273508078	0.5825	0.853088435374
Graft-versus-host disease:KEGG-hsa05332	0	4	284	0.0	1.40845070423	-1.10273508078	0.586	0.853088435374
Autoimmune thyroid disease:KEGG-hsa05320	0	4	165	0.0	2.42424242424	-1.10273508078	0.586	0.853088435374
Allograft rejection:KEGG-hsa05330	0	4	157	0.0	2.54777070064	-1.10273508078	0.586	0.853088435374
Toxoplasmosis:KEGG-hsa05145	3	23	252	13.0434782609	9.12698412698	-1.17284914829	0.3295	0.814183908046
Chagas disease (American trypanosomiasis):KEGG-hsa05142	2	18	142	11.1111111111	12.676056338	-1.23061974342	0.271	0.803871794872
Lysine degradation:KEGG-hsa00310	1	12	56	8.33333333333	21.4285714286	-1.23072425219	0.282	0.803871794872
Collecting duct acid secretion:KEGG-hsa04966	1	12	36	8.33333333333	33.3333333333	-1.23072425219	0.272	0.803871794872
Butanoate metabolism:KEGG-hsa00650	1	12	32	8.33333333333	37.5	-1.23072425219	0.2745	0.803871794872
Glycerophospholipid metabolism:KEGG-hsa00564	0	5	100	0.0	5.0	-1.23352999608	0.3455	0.815238095238
Ether lipid metabolism:KEGG-hsa00565	0	5	38	0.0	13.1578947368	-1.23352999608	0.354	0.815238095238
Ascorbate and aldarate metabolism:KEGG-hsa00053	0	5	32	0.0	15.625	-1.23352999608	0.375	0.815238095238
Protein processing in endoplasmic reticulum:KEGG-hsa04141	8	51	192	15.6862745098	26.5625	-1.31407046262	0.251	0.767342857143
Phenylalanine metabolism:KEGG-hsa00360	0	6	19	0.0	31.5789473684	-1.35196075705	0.366	0.815238095238
Fatty acid elongation in mitochondria:KEGG-hsa00062	0	6	16	0.0	37.5	-1.35196075705	0.33	0.814183908046
Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961	3	26	52	11.5384615385	50.0	-1.43298273513	0.1715	0.749
Phagosome:KEGG-hsa04145	9	59	314	15.2542372881	18.7898089172	-1.50052938569	0.15	0.737854166667
Nicotinate and nicotinamide metabolism:KEGG-hsa00760	0	8	27	0.0	29.6296296296	-1.56272169862	0.216	0.761405797101
Tyrosine metabolism:KEGG-hsa00350	0	9	42	0.0	21.4285714286	-1.65837348452	0.1245	0.737854166667
Antigen processing and presentation:KEGG-hsa04612	1	17	441	5.88235294118	3.85487528345	-1.70985525916	0.1405	0.737854166667
Citrate cycle (TCA cycle):KEGG-hsa00020	1	20	34	5.0	58.8235294118	-1.95183104668	0.0495	0.574421052632
Tryptophan metabolism:KEGG-hsa00380	0	13	43	0.0	30.2325581395	-1.99725197914	0.0475	0.574421052632
Vibrio cholerae infection:KEGG-hsa05110	1	21	67	4.7619047619	31.3432835821	-2.02717350635	0.0635	0.617681818182
Ribosome:KEGG-hsa03010	3	35	109	8.57142857143	32.1100917431	-2.09345551877	0.041	0.574421052632
Lysosome:KEGG-hsa04142	2	29	146	6.89655172414	19.8630136986	-2.11616371257	0.055	0.5885
Rheumatoid arthritis:KEGG-hsa05323	0	15	191	0.0	7.85340314136	-2.14762407254	0.062	0.617681818182
Glycolysis / Gluconeogenesis:KEGG-hsa00010	2	30	69	6.66666666667	43.4782608696	-2.1837342481	0.0435	0.574421052632
Propanoate metabolism:KEGG-hsa00640	0	17	33	0.0	51.5151515152	-2.28870324145	0.042	0.574421052632
Fatty acid metabolism:KEGG-hsa00071	0	19	45	0.0	42.2222222222	-2.42211723056	0.022	0.574421052632
Valine, leucine and isoleucine degradation:KEGG-hsa00280	0	22	50	0.0	44.0	-2.61042656654	0.0055	0.196166666667
Huntington's disease:KEGG-hsa05016	3	50	205	6.0	24.3902439024	-2.96396596236	0.0055	0.196166666667
Parkinson's disease:KEGG-hsa05012	1	38	150	2.63157894737	25.3333333333	-3.06843330567	0.005	0.196166666667
Oxidative phosphorylation:KEGG-hsa00190	0	40	159	0.0	25.1572327044	-3.55358247064	0.001	0.0713333333333
