GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
558 Ensembl source identifiers supplied in the input file:black_Module.txt
558 source identifiers meeting the filter linked to a Ensembl ID.
281 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 281 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Sulfur relay system:KEGG-hsa04122	0	2	11	0.0	18.1818181818	-0.899701790766	0.5835	0.945977272727
Protein export:KEGG-hsa03060	0	2	23	0.0	8.69565217391	-0.899701790766	0.558	0.945977272727
Primary bile acid biosynthesis:KEGG-hsa00120	0	2	17	0.0	11.7647058824	-0.899701790766	0.5785	0.945977272727
Intestinal immune network for IgA production:KEGG-hsa04672	0	2	126	0.0	1.5873015873	-0.899701790766	0.5835	0.945977272727
Asthma:KEGG-hsa05310	0	2	109	0.0	1.83486238532	-0.899701790766	0.5835	0.945977272727
Leishmaniasis:KEGG-hsa05140	2	12	167	16.6666666667	7.18562874251	-0.932858880037	0.518	0.945977272727
Butanoate metabolism:KEGG-hsa00650	2	12	32	16.6666666667	37.5	-0.932858880037	0.521	0.945977272727
Arachidonic acid metabolism:KEGG-hsa00590	2	12	62	16.6666666667	19.3548387097	-0.932858880037	0.5205	0.945977272727
Nicotinate and nicotinamide metabolism:KEGG-hsa00760	1	8	27	12.5	29.6296296296	-1.02131846718	0.41	0.945977272727
Malaria:KEGG-hsa05144	1	8	66	12.5	12.1212121212	-1.02131846718	0.411	0.945977272727
Propanoate metabolism:KEGG-hsa00640	3	17	33	17.6470588235	51.5151515152	-1.02319849455	0.438	0.945977272727
Huntington's disease:KEGG-hsa05016	11	50	205	22.0	24.3902439024	-1.08822513872	0.3965	0.942788888889
Steroid hormone biosynthesis:KEGG-hsa00140	0	3	71	0.0	4.22535211268	-1.10247124969	0.5695	0.945977272727
Riboflavin metabolism:KEGG-hsa00740	0	3	12	0.0	25.0	-1.10247124969	0.5745	0.945977272727
Nucleotide excision repair:KEGG-hsa03420	0	3	67	0.0	4.4776119403	-1.10247124969	0.538	0.945977272727
Non-homologous end-joining:KEGG-hsa03450	0	3	18	0.0	16.6666666667	-1.10247124969	0.5735	0.945977272727
ABC transporters:KEGG-hsa02010	0	3	62	0.0	4.83870967742	-1.10247124969	0.5535	0.945977272727
Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520	3	18	51	16.6666666667	35.2941176471	-1.14608635496	0.3225	0.854695121951
Pyrimidine metabolism:KEGG-hsa00240	1	9	111	11.1111111111	8.10810810811	-1.17623394769	0.253	0.831542857143
Carbohydrate digestion and absorption:KEGG-hsa04973	1	9	53	11.1111111111	16.9811320755	-1.17623394769	0.2455	0.831542857143
Dilated cardiomyopathy:KEGG-hsa05414	6	31	120	19.3548387097	25.8333333333	-1.17859910512	0.335	0.861095238095
beta-Alanine metabolism:KEGG-hsa00410	2	14	28	14.2857142857	50.0	-1.20672647734	0.248	0.831542857143
Fatty acid metabolism:KEGG-hsa00071	3	19	45	15.7894736842	42.2222222222	-1.26334273319	0.3215	0.854695121951
N-Glycan biosynthesis:KEGG-hsa00510	0	4	50	0.0	8.0	-1.27367882504	0.31	0.854695121951
Graft-versus-host disease:KEGG-hsa05332	0	4	284	0.0	1.40845070423	-1.27367882504	0.321	0.854695121951
Folate biosynthesis:KEGG-hsa00790	0	4	13	0.0	30.7692307692	-1.27367882504	0.3275	0.854695121951
Autoimmune thyroid disease:KEGG-hsa05320	0	4	165	0.0	2.42424242424	-1.27367882504	0.321	0.854695121951
Allograft rejection:KEGG-hsa05330	0	4	157	0.0	2.54777070064	-1.27367882504	0.321	0.854695121951
ECM-receptor interaction:KEGG-hsa04512	6	32	118	18.75	27.1186440678	-1.27488735418	0.2695	0.831542857143
Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980	1	10	79	10.0	12.6582278481	-1.31846168554	0.272	0.831542857143
Drug metabolism - cytochrome P450:KEGG-hsa00982	1	10	84	10.0	11.9047619048	-1.31846168554	0.2635	0.831542857143
PPAR signaling pathway:KEGG-hsa03320	2	15	78	13.3333333333	19.2307692308	-1.3317845618	0.254	0.831542857143
Tuberculosis:KEGG-hsa05152	8	41	288	19.512195122	14.2361111111	-1.3399357087	0.2675	0.831542857143
Viral myocarditis:KEGG-hsa05416	3	20	194	15.0	10.3092783505	-1.37558634852	0.224	0.831542857143
RNA transport:KEGG-hsa03013	3	20	172	15.0	11.6279069767	-1.37558634852	0.241	0.831542857143
Citrate cycle (TCA cycle):KEGG-hsa00020	3	20	34	15.0	58.8235294118	-1.37558634852	0.2235	0.831542857143
RNA degradation:KEGG-hsa03018	0	5	92	0.0	5.4347826087	-1.42474930148	0.338	0.861095238095
Protein digestion and absorption:KEGG-hsa04974	2	16	98	12.5	16.3265306122	-1.45036811867	0.1695	0.828680851064
Cysteine and methionine metabolism:KEGG-hsa00270	2	16	39	12.5	41.0256410256	-1.45036811867	0.175	0.828680851064
Staphylococcus aureus infection:KEGG-hsa05150	1	11	173	9.09090909091	6.35838150289	-1.45046454714	0.18	0.828680851064
Fatty acid elongation in mitochondria:KEGG-hsa00062	0	6	16	0.0	37.5	-1.56153895758	0.191	0.831542857143
Valine, leucine and isoleucine degradation:KEGG-hsa00280	3	22	50	13.6363636364	44.0	-1.58704326519	0.18	0.828680851064
