GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
166 Ensembl source identifiers supplied in the input file:green_Module.txt
166 source identifiers meeting the filter linked to a Ensembl ID.
84 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 84 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Vitamin A and Carotenoid Metabolism:WP716	0	4	44	0.0	9.09090909091	-0.705362744085	1.0	1.0
Structural Pathway of Interleukin 1 (IL-1):WP2637	0	4	9	0.0	44.4444444444	-0.705362744085	1.0	1.0
Serotonin Receptor 4/6/7 and NR3C Signaling:WP734	0	4	20	0.0	20.0	-0.705362744085	1.0	1.0
Osteopontin Signaling:WP1434	0	4	13	0.0	30.7692307692	-0.705362744085	1.0	1.0
Nucleotide Metabolism:WP404	0	4	19	0.0	21.0526315789	-0.705362744085	1.0	1.0
NOD pathway:WP1433	0	4	42	0.0	9.52380952381	-0.705362744085	1.0	1.0
Imatinib Resistance in Chronic Myeloid Leukemia:WP2946	0	4	49	0.0	8.16326530612	-0.705362744085	1.0	1.0
GPCRs, Class C Metabotropic glutamate, pheromone:WP501	0	4	14	0.0	28.5714285714	-0.705362744085	1.0	1.0
Folate-Alcohol and Cancer Pathway:WP1589	0	4	8	0.0	50.0	-0.705362744085	1.0	1.0
Estrogen signaling pathway:WP712	0	4	26	0.0	15.3846153846	-0.705362744085	1.0	1.0
Eicosanoid Synthesis:WP167	0	4	22	0.0	18.1818181818	-0.705362744085	1.0	1.0
Cardiac Progenitor Differentiation:WP2406	0	4	53	0.0	7.54716981132	-0.705362744085	1.0	1.0
Apoptosis:WP254	0	4	89	0.0	4.49438202247	-0.705362744085	1.0	1.0
Ectoderm Differentiation:WP2858	1	18	144	5.55555555556	12.5	-0.749163105893	0.567	1.0
Urea cycle and metabolism of amino groups:WP497	0	5	21	0.0	23.8095238095	-0.789140235132	0.6835	1.0
Type II interferon signaling (IFNG):WP619	0	5	35	0.0	14.2857142857	-0.789140235132	0.6745	1.0
