GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
420 Ensembl source identifiers supplied in the input file:grey_Module.txt
420 source identifiers meeting the filter linked to a Ensembl ID.
176 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 176 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Selenium Metabolism and Selenoproteins:WP28	1	3	35	33.3333333333	8.57142857143	0.421232167291	0.578	0.927088235294
Retinoblastoma (RB) in Cancer:WP2446	1	3	93	33.3333333333	3.22580645161	0.421232167291	0.5825	0.927088235294
RalA downstream regulated genes:WP2290	1	3	13	33.3333333333	23.0769230769	0.421232167291	0.561	0.927088235294
Mesodermal Commitment Pathway:WP2857	1	3	76	33.3333333333	3.94736842105	0.421232167291	0.552	0.927088235294
MFAP5-mediated ovarian cancer cell motility and invasiveness:WP3301	1	3	12	33.3333333333	25.0	0.421232167291	0.569	0.927088235294
IL1 and megakaryotyces in obesity:WP2865	1	3	25	33.3333333333	12.0	0.421232167291	0.563	0.927088235294
Hair Follicle Development: Induction (Part 1 of 3):WP2804	1	3	44	33.3333333333	6.81818181818	0.421232167291	0.555	0.927088235294
Gastric cancer network 2:WP2363	1	3	35	33.3333333333	8.57142857143	0.421232167291	0.557	0.927088235294
Fluoropyrimidine Activity:WP1601	1	3	34	33.3333333333	8.82352941176	0.421232167291	0.5755	0.927088235294
Estrogen metabolism:WP697	1	3	15	33.3333333333	20.0	0.421232167291	0.5705	0.927088235294
Biogenic Amine Synthesis:WP550	1	3	15	33.3333333333	20.0	0.421232167291	0.577	0.927088235294
Benzo(a)pyrene metabolism:WP696	1	3	9	33.3333333333	33.3333333333	0.421232167291	0.5615	0.927088235294
Arachidonate Epoxygenase / Epoxide Hydrolase:WP678	1	3	7	33.3333333333	42.8571428571	0.421232167291	0.5655	0.927088235294
Aflatoxin B1 metabolism:WP699	1	3	8	33.3333333333	37.5	0.421232167291	0.5745	0.927088235294
Parkin-Ubiquitin Proteasomal System pathway:WP2359	8	31	71	25.8064516129	43.661971831	0.365197356371	0.8225	1.0
mRNA Processing:WP411	2	7	126	28.5714285714	5.55555555556	0.345022598823	0.855	1.0
Signal Transduction of S1P Receptor:WP26	2	7	25	28.5714285714	28.0	0.345022598823	0.859	1.0
Alanine and aspartate metabolism:WP106	2	7	12	28.5714285714	58.3333333333	0.345022598823	0.864	1.0
Androgen receptor signaling pathway:WP138	4	16	91	25.0	17.5824175824	0.182408791602	0.987	1.0
Signaling Pathways in Glioblastoma:WP2261	3	12	83	25.0	14.4578313253	0.157548829165	0.971	1.0
SREBP signalling:WP1982	3	12	68	25.0	17.6470588235	0.157548829165	0.965	1.0
Oxidation by Cytochrome P450:WP43	1	4	63	25.0	6.34920634921	0.0904795811657	0.6665	0.974171779141
Methylation Pathways:WP704	1	4	9	25.0	44.4444444444	0.0904795811657	0.6695	0.974171779141
GPCRs, Class C Metabotropic glutamate, pheromone:WP501	1	4	14	25.0	28.5714285714	0.0904795811657	0.67	0.974171779141
Folate-Alcohol and Cancer Pathway:WP1589	1	4	8	25.0	50.0	0.0904795811657	0.6655	0.974171779141
Estrogen signaling pathway:WP712	1	4	26	25.0	15.3846153846	0.0904795811657	0.6795	0.981960365854
Eicosanoid Synthesis:WP167	1	4	22	25.0	18.1818181818	0.0904795811657	0.6545	0.974171779141
Arylhydrocarbon receptor (AhR) signaling pathway:WP2100	1	4	28	25.0	14.2857142857	0.0904795811657	0.6555	0.974171779141
Regulation of Microtubule Cytoskeleton:WP2038	4	17	46	23.5294117647	36.9565217391	0.0427437495409	0.9895	1.0
Wnt Signaling Pathway:WP428	2	9	67	22.2222222222	13.4328358209	-0.0626065387333	0.9235	1.0
Interferon type I signaling pathways:WP585	2	9	53	22.2222222222	16.9811320755	-0.0626065387333	0.9205	1.0
Adipogenesis:WP236	2	9	128	22.2222222222	7.03125	-0.0626065387333	0.9215	1.0
Insulin Signaling:WP481	8	36	165	22.2222222222	21.8181818182	-0.127520165427	1.0	1.0
Alpha 6 Beta 4 signaling pathway:WP244	3	14	33	21.4285714286	42.4242424242	-0.149414371388	0.9765	1.0
Type II interferon signaling (IFNG):WP619	1	5	35	20.0	14.2857142857	-0.164754107887	0.751	1.0
Transcriptional activation by NRF2:WP3	1	5	15	20.0	33.3333333333	-0.164754107887	0.739	1.0
Trans-sulfuration pathway:WP2333	1	5	11	20.0	45.4545454545	-0.164754107887	0.7665	1.0
Nicotine Activity on Dopaminergic Neurons:WP1602	1	5	21	20.0	23.8095238095	-0.164754107887	0.768	1.0
Inflammatory Response Pathway:WP453	1	5	32	20.0	15.625	-0.164754107887	0.7575	1.0
Extracellular vesicle-mediated signaling in recipient cells:WP2870	1	5	28	20.0	17.8571428571	-0.164754107887	0.7355	1.0
miRNA targets in ECM and membrane receptors:WP2911	2	10	45	20.0	22.2222222222	-0.233770803271	0.9295	1.0
ErbB Signaling Pathway:WP673	2	10	58	20.0	17.2413793103	-0.233770803271	0.945	1.0
Endothelin Pathways:WP2197	2	10	33	20.0	30.303030303	-0.233770803271	0.9385	1.0
Parkinsons Disease Pathway:WP2371	1	6	39	16.6666666667	15.3846153846	-0.374971270202	0.8035	1.0
PPAR Alpha Pathway:WP2878	1	6	26	16.6666666667	23.0769230769	-0.374971270202	0.8095	1.0
Notch Signaling Pathway:WP61	1	6	58	16.6666666667	10.3448275862	-0.374971270202	0.816	1.0
Monoamine Transport:WP727	1	6	32	16.6666666667	18.75	-0.374971270202	0.8205	1.0
Endochondral Ossification:WP474	1	6	64	16.6666666667	9.375	-0.374971270202	0.8105	1.0
IL-3 Signaling Pathway:WP286	2	11	49	18.1818181818	22.4489795918	-0.389375024582	0.6885	0.988936363636
Wnt Signaling Pathway and Pluripotency:WP399	3	16	101	18.75	15.8415841584	-0.416709739435	0.786	1.0
Myometrial Relaxation and Contraction Pathways:WP289	9	45	160	20.0	28.125	-0.507862175259	0.7205	1.0
Senescence and Autophagy in Cancer:WP615	2	12	110	16.6666666667	10.9090909091	-0.532406388212	0.725	1.0
miRNA Biogenesis:WP2338	0	1	5	0.0	20.0	-0.548034028988	1.0	1.0
Triacylglyceride Synthesis:WP325	0	1	22	0.0	4.54545454545	-0.548034028988	1.0	1.0
TFs Regulate miRNAs related to cardiac hypertrophy:WP1559	0	1	15	0.0	6.66666666667	-0.548034028988	1.0	1.0
Steroid Biosynthesis:WP496	0	1	11	0.0	9.09090909091	-0.548034028988	1.0	1.0
Sphingolipid Metabolism:WP1422	0	1	19	0.0	5.26315789474	-0.548034028988	1.0	1.0
Peptide GPCRs:WP24	0	1	75	0.0	1.33333333333	-0.548034028988	1.0	1.0
NLR Proteins:WP288	0	1	9	0.0	11.1111111111	-0.548034028988	1.0	1.0
NAD Biosynthesis II (from tryptophan):WP2485	0	1	8	0.0	12.5	-0.548034028988	1.0	1.0
Matrix Metalloproteinases:WP129	0	1	32	0.0	3.125	-0.548034028988	1.0	1.0
Liver X Receptor Pathway:WP2874	0	1	10	0.0	10.0	-0.548034028988	1.0	1.0
Histone Modifications:WP2369	0	1	66	0.0	1.51515151515	-0.548034028988	1.0	1.0
Heme Biosynthesis:WP561	0	1	9	0.0	11.1111111111	-0.548034028988	1.0	1.0
Gene regulatory network modelling somitogenesis :WP2854	0	1	12	0.0	8.33333333333	-0.548034028988	1.0	1.0
Gastric Cancer Network 1:WP2361	0	1	28	0.0	3.57142857143	-0.548034028988	1.0	1.0
GPCRs, Class B Secretin-like:WP334	0	1	24	0.0	4.16666666667	-0.548034028988	1.0	1.0
Eukaryotic Transcription Initiation:WP405	0	1	42	0.0	2.38095238095	-0.548034028988	1.0	1.0
Dual hijack model of Vif in HIV infection:WP3300	0	1	7	0.0	14.2857142857	-0.548034028988	1.0	1.0
DDX1 as a regulatory component of the Drosha microprocessor:WP2942	0	1	7	0.0	14.2857142857	-0.548034028988	1.0	1.0
Complement Activation:WP545	0	1	19	0.0	5.26315789474	-0.548034028988	1.0	1.0
Cell Differentiation - Index:WP2029	0	1	54	0.0	1.85185185185	-0.548034028988	1.0	1.0
