GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
166 Ensembl source identifiers supplied in the input file:green_Module.txt
166 source identifiers meeting the filter linked to a Ensembl ID.
103 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 103 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290	0	2	18	0.0	11.1111111111	-0.486014602203	1.0	1.0
Sulfur relay system:KEGG-hsa04122	0	2	11	0.0	18.1818181818	-0.486014602203	1.0	1.0
Sphingolipid metabolism:KEGG-hsa00600	0	2	52	0.0	3.84615384615	-0.486014602203	1.0	1.0
Retinol metabolism:KEGG-hsa00830	0	2	69	0.0	2.89855072464	-0.486014602203	1.0	1.0
Regulation of autophagy:KEGG-hsa04140	0	2	34	0.0	5.88235294118	-0.486014602203	1.0	1.0
Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400	0	2	5	0.0	40.0	-0.486014602203	1.0	1.0
Pantothenate and CoA biosynthesis:KEGG-hsa00770	0	2	19	0.0	10.5263157895	-0.486014602203	1.0	1.0
Notch signaling pathway:KEGG-hsa04330	0	2	55	0.0	3.63636363636	-0.486014602203	1.0	1.0
Intestinal immune network for IgA production:KEGG-hsa04672	0	2	126	0.0	1.5873015873	-0.486014602203	1.0	1.0
Circadian rhythm - mammal:KEGG-hsa04710	0	2	22	0.0	9.09090909091	-0.486014602203	1.0	1.0
Biosynthesis of unsaturated fatty acids:KEGG-hsa01040	0	2	6	0.0	33.3333333333	-0.486014602203	1.0	1.0
Asthma:KEGG-hsa05310	0	2	109	0.0	1.83486238532	-0.486014602203	1.0	1.0
Axon guidance:KEGG-hsa04360	3	37	136	8.10810810811	27.2058823529	-0.493291485165	0.766	1.0
VEGF signaling pathway:KEGG-hsa04370	1	15	88	6.66666666667	17.0454545455	-0.493493590791	0.5085	1.0
Osteoclast differentiation:KEGG-hsa04380	1	15	198	6.66666666667	7.57575757576	-0.493493590791	0.537	1.0
Phagosome:KEGG-hsa04145	5	59	314	8.47457627119	18.7898089172	-0.535870747852	0.6955	1.0
Insulin signaling pathway:KEGG-hsa04910	2	27	165	7.40740740741	16.3636363636	-0.539282237331	0.714	1.0
Pentose phosphate pathway:KEGG-hsa00030	1	16	30	6.25	53.3333333333	-0.564612175052	0.5385	1.0
Regulation of actin cytoskeleton:KEGG-hsa04810	7	81	234	8.64197530864	34.6153846154	-0.584368787076	0.6245	1.0
p53 signaling pathway:KEGG-hsa04115	0	3	79	0.0	3.79746835443	-0.595549693643	1.0	1.0
Renin-angiotensin system:KEGG-hsa04614	0	3	17	0.0	17.6470588235	-0.595549693643	1.0	1.0
RIG-I-like receptor signaling pathway:KEGG-hsa04622	0	3	87	0.0	3.44827586207	-0.595549693643	1.0	1.0
One carbon pool by folate:KEGG-hsa00670	0	3	23	0.0	13.0434782609	-0.595549693643	1.0	1.0
