GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
540 Ensembl source identifiers supplied in the input file:turquoise_Module.txt
540 source identifiers meeting the filter linked to a Ensembl ID.
271 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 271 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
G13 Signaling Pathway:WP524	1	13	40	7.69230769231	32.5	-2.11602482514	0.045	0.635853658537
Wnt Signaling Pathway:WP428	0	9	67	0.0	13.4328358209	-2.24057762346	0.046	0.635853658537
Calcium Regulation in the Cardiac Cell:WP536	12	56	153	21.4285714286	36.6013071895	-2.29420332958	0.081	0.635853658537
Parkin-Ubiquitin Proteasomal System pathway:WP2359	5	31	71	16.1290322581	43.661971831	-2.30640034454	0.061	0.635853658537
EGF/EGFR Signaling Pathway:WP437	8	43	168	18.6046511628	25.5952380952	-2.39005921352	0.0525	0.635853658537
Wnt Signaling Pathway and Pluripotency:WP399	1	16	101	6.25	15.8415841584	-2.47395661909	0.024	0.474
Myometrial Relaxation and Contraction Pathways:WP289	8	45	160	17.7777777778	28.125	-2.56779137357	0.033	0.5214
TCR Signaling Pathway:WP69	0	14	91	0.0	15.3846153846	-2.80381559293	0.009	0.2133
B Cell Receptor Signaling Pathway:WP23	0	17	99	0.0	17.1717171717	-3.09586883326	0.0015	0.0507857142857
Proteasome Degradation:WP183	4	37	59	10.8108108108	62.7118644068	-3.22248029135	0.004	0.1185
Synaptic Vesicle Pathway:WP2267	2	29	51	6.89655172414	56.862745098	-3.28596224998	0.0015	0.0507857142857
