GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
59 Ensembl source identifiers supplied in the input file:pink_Module.txt
59 source identifiers meeting the filter linked to a Ensembl ID.
30 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 30 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Selenocompound metabolism:KEGG-hsa00450	0	1	18	0.0	5.55555555556	-0.178079963985	1.0	1.0
Primary immunodeficiency:KEGG-hsa05340	0	1	79	0.0	1.26582278481	-0.178079963985	1.0	1.0
Mismatch repair:KEGG-hsa03430	0	1	30	0.0	3.33333333333	-0.178079963985	1.0	1.0
Lysine biosynthesis:KEGG-hsa00300	0	1	3	0.0	33.3333333333	-0.178079963985	1.0	1.0
Homologous recombination:KEGG-hsa03440	0	1	35	0.0	2.85714285714	-0.178079963985	1.0	1.0
Glycosphingolipid biosynthesis - lacto and neolacto series:KEGG-hsa00601	0	1	26	0.0	3.84615384615	-0.178079963985	1.0	1.0
Glycosphingolipid biosynthesis - globo series:KEGG-hsa00603	0	1	15	0.0	6.66666666667	-0.178079963985	1.0	1.0
Glycosphingolipid biosynthesis - ganglio series:KEGG-hsa00604	0	1	19	0.0	5.26315789474	-0.178079963985	1.0	1.0
Glycosaminoglycan degradation:KEGG-hsa00531	0	1	19	0.0	5.26315789474	-0.178079963985	1.0	1.0
Fatty acid biosynthesis:KEGG-hsa00061	0	1	7	0.0	14.2857142857	-0.178079963985	1.0	1.0
DNA replication:KEGG-hsa03030	0	1	42	0.0	2.38095238095	-0.178079963985	1.0	1.0
D-Glutamine and D-glutamate metabolism:KEGG-hsa00471	0	1	4	0.0	25.0	-0.178079963985	1.0	1.0
Butirosin and neomycin biosynthesis:KEGG-hsa00524	0	1	6	0.0	16.6666666667	-0.178079963985	1.0	1.0
Base excision repair:KEGG-hsa03410	0	1	36	0.0	2.77777777778	-0.178079963985	1.0	1.0
Basal cell carcinoma:KEGG-hsa05217	0	1	63	0.0	1.5873015873	-0.178079963985	1.0	1.0
Vitamin digestion and absorption:KEGG-hsa04977	0	2	28	0.0	7.14285714286	-0.251972349994	1.0	1.0
Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290	0	2	18	0.0	11.1111111111	-0.251972349994	1.0	1.0
Sulfur relay system:KEGG-hsa04122	0	2	11	0.0	18.1818181818	-0.251972349994	1.0	1.0
Sphingolipid metabolism:KEGG-hsa00600	0	2	52	0.0	3.84615384615	-0.251972349994	1.0	1.0
Retinol metabolism:KEGG-hsa00830	0	2	69	0.0	2.89855072464	-0.251972349994	1.0	1.0
Regulation of autophagy:KEGG-hsa04140	0	2	34	0.0	5.88235294118	-0.251972349994	1.0	1.0
Protein export:KEGG-hsa03060	0	2	23	0.0	8.69565217391	-0.251972349994	1.0	1.0
Primary bile acid biosynthesis:KEGG-hsa00120	0	2	17	0.0	11.7647058824	-0.251972349994	1.0	1.0
Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400	0	2	5	0.0	40.0	-0.251972349994	1.0	1.0
Pantothenate and CoA biosynthesis:KEGG-hsa00770	0	2	19	0.0	10.5263157895	-0.251972349994	1.0	1.0
Notch signaling pathway:KEGG-hsa04330	0	2	55	0.0	3.63636363636	-0.251972349994	1.0	1.0
Intestinal immune network for IgA production:KEGG-hsa04672	0	2	126	0.0	1.5873015873	-0.251972349994	1.0	1.0
Circadian rhythm - mammal:KEGG-hsa04710	0	2	22	0.0	9.09090909091	-0.251972349994	1.0	1.0
Biosynthesis of unsaturated fatty acids:KEGG-hsa01040	0	2	6	0.0	33.3333333333	-0.251972349994	1.0	1.0
Asthma:KEGG-hsa05310	0	2	109	0.0	1.83486238532	-0.251972349994	1.0	1.0
p53 signaling pathway:KEGG-hsa04115	0	3	79	0.0	3.79746835443	-0.308760385316	1.0	1.0
