GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
540 Ensembl source identifiers supplied in the input file:turquoise_Module.txt
540 source identifiers meeting the filter linked to a Ensembl ID.
537 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
1730 Genes linked to a term.
The z score is based on an N of 1730 and a R of 537 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0001936	regulation of endothelial cell proliferation	biological_process	8	13	86	61.5384615385	15.1162790698	2.38503145482	0.026	0.47835047619
GO:1901700	response to oxygen-containing compound	biological_process	66	169	1037	39.0532544379	16.2970106075	2.36952887662	0.018	0.373094420601
GO:1903409	reactive oxygen species biosynthetic process	biological_process	4	5	29	80.0	17.2413793103	2.36899418529	0.035	0.544388083736
GO:0055093	response to hyperoxia	biological_process	4	5	20	80.0	25.0	2.36899418529	0.0395	0.579833586626
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	biological_process	4	5	62	80.0	8.06451612903	2.36899418529	0.031	0.516256896552
GO:0050812	regulation of acyl-CoA biosynthetic process	biological_process	4	5	13	80.0	38.4615384615	2.36899418529	0.0365	0.553459183673
GO:0044003	modification by symbiont of host morphology or physiology	biological_process	4	5	27	80.0	18.5185185185	2.36899418529	0.031	0.516256896552
GO:0036296	response to increased oxygen levels	biological_process	4	5	20	80.0	25.0	2.36899418529	0.0395	0.579833586626
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	biological_process	4	5	11	80.0	45.4545454545	2.36899418529	0.0365	0.553459183673
GO:0030510	regulation of BMP signaling pathway	biological_process	4	5	76	80.0	6.57894736842	2.36899418529	0.03	0.515604982206
GO:0022829	wide pore channel activity	molecular_function	4	5	22	80.0	22.7272727273	2.36899418529	0.0325	0.524945652174
GO:0016676	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	molecular_function	4	5	33	80.0	15.1515151515	2.36899418529	0.0445	0.619345100865
GO:0016675	oxidoreductase activity, acting on a heme group of donors	molecular_function	4	5	34	80.0	14.7058823529	2.36899418529	0.0445	0.619345100865
GO:0015172	acidic amino acid transmembrane transporter activity	molecular_function	4	5	13	80.0	38.4615384615	2.36899418529	0.033	0.525985148515
GO:0015002	heme-copper terminal oxidase activity	molecular_function	4	5	34	80.0	14.7058823529	2.36899418529	0.0445	0.619345100865
GO:0009180	purine ribonucleoside diphosphate biosynthetic process	biological_process	4	5	6	80.0	83.3333333333	2.36899418529	0.0335	0.52785725938
GO:0009136	purine nucleoside diphosphate biosynthetic process	biological_process	4	5	6	80.0	83.3333333333	2.36899418529	0.0335	0.52785725938
GO:0006754	ATP biosynthetic process	biological_process	4	5	40	80.0	12.5	2.36899418529	0.041	0.595517293233
GO:0006693	prostaglandin metabolic process	biological_process	4	5	24	80.0	20.8333333333	2.36899418529	0.0315	0.519212457338
GO:0006692	prostanoid metabolic process	biological_process	4	5	24	80.0	20.8333333333	2.36899418529	0.0315	0.519212457338
GO:0005313	L-glutamate transmembrane transporter activity	molecular_function	4	5	13	80.0	38.4615384615	2.36899418529	0.033	0.525985148515
GO:0004859	phospholipase inhibitor activity	molecular_function	4	5	11	80.0	45.4545454545	2.36899418529	0.037	0.5584109375
GO:0004129	cytochrome-c oxidase activity	molecular_function	4	5	33	80.0	15.1515151515	2.36899418529	0.0445	0.619345100865
GO:0002285	lymphocyte activation involved in immune response	biological_process	4	5	79	80.0	6.32911392405	2.36899418529	0.0365	0.553459183673
GO:0001846	opsonin binding	molecular_function	4	5	13	80.0	38.4615384615	2.36899418529	0.0385	0.571231182796
GO:0000038	very long-chain fatty acid metabolic process	biological_process	4	5	25	80.0	20.0	2.36899418529	0.0375	0.561569767442
GO:0032502	developmental process	biological_process	197	566	4657	34.8056537102	12.1537470475	2.35969028771	0.017	0.357740740741
GO:0009743	response to carbohydrate	biological_process	14	27	141	51.8518518519	19.1489361702	2.35511364693	0.0225	0.43640060241
GO:0009607	response to biotic stimulus	biological_process	31	71	733	43.661971831	9.68622100955	2.34667805269	0.0225	0.43640060241
GO:0006520	cellular amino acid metabolic process	biological_process	31	71	352	43.661971831	20.1704545455	2.34667805269	0.0245	0.460399805447
GO:0051591	response to cAMP	biological_process	7	11	89	63.6363636364	12.3595505618	2.34346047027	0.0215	0.428182474227
GO:0043647	inositol phosphate metabolic process	biological_process	7	11	57	63.6363636364	19.298245614	2.34346047027	0.0255	0.474575144509
GO:0019674	NAD metabolic process	biological_process	7	11	31	63.6363636364	35.4838709677	2.34346047027	0.0255	0.474575144509
GO:0015079	potassium ion transmembrane transporter activity	molecular_function	7	11	142	63.6363636364	7.74647887324	2.34346047027	0.0275	0.496490654206
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	7	11	68	63.6363636364	16.1764705882	2.34346047027	0.028	0.498988929889
GO:0007033	vacuole organization	biological_process	7	11	70	63.6363636364	15.7142857143	2.34346047027	0.027	0.492062264151
GO:0003697	single-stranded DNA binding	molecular_function	7	11	75	63.6363636364	14.6666666667	2.34346047027	0.025	0.468883495146
GO:0001501	skeletal system development	biological_process	7	11	197	63.6363636364	5.58375634518	2.34346047027	0.0325	0.524945652174
GO:0001649	osteoblast differentiation	biological_process	11	20	102	55.0	19.6078431373	2.32879687404	0.0255	0.474575144509
GO:0071216	cellular response to biotic stimulus	biological_process	6	9	120	66.6666666667	7.5	2.31545640159	0.0295	0.515604982206
GO:0048514	blood vessel morphogenesis	biological_process	6	9	82	66.6666666667	10.9756097561	2.31545640159	0.021	0.419088842975
GO:1990542	mitochondrial transmembrane transport	biological_process	5	7	48	71.4285714286	14.5833333333	2.31364187493	0.043	0.608106881406
GO:0071331	cellular response to hexose stimulus	biological_process	5	7	41	71.4285714286	17.0731707317	2.31364187493	0.036	0.550196202532
GO:0071326	cellular response to monosaccharide stimulus	biological_process	5	7	42	71.4285714286	16.6666666667	2.31364187493	0.036	0.550196202532
GO:0071219	cellular response to molecule of bacterial origin	biological_process	5	7	103	71.4285714286	6.79611650485	2.31364187493	0.032	0.522991539763
GO:0046209	nitric oxide metabolic process	biological_process	5	7	37	71.4285714286	18.9189189189	2.31364187493	0.029	0.510220400729
GO:0042475	odontogenesis of dentin-containing tooth	biological_process	5	7	69	71.4285714286	10.1449275362	2.31364187493	0.027	0.492062264151
GO:0015179	L-amino acid transmembrane transporter activity	molecular_function	5	7	39	71.4285714286	17.9487179487	2.31364187493	0.033	0.525985148515
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	biological_process	5	7	51	71.4285714286	13.7254901961	2.31364187493	0.0355	0.547754792332
GO:0009201	ribonucleoside triphosphate biosynthetic process	biological_process	5	7	57	71.4285714286	12.2807017544	2.31364187493	0.0355	0.547754792332
GO:0005310	dicarboxylic acid transmembrane transporter activity	molecular_function	5	7	24	71.4285714286	29.1666666667	2.31364187493	0.0285	0.503256855576
GO:0001678	cellular glucose homeostasis	biological_process	5	7	50	71.4285714286	14.0	2.31364187493	0.032	0.522991539763
GO:0001618	virus receptor activity	molecular_function	5	7	38	71.4285714286	18.4210526316	2.31364187493	0.0315	0.519212457338
GO:0000062	fatty-acyl-CoA binding	molecular_function	5	7	18	71.4285714286	38.8888888889	2.31364187493	0.032	0.522991539763
GO:0044425	membrane part	cellular_component	221	643	7095	34.3701399689	9.06272022551	2.30159617051	0.0195	0.394038702929
GO:2001234	negative regulation of apoptotic signaling pathway	biological_process	17	35	202	48.5714285714	17.3267326733	2.26407733431	0.0235	0.448589920949
GO:0030258	lipid modification	biological_process	15	30	159	50.0	18.8679245283	2.26360238232	0.0295	0.515604982206
