GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
182 Ensembl source identifiers supplied in the input file:yellow_Module.txt
182 source identifiers meeting the filter linked to a Ensembl ID.
181 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
1732 Genes linked to a term.
The z score is based on an N of 1732 and a R of 181 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0044463	cell projection part	cellular_component	23	159	730	14.465408805	21.7808219178	1.73611197914	0.0985	0.80416967509
GO:0030036	actin cytoskeleton organization	biological_process	13	80	268	16.25	29.8507462687	1.73577432718	0.085	0.80416967509
GO:0001932	regulation of protein phosphorylation	biological_process	19	127	995	14.9606299213	12.7638190955	1.72551769932	0.0865	0.80416967509
GO:0031647	regulation of protein stability	biological_process	6	30	140	20.0	21.4285714286	1.72432729278	0.0935	0.80416967509
GO:0030003	cellular cation homeostasis	biological_process	12	73	396	16.4383561644	18.4343434343	1.70833079893	0.11	0.80416967509
GO:0031349	positive regulation of defense response	biological_process	7	37	296	18.9189189189	12.5	1.70167828101	0.081	0.80416967509
GO:0002252	immune effector process	biological_process	11	66	451	16.6666666667	14.6341463415	1.68274800537	0.1065	0.80416967509
GO:1901879	regulation of protein depolymerization	biological_process	5	24	70	20.8333333333	34.2857142857	1.67392204753	0.1075	0.80416967509
GO:0050714	positive regulation of protein secretion	biological_process	5	24	178	20.8333333333	13.4831460674	1.67392204753	0.0875	0.80416967509
GO:0046822	regulation of nucleocytoplasmic transport	biological_process	5	24	202	20.8333333333	11.8811881188	1.67392204753	0.0985	0.80416967509
GO:0045764	positive regulation of cellular amino acid metabolic process	biological_process	5	24	232	20.8333333333	10.3448275862	1.67392204753	0.094	0.80416967509
GO:0019901	protein kinase binding	molecular_function	14	89	428	15.7303370787	20.7943925234	1.67132385145	0.0995	0.80416967509
GO:0043408	regulation of MAPK cascade	biological_process	12	74	548	16.2162162162	13.503649635	1.65668394317	0.11	0.80416967509
GO:0032386	regulation of intracellular transport	biological_process	12	74	415	16.2162162162	17.8313253012	1.65668394317	0.1265	0.839720699109
GO:1900046	regulation of hemostasis	biological_process	3	12	79	25.0	15.1898734177	1.65283799581	0.123	0.826113037448
GO:0070542	response to fatty acid	biological_process	3	12	58	25.0	20.6896551724	1.65283799581	0.1245	0.832148033126
GO:0055038	recycling endosome membrane	cellular_component	3	12	41	25.0	29.2682926829	1.65283799581	0.1365	0.890237373737
GO:0050670	regulation of lymphocyte proliferation	biological_process	3	12	217	25.0	5.52995391705	1.65283799581	0.127	0.840734791524
GO:0045931	positive regulation of mitotic cell cycle	biological_process	3	12	105	25.0	11.4285714286	1.65283799581	0.129	0.850486725664
GO:0032944	regulation of mononuclear cell proliferation	biological_process	3	12	218	25.0	5.50458715596	1.65283799581	0.127	0.840734791524
GO:0031532	actin cytoskeleton reorganization	biological_process	3	12	42	25.0	28.5714285714	1.65283799581	0.1225	0.826113037448
GO:0030574	collagen catabolic process	biological_process	3	12	81	25.0	14.8148148148	1.65283799581	0.122	0.826113037448
GO:0030193	regulation of blood coagulation	biological_process	3	12	79	25.0	15.1898734177	1.65283799581	0.123	0.826113037448
GO:0016776	phosphotransferase activity, phosphate group as acceptor	molecular_function	3	12	40	25.0	30.0	1.65283799581	0.12	0.817299578059
GO:0009791	post-embryonic development	biological_process	3	12	89	25.0	13.4831460674	1.65283799581	0.1285	0.84834526244
GO:0007041	lysosomal transport	biological_process	3	12	45	25.0	26.6666666667	1.65283799581	0.121	0.821798737728
GO:0006909	phagocytosis	biological_process	3	12	50	25.0	24.0	1.65283799581	0.1195	0.815614869626
GO:0002699	positive regulation of immune effector process	biological_process	3	12	191	25.0	6.28272251309	1.65283799581	0.1315	0.86461473184
GO:0009966	regulation of signal transduction	biological_process	38	289	2326	13.1487889273	12.4247635426	1.64240462954	0.1095	0.80416967509
GO:0042692	muscle cell differentiation	biological_process	4	18	124	22.2222222222	14.5161290323	1.64069460678	0.1195	0.815614869626
GO:0022832	voltage-gated channel activity	molecular_function	4	18	195	22.2222222222	9.23076923077	1.64069460678	0.1115	0.80416967509
GO:0005244	voltage-gated ion channel activity	molecular_function	4	18	195	22.2222222222	9.23076923077	1.64069460678	0.1115	0.80416967509
GO:0044699	single-organism process	biological_process	158	1437	11716	10.9951287404	12.265278252	1.63527808363	0.1275	0.842892491468
GO:0055076	transition metal ion homeostasis	biological_process	6	31	123	19.3548387097	25.2032520325	1.634892071	0.0985	0.80416967509
GO:0044448	cell cortex part	cellular_component	6	31	109	19.3548387097	28.4403669725	1.634892071	0.1085	0.80416967509
GO:0019222	regulation of metabolic process	biological_process	70	576	6464	12.1527777778	8.91089108911	1.63438049235	0.1105	0.80416967509
GO:0031267	small GTPase binding	molecular_function	8	45	190	17.7777777778	23.6842105263	1.62761509725	0.127	0.840734791524
GO:0009314	response to radiation	biological_process	8	45	453	17.7777777778	9.93377483444	1.62761509725	0.1335	0.87538761002
GO:1901698	response to nitrogen compound	biological_process	17	114	624	14.9122807018	18.2692307692	1.61078498145	0.122	0.826113037448
GO:0010959	regulation of metal ion transport	biological_process	10	60	249	16.6666666667	24.0963855422	1.60155590797	0.1245	0.832148033126
GO:0006184	GTP catabolic process	biological_process	13	83	287	15.6626506024	28.9198606272	1.59041222805	0.143	0.920847739362
GO:0060255	regulation of macromolecule metabolic process	biological_process	54	433	5427	12.4711316397	7.97862539156	1.58675824845	0.12	0.817299578059
GO:1901068	guanosine-containing compound metabolic process	biological_process	14	91	310	15.3846153846	29.3548387097	1.5803033468	0.1525	0.951865458015
GO:0001934	positive regulation of protein phosphorylation	biological_process	14	91	686	15.3846153846	13.2653061224	1.5803033468	0.155	0.953126984127
GO:0019899	enzyme binding	molecular_function	34	257	1389	13.2295719844	18.5025197984	1.57777686129	0.112	0.80416967509
GO:0030425	dendrite	cellular_component	11	68	283	16.1764705882	24.0282685512	1.5743083245	0.153	0.951865458015
GO:0070486	leukocyte aggregation	biological_process	5	25	208	20.0	12.0192307692	1.57178122424	0.101	0.80416967509
GO:0051224	negative regulation of protein transport	biological_process	5	25	170	20.0	14.7058823529	1.57178122424	0.1105	0.80416967509
GO:0032272	negative regulation of protein polymerization	biological_process	5	25	58	20.0	43.1034482759	1.57178122424	0.1215	0.824616327961
GO:1903729	regulation of plasma membrane organization	biological_process	2	7	47	28.5714285714	14.8936170213	1.56996450919	0.161	0.967298387097
GO:0072372	primary cilium	cellular_component	2	7	102	28.5714285714	6.86274509804	1.56996450919	0.1665	0.988689454323
GO:0071526	semaphorin-plexin signaling pathway	biological_process	2	7	21	28.5714285714	33.3333333333	1.56996450919	0.1685	0.990349435998
GO:0070665	positive regulation of leukocyte proliferation	biological_process	2	7	147	28.5714285714	4.7619047619	1.56996450919	0.1595	0.966077235772
GO:0061097	regulation of protein tyrosine kinase activity	biological_process	2	7	51	28.5714285714	13.7254901961	1.56996450919	0.1735	0.990349435998
GO:0051920	peroxiredoxin activity	molecular_function	2	7	7	28.5714285714	100.0	1.56996450919	0.1685	0.990349435998
GO:0051453	regulation of intracellular pH	biological_process	2	7	31	28.5714285714	22.5806451613	1.56996450919	0.171	0.990349435998
GO:0051016	barbed-end actin filament capping	biological_process	2	7	12	28.5714285714	58.3333333333	1.56996450919	0.176	0.990349435998
GO:0048640	negative regulation of developmental growth	biological_process	2	7	71	28.5714285714	9.85915492958	1.56996450919	0.16	0.967298387097
GO:0046033	AMP metabolic process	biological_process	2	7	13	28.5714285714	53.8461538462	1.56996450919	0.1415	0.916061163102
GO:0045833	negative regulation of lipid metabolic process	biological_process	2	7	71	28.5714285714	9.85915492958	1.56996450919	0.166	0.988689454323
GO:0045778	positive regulation of ossification	biological_process	2	7	83	28.5714285714	8.43373493976	1.56996450919	0.1625	0.973893873762
GO:0044782	cilium organization	biological_process	2	7	115	28.5714285714	6.08695652174	1.56996450919	0.1495	0.946416938111
GO:0042562	hormone binding	molecular_function	2	7	62	28.5714285714	11.2903225806	1.56996450919	0.1575	0.959363207547
GO:0042384	cilium assembly	biological_process	2	7	106	28.5714285714	6.60377358491	1.56996450919	0.1495	0.946416938111
GO:0034308	primary alcohol metabolic process	biological_process	2	7	41	28.5714285714	17.0731707317	1.56996450919	0.144	0.926671096346
GO:0034103	regulation of tissue remodeling	biological_process	2	7	60	28.5714285714	11.6666666667	1.56996450919	0.156	0.955031605563
GO:0031674	I band	cellular_component	2	7	23	28.5714285714	30.4347826087	1.56996450919	0.171	0.990349435998
GO:0030641	regulation of cellular pH	biological_process	2	7	33	28.5714285714	21.2121212121	1.56996450919	0.171	0.990349435998
GO:0030433	ER-associated ubiquitin-dependent protein catabolic process	biological_process	2	7	45	28.5714285714	15.5555555556	1.56996450919	0.168	0.990349435998
GO:0030140	trans-Golgi network transport vesicle	cellular_component	2	7	13	28.5714285714	53.8461538462	1.56996450919	0.1675	0.990349435998
GO:0030073	insulin secretion	biological_process	2	7	35	28.5714285714	20.0	1.56996450919	0.157	0.956919446193
GO:0022008	neurogenesis	biological_process	2	7	60	28.5714285714	11.6666666667	1.56996450919	0.158	0.95939184953
GO:0019748	secondary metabolic process	biological_process	2	7	39	28.5714285714	17.9487179487	1.56996450919	0.1535	0.951865458015
GO:0017166	vinculin binding	molecular_function	2	7	11	28.5714285714	63.6363636364	1.56996450919	0.1555	0.95498890298
GO:0017158	regulation of calcium ion-dependent exocytosis	biological_process	2	7	31	28.5714285714	22.5806451613	1.56996450919	0.1525	0.951865458015
GO:0010595	positive regulation of endothelial cell migration	biological_process	2	7	52	28.5714285714	13.4615384615	1.56996450919	0.1645	0.98283929673
GO:0008290	F-actin capping protein complex	cellular_component	2	7	9	28.5714285714	77.7777777778	1.56996450919	0.181	0.990349435998
GO:0007200	phospholipase C-activating G-protein coupled receptor signaling pathway	biological_process	2	7	56	28.5714285714	12.5	1.56996450919	0.1665	0.988689454323
GO:0006509	membrane protein ectodomain proteolysis	biological_process	2	7	19	28.5714285714	36.8421052632	1.56996450919	0.147	0.93849373764
GO:0005548	phospholipid transporter activity	molecular_function	2	7	41	28.5714285714	17.0731707317	1.56996450919	0.155	0.953126984127
GO:0004364	glutathione transferase activity	molecular_function	2	7	24	28.5714285714	29.1666666667	1.56996450919	0.153	0.951865458015
GO:0002920	regulation of humoral immune response	biological_process	2	7	63	28.5714285714	11.1111111111	1.56996450919	0.161	0.967298387097
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	2	7	105	28.5714285714	6.66666666667	1.56996450919	0.154	0.951865458015
GO:0002821	positive regulation of adaptive immune response	biological_process	2	7	108	28.5714285714	6.48148148148	1.56996450919	0.154	0.951865458015
GO:0048545	response to steroid hormone	biological_process	8	46	315	17.3913043478	14.6031746032	1.55926804208	0.1395	0.906141851107
GO:0006873	cellular ion homeostasis	biological_process	12	76	409	15.7894736842	18.5819070905	1.5556007292	0.1255	0.834226149623
GO:0030154	cell differentiation	biological_process	24	173	1749	13.8728323699	9.89136649514	1.55057544845	0.1465	0.937154887715
GO:0071375	cellular response to peptide hormone stimulus	biological_process	6	32	132	18.75	24.2424242424	1.54868014127	0.1135	0.80416967509
GO:0051494	negative regulation of cytoskeleton organization	biological_process	6	32	107	18.75	29.9065420561	1.54868014127	0.119	0.813348623853
GO:0022803	passive transmembrane transporter activity	molecular_function	7	39	442	17.9487179487	8.82352941176	1.54782556223	0.1605	0.967298387097
GO:0015267	channel activity	molecular_function	7	39	442	17.9487179487	8.82352941176	1.54782556223	0.1605	0.967298387097
GO:1901069	guanosine-containing compound catabolic process	biological_process	13	84	289	15.4761904762	29.0657439446	1.54319669175	0.1425	0.919462025316
GO:0030029	actin filament-based process	biological_process	14	92	316	15.2173913043	29.1139240506	1.53558006685	0.151	0.950868010403
GO:0010628	positive regulation of gene expression	biological_process	14	92	1434	15.2173913043	6.41562064156	1.53558006685	0.151	0.950868010403
GO:0012506	vesicle membrane	cellular_component	16	108	447	14.8148148148	24.1610738255	1.53074007924	0.1375	0.894350235057
GO:0010243	response to organonitrogen compound	biological_process	16	108	574	14.8148148148	18.8153310105	1.53074007924	0.158	0.95939184953
GO:0030834	regulation of actin filament depolymerization	biological_process	4	19	45	21.0526315789	42.2222222222	1.5186190206	0.1355	0.886701013514
GO:0010518	positive regulation of phospholipase activity	biological_process	4	19	82	21.0526315789	23.1707317073	1.5186190206	0.134	0.878071718539
GO:0003823	antigen binding	molecular_function	4	19	205	21.0526315789	9.26829268293	1.5186190206	0.127	0.840734791524
GO:0002521	leukocyte differentiation	biological_process	4	19	261	21.0526315789	7.27969348659	1.5186190206	0.129	0.850486725664
GO:0055114	oxidation-reduction process	biological_process	29	217	1050	13.3640552995	20.6666666667	1.49975715735	0.1485	0.943715551181
GO:1903169	regulation of calcium ion transmembrane transport	biological_process	3	13	47	23.0769230769	27.6595744681	1.49338090099	0.137	0.892296570276
GO:1901654	response to ketone	biological_process	3	13	114	23.0769230769	11.4035087719	1.49338090099	0.154	0.951865458015
GO:1901019	regulation of calcium ion transmembrane transporter activity	biological_process	3	13	47	23.0769230769	27.6595744681	1.49338090099	0.137	0.892296570276
GO:0097610	cell surface furrow	cellular_component	3	13	43	23.0769230769	30.2325581395	1.49338090099	0.1605	0.967298387097
GO:0097306	cellular response to alcohol	biological_process	3	13	74	23.0769230769	17.5675675676	1.49338090099	0.165	0.985218865598
GO:0070663	regulation of leukocyte proliferation	biological_process	3	13	224	23.0769230769	5.80357142857	1.49338090099	0.1545	0.951865458015
GO:0051147	regulation of muscle cell differentiation	biological_process	3	13	120	23.0769230769	10.8333333333	1.49338090099	0.1565	0.955676229508
GO:0050852	T cell receptor signaling pathway	biological_process	3	13	142	23.0769230769	9.15492957746	1.49338090099	0.1485	0.943715551181
GO:0044243	multicellular organismal catabolic process	biological_process	3	13	88	23.0769230769	14.7727272727	1.49338090099	0.1465	0.937154887715
GO:0032155	cell division site part	cellular_component	3	13	46	23.0769230769	28.2608695652	1.49338090099	0.1605	0.967298387097
GO:0032154	cleavage furrow	cellular_component	3	13	43	23.0769230769	30.2325581395	1.49338090099	0.1605	0.967298387097
GO:0032024	positive regulation of insulin secretion	biological_process	3	13	55	23.0769230769	23.6363636364	1.49338090099	0.1365	0.890237373737
GO:0019897	extrinsic component of plasma membrane	cellular_component	3	13	55	23.0769230769	23.6363636364	1.49338090099	0.1475	0.940446017117
GO:0019229	regulation of vasoconstriction	biological_process	3	13	54	23.0769230769	24.0740740741	1.49338090099	0.1425	0.919462025316
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function	3	13	30	23.0769230769	43.3333333333	1.49338090099	0.1455	0.933223509934
GO:0007613	memory	biological_process	3	13	92	23.0769230769	14.1304347826	1.49338090099	0.1335	0.87538761002
GO:0007034	vacuolar transport	biological_process	3	13	58	23.0769230769	22.4137931034	1.49338090099	0.147	0.93849373764
GO:0005798	Golgi-associated vesicle	cellular_component	3	13	31	23.0769230769	41.935483871	1.49338090099	0.145	0.93063286945
GO:0005319	lipid transporter activity	molecular_function	3	13	96	23.0769230769	13.5416666667	1.49338090099	0.1415	0.916061163102
GO:0002274	myeloid leukocyte activation	biological_process	3	13	97	23.0769230769	13.4020618557	1.49338090099	0.14	0.908171466845
GO:0001936	regulation of endothelial cell proliferation	biological_process	3	13	86	23.0769230769	15.1162790698	1.49338090099	0.142	0.918070761015
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	8	47	135	17.0212765957	34.8148148148	1.49254372845	0.14	0.908171466845
GO:0007010	cytoskeleton organization	biological_process	20	142	644	14.0845070423	22.049689441	1.47706961251	0.158	0.95939184953
GO:1903039	positive regulation of leukocyte cell-cell adhesion	biological_process	5	26	258	19.2307692308	10.0775193798	1.47422518145	0.1225	0.826113037448
GO:0060191	regulation of lipase activity	biological_process	5	26	107	19.2307692308	24.2990654206	1.47422518145	0.1305	0.858622622283
GO:0055072	iron ion homeostasis	biological_process	5	26	95	19.2307692308	27.3684210526	1.47422518145	0.13	0.855914343984
GO:0043244	regulation of protein complex disassembly	biological_process	5	26	89	19.2307692308	29.2134831461	1.47422518145	0.1375	0.894350235057
GO:0031965	nuclear membrane	cellular_component	5	26	240	19.2307692308	10.8333333333	1.47422518145	0.1255	0.834226149623
GO:0050865	regulation of cell activation	biological_process	7	40	496	17.5	8.06451612903	1.4741742735	0.156	0.955031605563
GO:0030027	lamellipodium	cellular_component	7	40	134	17.5	29.8507462687	1.4741742735	0.181	0.990349435998
GO:1901653	cellular response to peptide	biological_process	6	33	144	18.1818181818	22.9166666667	1.46545905855	0.1275	0.842892491468
GO:0022409	positive regulation of cell-cell adhesion	biological_process	6	33	296	18.1818181818	11.1486486486	1.46545905855	0.1115	0.80416967509
GO:0010008	endosome membrane	cellular_component	12	78	445	15.3846153846	17.5280898876	1.45731556338	0.176	0.990349435998
GO:0034765	regulation of ion transmembrane transport	biological_process	9	55	315	16.3636363636	17.4603174603	1.45644880247	0.1785	0.990349435998
GO:0006979	response to oxidative stress	biological_process	9	55	277	16.3636363636	19.8555956679	1.45644880247	0.174	0.990349435998
GO:0003924	GTPase activity	molecular_function	13	86	287	15.1162790698	29.9651567944	1.450520968	0.1525	0.951865458015
GO:0006952	defense response	biological_process	21	152	1420	13.8157894737	10.7042253521	1.41966779993	0.1735	0.990349435998
GO:0050877	neurological system process	biological_process	15	103	806	14.5631067961	12.7791563275	1.40650963697	0.173	0.990349435998
GO:0046914	transition metal ion binding	molecular_function	14	95	1590	14.7368421053	5.9748427673	1.40440086761	0.153	0.951865458015
GO:1903036	positive regulation of response to wounding	biological_process	4	20	138	20.0	14.4927536232	1.40378943794	0.161	0.967298387097
GO:0060326	cell chemotaxis	biological_process	4	20	166	20.0	12.0481927711	1.40378943794	0.1485	0.943715551181
GO:0060193	positive regulation of lipase activity	biological_process	4	20	91	20.0	21.978021978	1.40378943794	0.153	0.951865458015
GO:0051480	cytosolic calcium ion homeostasis	biological_process	4	20	175	20.0	11.4285714286	1.40378943794	0.146	0.935191798942
GO:0014074	response to purine-containing compound	biological_process	4	20	133	20.0	15.037593985	1.40378943794	0.148	0.943013157895
GO:0051716	cellular response to stimulus	biological_process	38	299	2109	12.7090301003	14.17733523	1.40319861753	0.179	0.990349435998
GO:0051173	positive regulation of nitrogen compound metabolic process	biological_process	18	128	1673	14.0625	7.65092647938	1.38777878862	0.17	0.990349435998
GO:0048729	tissue morphogenesis	biological_process	6	34	388	17.6470588235	8.76288659794	1.38501985247	0.2375	1.0
GO:0042277	peptide binding	molecular_function	6	34	245	17.6470588235	13.8775510204	1.38501985247	0.22	1.0
GO:0042592	homeostatic process	biological_process	23	170	1105	13.5294117647	15.3846153846	1.38151017169	0.19	0.990349435998
GO:0097164	ammonium ion metabolic process	biological_process	5	27	168	18.5185185185	16.0714285714	1.38084864799	0.1365	0.890237373737
GO:0006081	cellular aldehyde metabolic process	biological_process	5	27	57	18.5185185185	47.3684210526	1.38084864799	0.143	0.920847739362
GO:0030659	cytoplasmic vesicle membrane	cellular_component	15	104	433	14.4230769231	24.0184757506	1.36561981452	0.181	0.990349435998
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	32	248	2386	12.9032258065	10.3939647946	1.36375488316	0.189	0.990349435998
GO:0050890	cognition	biological_process	8	49	233	16.3265306122	21.0300429185	1.36364906114	0.2225	1.0
GO:0044449	contractile fiber part	cellular_component	8	49	193	16.3265306122	25.3886010363	1.36364906114	0.227	1.0
GO:0051345	positive regulation of hydrolase activity	biological_process	18	129	847	13.9534883721	15.2302243211	1.35156539925	0.17	0.990349435998
GO:1900181	negative regulation of protein localization to nucleus	biological_process	2	8	69	25.0	11.5942028986	1.34797007556	0.195	0.990349435998
GO:0090303	positive regulation of wound healing	biological_process	2	8	42	25.0	19.0476190476	1.34797007556	0.1985	0.990349435998
GO:0071559	response to transforming growth factor beta	biological_process	2	8	43	25.0	18.6046511628	1.34797007556	0.1985	0.990349435998
GO:0071230	cellular response to amino acid stimulus	biological_process	2	8	45	25.0	17.7777777778	1.34797007556	0.205	0.990349435998
GO:0051897	positive regulation of protein kinase B signaling	biological_process	2	8	77	25.0	10.3896103896	1.34797007556	0.2025	0.990349435998
GO:0048705	skeletal system morphogenesis	biological_process	2	8	120	25.0	6.66666666667	1.34797007556	0.2145	1.0
GO:0046889	positive regulation of lipid biosynthetic process	biological_process	2	8	59	25.0	13.5593220339	1.34797007556	0.2085	0.990349435998
GO:0046324	regulation of glucose import	biological_process	2	8	52	25.0	15.3846153846	1.34797007556	0.2065	0.990349435998
GO:0043588	skin development	biological_process	2	8	50	25.0	16.0	1.34797007556	0.2025	0.990349435998
GO:0042308	negative regulation of protein import into nucleus	biological_process	2	8	59	25.0	13.5593220339	1.34797007556	0.195	0.990349435998
GO:0034707	chloride channel complex	cellular_component	2	8	56	25.0	14.2857142857	1.34797007556	0.2225	1.0
GO:0033619	membrane protein proteolysis	biological_process	2	8	29	25.0	27.5862068966	1.34797007556	0.1865	0.990349435998
GO:0031103	axon regeneration	biological_process	2	8	17	25.0	47.0588235294	1.34797007556	0.1955	0.990349435998
GO:0030217	T cell differentiation	biological_process	2	8	99	25.0	8.08080808081	1.34797007556	0.206	0.990349435998
GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	molecular_function	2	8	29	25.0	27.5862068966	1.34797007556	0.2025	0.990349435998
GO:0016363	nuclear matrix	cellular_component	2	8	92	25.0	8.69565217391	1.34797007556	0.2155	1.0
GO:0015949	nucleobase-containing small molecule interconversion	biological_process	2	8	19	25.0	42.1052631579	1.34797007556	0.1915	0.990349435998
GO:0010823	negative regulation of mitochondrion organization	biological_process	2	8	32	25.0	25.0	1.34797007556	0.2055	0.990349435998
GO:0006885	regulation of pH	biological_process	2	8	53	25.0	15.0943396226	1.34797007556	0.208	0.990349435998
GO:0004222	metalloendopeptidase activity	molecular_function	2	8	112	25.0	7.14285714286	1.34797007556	0.1975	0.990349435998
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	2	8	139	25.0	5.75539568345	1.34797007556	0.1925	0.990349435998
GO:0002819	regulation of adaptive immune response	biological_process	2	8	153	25.0	5.22875816993	1.34797007556	0.1925	0.990349435998
GO:0002688	regulation of leukocyte chemotaxis	biological_process	2	8	79	25.0	10.1265822785	1.34797007556	0.204	0.990349435998
GO:0001786	phosphatidylserine binding	molecular_function	2	8	22	25.0	36.3636363636	1.34797007556	0.2005	0.990349435998
GO:1903828	negative regulation of cellular protein localization	biological_process	3	14	108	21.4285714286	12.962962963	1.34783211807	0.1735	0.990349435998
GO:1903524	positive regulation of blood circulation	biological_process	3	14	72	21.4285714286	19.4444444444	1.34783211807	0.1555	0.95498890298
GO:0051896	regulation of protein kinase B signaling	biological_process	3	14	112	21.4285714286	12.5	1.34783211807	0.1635	0.979281076067
GO:0050953	sensory perception of light stimulus	biological_process	3	14	202	21.4285714286	6.93069306931	1.34783211807	0.187	0.990349435998
GO:0048678	response to axon injury	biological_process	3	14	41	21.4285714286	34.1463414634	1.34783211807	0.171	0.990349435998
GO:0048588	developmental cell growth	biological_process	3	14	51	21.4285714286	27.4509803922	1.34783211807	0.1545	0.951865458015
GO:0046906	tetrapyrrole binding	molecular_function	3	14	158	21.4285714286	8.86075949367	1.34783211807	0.174	0.990349435998
GO:0042743	hydrogen peroxide metabolic process	biological_process	3	14	33	21.4285714286	42.4242424242	1.34783211807	0.1825	0.990349435998
GO:0032963	collagen metabolic process	biological_process	3	14	93	21.4285714286	15.0537634409	1.34783211807	0.1745	0.990349435998
GO:0031902	late endosome membrane	cellular_component	3	14	118	21.4285714286	11.8644067797	1.34783211807	0.1695	0.990349435998
GO:0031295	T cell costimulation	biological_process	3	14	119	21.4285714286	11.7647058824	1.34783211807	0.1765	0.990349435998
GO:0031294	lymphocyte costimulation	biological_process	3	14	120	21.4285714286	11.6666666667	1.34783211807	0.1765	0.990349435998
GO:0021700	developmental maturation	biological_process	3	14	155	21.4285714286	9.03225806452	1.34783211807	0.1755	0.990349435998
GO:0020037	heme binding	molecular_function	3	14	149	21.4285714286	9.39597315436	1.34783211807	0.174	0.990349435998
GO:0019205	nucleobase-containing compound kinase activity	molecular_function	3	14	49	21.4285714286	28.5714285714	1.34783211807	0.17	0.990349435998
GO:0007601	visual perception	biological_process	3	14	198	21.4285714286	7.07070707071	1.34783211807	0.187	0.990349435998
GO:0005758	mitochondrial intermembrane space	cellular_component	3	14	66	21.4285714286	21.2121212121	1.34783211807	0.1675	0.990349435998
GO:0005506	iron ion binding	molecular_function	3	14	181	21.4285714286	7.73480662983	1.34783211807	0.1665	0.988689454323
GO:0000785	chromatin	cellular_component	3	14	290	21.4285714286	4.8275862069	1.34783211807	0.183	0.990349435998
GO:0043547	positive regulation of GTPase activity	biological_process	9	57	483	15.7894736842	11.801242236	1.3395271803	0.18	0.990349435998
GO:0071214	cellular response to abiotic stimulus	biological_process	7	42	237	16.6666666667	17.7215189873	1.33280283577	0.1935	0.990349435998
GO:0051047	positive regulation of secretion	biological_process	7	42	290	16.6666666667	14.4827586207	1.33280283577	0.188	0.990349435998
GO:0001933	negative regulation of protein phosphorylation	biological_process	7	42	264	16.6666666667	15.9090909091	1.33280283577	0.1935	0.990349435998
GO:0043087	regulation of GTPase activity	biological_process	10	65	527	15.3846153846	12.3339658444	1.32514356713	0.2005	0.990349435998
GO:0005543	phospholipid binding	molecular_function	10	65	296	15.3846153846	21.9594594595	1.32514356713	0.2115	0.995808215848
GO:0048468	cell development	biological_process	11	73	565	15.0684931507	12.9203539823	1.31751994914	0.2375	1.0
GO:0044440	endosomal part	cellular_component	12	81	462	14.8148148148	17.5324675325	1.31477537369	0.1935	0.990349435998
GO:0033238	regulation of cellular amine metabolic process	biological_process	12	81	413	14.8148148148	19.612590799	1.31477537369	0.1745	0.990349435998
GO:0016023	cytoplasmic membrane-bounded vesicle	cellular_component	26	198	686	13.1313131313	28.8629737609	1.30997368657	0.2255	1.0
GO:2001234	negative regulation of apoptotic signaling pathway	biological_process	6	35	202	17.1428571429	17.3267326733	1.30717403284	0.243	1.0
GO:0051249	regulation of lymphocyte activation	biological_process	6	35	419	17.1428571429	8.35322195704	1.30717403284	0.2325	1.0
GO:0051020	GTPase binding	molecular_function	8	50	202	16.0	24.7524752475	1.301335017	0.227	1.0
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	8	50	150	16.0	33.3333333333	1.301335017	0.2285	1.0
GO:2001137	positive regulation of endocytic recycling	biological_process	1	3	3	33.3333333333	100.0	1.29636434637	0.2925	1.0
GO:2000480	negative regulation of cAMP-dependent protein kinase activity	biological_process	1	3	7	33.3333333333	42.8571428571	1.29636434637	0.2745	1.0
GO:2000479	regulation of cAMP-dependent protein kinase activity	biological_process	1	3	11	33.3333333333	27.2727272727	1.29636434637	0.2745	1.0
GO:2000427	positive regulation of apoptotic cell clearance	biological_process	1	3	19	33.3333333333	15.7894736842	1.29636434637	0.285	1.0
GO:2000278	regulation of DNA biosynthetic process	biological_process	1	3	36	33.3333333333	8.33333333333	1.29636434637	0.2695	1.0
GO:2000108	positive regulation of leukocyte apoptotic process	biological_process	1	3	27	33.3333333333	11.1111111111	1.29636434637	0.296	1.0
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	biological_process	1	3	29	33.3333333333	10.3448275862	1.29636434637	0.262	1.0
