GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
768 Ensembl source identifiers supplied in the input file:brown_Module.txt
768 source identifiers meeting the filter linked to a Ensembl ID.
395 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 395 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Huntington's disease:KEGG-hsa05016	13	50	205	26.0	24.3902439024	-2.13337651557	0.066	0.3531
Valine, leucine and isoleucine degradation:KEGG-hsa00280	4	22	50	18.1818181818	44.0	-2.14961861491	0.064	0.3531
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	7	32	88	21.875	36.3636363636	-2.17358606309	0.066	0.3531
Toxoplasmosis:KEGG-hsa05145	4	23	252	17.3913043478	9.12698412698	-2.27721967967	0.0425	0.28421875
Malaria:KEGG-hsa05144	0	8	66	0.0	12.1212121212	-2.33854143508	0.028	0.232448275862
Hematopoietic cell lineage:KEGG-hsa04640	1	14	126	7.14285714286	11.1111111111	-2.5549673674	0.0145	0.172388888889
Alzheimer's disease:KEGG-hsa05010	12	52	200	23.0769230769	26.0	-2.61917135292	0.0145	0.172388888889
Cell adhesion molecules (CAMs):KEGG-hsa04514	4	35	254	11.4285714286	13.7795275591	-3.55865353937	0.0005	0.0214
Parkinson's disease:KEGG-hsa05012	3	38	150	7.89473684211	25.3333333333	-4.16649874667	0.0	0.0214
Ribosome:KEGG-hsa03010	2	35	109	5.71428571429	32.1100917431	-4.25983424079	0.0	0.0214
