Ensembl	symbol	GeneOntology
ENSG00000075239	ACAT1	GO:0009081
ENSG00000091140	DLD	GO:0009081
ENSG00000106049	HIBADH	GO:0009081
ENSG00000198130	HIBCH	GO:0009083
ENSG00000075239	ACAT1	GO:0009083
ENSG00000091140	DLD	GO:0009083
ENSG00000106049	HIBADH	GO:0009083
ENSG00000008018	PSMB1	GO:0004175
ENSG00000106588	PSMA2	GO:0004175
ENSG00000129084	PSMA1	GO:0004175
ENSG00000100902	PSMA6	GO:0004175
ENSG00000136930	PSMB7	GO:0004175
ENSG00000143106	PSMA5	GO:0004175
ENSG00000115271	GCA	GO:0004175
ENSG00000100567	PSMA3	GO:0004175
ENSG00000126067	PSMB2	GO:0004175
ENSG00000101182	PSMA7	GO:0004175
ENSG00000116288	PARK7	GO:0008047
ENSG00000104687	GSR	GO:0098552
ENSG00000075239	ACAT1	GO:0046952
ENSG00000075239	ACAT1	GO:0046950
ENSG00000075239	ACAT1	GO:0046951
ENSG00000074800	ENO1	GO:0031430
ENSG00000072110	ACTN1	GO:0044309
ENSG00000112294	ALDH5A1	GO:0004777
ENSG00000169764	UGP2	GO:0019585
ENSG00000116288	PARK7	GO:0052547
ENSG00000116288	PARK7	GO:0052548
ENSG00000116288	PARK7	GO:0016605
ENSG00000111640	GAPDH	GO:0016903
ENSG00000111275	ALDH2	GO:0016903
ENSG00000112294	ALDH5A1	GO:0016903
ENSG00000112294	ALDH5A1	GO:0007269
ENSG00000183044	ABAT	GO:0007269
ENSG00000116288	PARK7	GO:0007268
ENSG00000111275	ALDH2	GO:0007268
ENSG00000112294	ALDH5A1	GO:0007268
ENSG00000183044	ABAT	GO:0007268
ENSG00000116288	PARK7	GO:0007267
ENSG00000111275	ALDH2	GO:0007267
ENSG00000112294	ALDH5A1	GO:0007267
ENSG00000183044	ABAT	GO:0007267
ENSG00000183044	ABAT	GO:0070482
ENSG00000185627	PSMD13	GO:0006996
ENSG00000111640	GAPDH	GO:0006996
ENSG00000108561	C1QBP	GO:0006996
ENSG00000099204	ABLIM1	GO:0006996
ENSG00000116288	PARK7	GO:0006996
ENSG00000148798	INA	GO:0006996
ENSG00000198130	HIBCH	GO:0044238
ENSG00000144827	ABHD10	GO:0044238
ENSG00000008018	PSMB1	GO:0044238
ENSG00000075239	ACAT1	GO:0044238
ENSG00000185627	PSMD13	GO:0044238
ENSG00000111640	GAPDH	GO:0044238
ENSG00000127884	ECHS1	GO:0044238
ENSG00000138796	HADH	GO:0044238
ENSG00000067225	PKM	GO:0044238
ENSG00000023191	RNH1	GO:0044238
ENSG00000108561	C1QBP	GO:0044238
ENSG00000104687	GSR	GO:0044238
ENSG00000198931	APRT	GO:0044238
ENSG00000104823	ECH1	GO:0044238
ENSG00000116288	PARK7	GO:0044238
ENSG00000111716	LDHB	GO:0044238
ENSG00000103257	SLC7A5	GO:0044238
ENSG00000198755	RPL10A	GO:0044238
ENSG00000111275	ALDH2	GO:0044238
ENSG00000106588	PSMA2	GO:0044238
ENSG00000188846	RPL14	GO:0044238
ENSG00000143621	ILF2	GO:0044238
ENSG00000112294	ALDH5A1	GO:0044238
ENSG00000165916	PSMC3	GO:0044238
ENSG00000129084	PSMA1	GO:0044238
ENSG00000169764	UGP2	GO:0044238
ENSG00000167468	GPX4	GO:0044238
ENSG00000104325	DECR1	GO:0044238
ENSG00000100902	PSMA6	GO:0044238
ENSG00000136930	PSMB7	GO:0044238
ENSG00000091140	DLD	GO:0044238
ENSG00000183044	ABAT	GO:0044238
ENSG00000148672	GLUD1	GO:0044238
ENSG00000074800	ENO1	GO:0044238
ENSG00000100412	ACO2	GO:0044238
ENSG00000125166	GOT2	GO:0044238
ENSG00000143106	PSMA5	GO:0044238
ENSG00000214078	CPNE1	GO:0044238
ENSG00000115271	GCA	GO:0044238
ENSG00000100567	PSMA3	GO:0044238
ENSG00000126067	PSMB2	GO:0044238
ENSG00000129351	ILF3	GO:0044238
ENSG00000106049	HIBADH	GO:0044238
ENSG00000146701	MDH2	GO:0044238
ENSG00000101182	PSMA7	GO:0044238
ENSG00000113013	HSPA9	GO:0044238
ENSG00000198130	HIBCH	GO:0044237
ENSG00000144827	ABHD10	GO:0044237
ENSG00000008018	PSMB1	GO:0044237
ENSG00000075239	ACAT1	GO:0044237
ENSG00000185627	PSMD13	GO:0044237
ENSG00000111640	GAPDH	GO:0044237
ENSG00000127884	ECHS1	GO:0044237
ENSG00000138796	HADH	GO:0044237
ENSG00000067225	PKM	GO:0044237
ENSG00000023191	RNH1	GO:0044237
ENSG00000108561	C1QBP	GO:0044237
ENSG00000104687	GSR	GO:0044237
ENSG00000198931	APRT	GO:0044237
ENSG00000104823	ECH1	GO:0044237
ENSG00000116288	PARK7	GO:0044237
