GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
182 Ensembl source identifiers supplied in the input file:yellow_Module.txt
182 source identifiers meeting the filter linked to a Ensembl ID.
115 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 115 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Ribosome biogenesis in eukaryotes:KEGG-hsa03008	0	5	90	0.0	5.55555555556	-0.818412145464	0.6545	0.930344155844
RNA degradation:KEGG-hsa03018	0	5	92	0.0	5.4347826087	-0.818412145464	0.6615	0.930344155844
Nitrogen metabolism:KEGG-hsa00910	0	5	25	0.0	20.0	-0.818412145464	0.6565	0.930344155844
Ascorbate and aldarate metabolism:KEGG-hsa00053	0	5	32	0.0	15.625	-0.818412145464	0.6695	0.930344155844
Renal cell carcinoma:KEGG-hsa05211	1	18	85	5.55555555556	21.1764705882	-0.825461764635	0.4075	0.837830188679
Glioma:KEGG-hsa05214	1	18	83	5.55555555556	21.686746988	-0.825461764635	0.3905	0.837830188679
Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520	1	18	51	5.55555555556	35.2941176471	-0.825461764635	0.4015	0.837830188679
Bacterial invasion of epithelial cells:KEGG-hsa05100	2	29	82	6.89655172414	35.3658536585	-0.826442926114	0.5375	0.930344155844
Ubiquitin mediated proteolysis:KEGG-hsa04120	1	19	151	5.26315789474	12.582781457	-0.888443337725	0.3995	0.837830188679
T cell receptor signaling pathway:KEGG-hsa04660	1	19	138	5.26315789474	13.768115942	-0.888443337725	0.414	0.837830188679
Protein processing in endoplasmic reticulum:KEGG-hsa04141	4	51	192	7.8431372549	26.5625	-0.893557696754	0.467	0.900342342342
Jak-STAT signaling pathway:KEGG-hsa04630	0	6	184	0.0	3.26086956522	-0.896987118677	0.6435	0.930344155844
Fatty acid elongation in mitochondria:KEGG-hsa00062	0	6	16	0.0	37.5	-0.896987118677	0.6345	0.930344155844
Dorso-ventral axis formation:KEGG-hsa04320	0	6	34	0.0	17.6470588235	-0.896987118677	0.6275	0.930344155844
Bladder cancer:KEGG-hsa05219	0	6	52	0.0	11.5384615385	-0.896987118677	0.6305	0.930344155844
Wnt signaling pathway:KEGG-hsa04310	2	31	167	6.45161290323	18.5628742515	-0.933450904887	0.426	0.847083333333
Arginine and proline metabolism:KEGG-hsa00330	1	20	59	5.0	33.8983050847	-0.948879869591	0.3915	0.837830188679
Type II diabetes mellitus:KEGG-hsa04930	0	7	63	0.0	11.1111111111	-0.969356103078	0.6545	0.930344155844
Olfactory transduction:KEGG-hsa04740	0	7	522	0.0	1.34099616858	-0.969356103078	0.627	0.930344155844
NOD-like receptor signaling pathway:KEGG-hsa04621	0	7	78	0.0	8.97435897436	-0.969356103078	0.609	0.930344155844
Glycerolipid metabolism:KEGG-hsa00561	0	7	60	0.0	11.6666666667	-0.969356103078	0.63	0.930344155844
mTOR signaling pathway:KEGG-hsa04150	0	8	62	0.0	12.9032258065	-1.03681984489	0.606	0.930344155844
TGF-beta signaling pathway:KEGG-hsa04350	0	8	94	0.0	8.51063829787	-1.03681984489	0.596	0.930344155844
Melanoma:KEGG-hsa05218	0	8	89	0.0	8.98876404494	-1.03681984489	0.61	0.930344155844
Adipocytokine signaling pathway:KEGG-hsa04920	0	8	92	0.0	8.69565217391	-1.03681984489	0.633	0.930344155844
mRNA surveillance pathway:KEGG-hsa03015	0	9	92	0.0	9.78260869565	-1.100281402	0.4355	0.847245454545
Thyroid cancer:KEGG-hsa05216	0	9	42	0.0	21.4285714286	-1.100281402	0.4105	0.837830188679
Neuroactive ligand-receptor interaction:KEGG-hsa04080	0	9	291	0.0	3.09278350515	-1.100281402	0.4055	0.837830188679
Acute myeloid leukemia:KEGG-hsa05221	0	9	72	0.0	12.5	-1.100281402	0.4275	0.847083333333
ErbB signaling pathway:KEGG-hsa04012	1	23	102	4.34782608696	22.5490196078	-1.1173270081	0.3025	0.805722891566
Galactose metabolism:KEGG-hsa00052	0	10	32	0.0	31.25	-1.16039796647	0.415	0.837830188679
Chronic myeloid leukemia:KEGG-hsa05220	0	10	92	0.0	10.8695652174	-1.16039796647	0.4065	0.837830188679
Cell cycle:KEGG-hsa04110	0	10	140	0.0	7.14285714286	-1.16039796647	0.4015	0.837830188679
Starch and sucrose metabolism:KEGG-hsa00500	0	11	64	0.0	17.1875	-1.21766542733	0.3865	0.837830188679
Proximal tubule bicarbonate reclamation:KEGG-hsa04964	0	11	25	0.0	44.0	-1.21766542733	0.4	0.837830188679
Pancreatic cancer:KEGG-hsa05212	0	11	87	0.0	12.6436781609	-1.21766542733	0.4005	0.837830188679
Endometrial cancer:KEGG-hsa05213	0	11	68	0.0	16.1764705882	-1.21766542733	0.3815	0.837830188679
Alanine, aspartate and glutamate metabolism:KEGG-hsa00250	0	11	34	0.0	32.3529411765	-1.21766542733	0.389	0.837830188679
Pyruvate metabolism:KEGG-hsa00620	1	25	42	4.0	59.5238095238	-1.2207594231	0.288	0.800415584416
Collecting duct acid secretion:KEGG-hsa04966	0	12	36	0.0	33.3333333333	-1.27246885828	0.3995	0.837830188679
Hepatitis C:KEGG-hsa05160	0	13	165	0.0	7.87878787879	-1.32511434454	0.283	0.800415584416
Fructose and mannose metabolism:KEGG-hsa00051	0	13	39	0.0	33.3333333333	-1.32511434454	0.276	0.800415584416
Oxidative phosphorylation:KEGG-hsa00190	2	40	159	5.0	25.1572327044	-1.35616460218	0.2385	0.800415584416
beta-Alanine metabolism:KEGG-hsa00410	0	14	28	0.0	50.0	-1.37584994362	0.2605	0.800415584416
Prostate cancer:KEGG-hsa05215	0	14	105	0.0	13.3333333333	-1.37584994362	0.25	0.800415584416
Prion diseases:KEGG-hsa05020	0	14	55	0.0	25.4545454545	-1.37584994362	0.2725	0.800415584416
B cell receptor signaling pathway:KEGG-hsa04662	0	14	100	0.0	14.0	-1.37584994362	0.256	0.800415584416
Proteasome:KEGG-hsa03050	1	30	62	3.33333333333	48.3870967742	-1.45583063922	0.1525	0.6527
Glycolysis / Gluconeogenesis:KEGG-hsa00010	1	30	69	3.33333333333	43.4782608696	-1.45583063922	0.147	0.6527
Pentose phosphate pathway:KEGG-hsa00030	0	16	30	0.0	53.3333333333	-1.47237519935	0.2415	0.800415584416
Propanoate metabolism:KEGG-hsa00640	0	17	33	0.0	51.5151515152	-1.51847987447	0.186	0.723709090909
Neurotrophin signaling pathway:KEGG-hsa04722	1	32	144	3.125	22.2222222222	-1.54233071687	0.157	0.658784313725
Fatty acid metabolism:KEGG-hsa00071	0	19	45	0.0	42.2222222222	-1.6069939511	0.167	0.674301886792
RNA transport:KEGG-hsa03013	0	20	172	0.0	11.6279069767	-1.64960219203	0.1845	0.723709090909
Citrate cycle (TCA cycle):KEGG-hsa00020	0	20	34	0.0	58.8235294118	-1.64960219203	0.1505	0.6527
Valine, leucine and isoleucine degradation:KEGG-hsa00280	0	22	50	0.0	44.0	-1.73192806868	0.1125	0.587195121951
Cardiac muscle contraction:KEGG-hsa04260	0	25	90	0.0	27.7777777778	-1.84914823045	0.1065	0.580475
Oocyte meiosis:KEGG-hsa04114	0	31	115	0.0	26.9565217391	-2.06564399499	0.0465	0.31096875
Ribosome:KEGG-hsa03010	0	35	109	0.0	32.1100917431	-2.19952431276	0.032	0.228266666667
