GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
66 Ensembl source identifiers supplied in the input file:greenyellow_Module.txt
66 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Alanine and aspartate metabolism:WP106	1	7	12	14.2857142857	58.3333333333	1.54347252428	0.2405	1.0
AMPK Signaling:WP1403	1	7	69	14.2857142857	10.1449275362	1.54347252428	0.236	1.0
Striated Muscle Contraction:WP383	1	8	41	12.5	19.512195122	1.37666652751	0.243	1.0
Glutathione metabolism:WP100	1	9	17	11.1111111111	52.9411764706	1.23456906865	0.2975	1.0
Integrated Pancreatic Cancer Pathway:WP2377	2	25	171	8.0	14.6198830409	1.22481562701	0.2375	1.0
Myometrial Relaxation and Contraction Pathways:WP289	3	45	160	6.66666666667	28.125	1.167590124	0.2405	1.0
Diurnally Regulated Genes with Circadian Orthologs:WP410	1	11	46	9.09090909091	23.9130434783	1.00185165182	0.361	1.0
G13 Signaling Pathway:WP524	1	13	40	7.69230769231	32.5	0.81563530043	0.3905	1.0
TCA Cycle and PDHc:WP2453	1	14	16	7.14285714286	87.5	0.734823749676	0.4275	1.0
Fatty Acid Beta Oxidation:WP143	1	15	33	6.66666666667	45.4545454545	0.660433451376	0.4315	1.0
Translation Factors:WP107	1	16	53	6.25	30.1886792453	0.59149531837	0.462	1.0
BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231	1	16	92	6.25	17.3913043478	0.59149531837	0.4525	1.0
Selenium Micronutrient Network:WP15	1	19	87	5.26315789474	21.8390804598	0.410388248763	0.517	1.0
Metapathway biotransformation:WP702	1	21	177	4.7619047619	11.8644067797	0.306113608409	0.5695	1.0
TGF beta Signaling Pathway:WP366	1	23	136	4.34782608696	16.9117647059	0.211787221237	0.585	1.0
Alzheimers Disease:WP2059	1	26	81	3.84615384615	32.0987654321	0.0849361254879	0.632	1.0
MAPK Signaling Pathway:WP382	1	32	170	3.125	18.8235294118	-0.130686440511	0.7095	1.0
miRNA Biogenesis:WP2338	0	1	5	0.0	20.0	-0.1916629695	1.0	1.0
