GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
200 Ensembl source identifiers supplied in the input file:blue_Module.txt
200 source identifiers meeting the filter linked to a Ensembl ID.
123 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 123 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Gap junction:KEGG-hsa04540	1	32	104	3.125	30.7692307692	-1.64020257554	0.117	0.878137931034
Ubiquitin mediated proteolysis:KEGG-hsa04120	0	19	151	0.0	12.582781457	-1.66971587061	0.15	0.898151515152
Vibrio cholerae infection:KEGG-hsa05110	0	21	67	0.0	31.3432835821	-1.75723251415	0.104	0.878137931034
Phagosome:KEGG-hsa04145	3	59	314	5.08474576271	18.7898089172	-1.79177134342	0.1005	0.878137931034
Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961	0	26	52	0.0	50.0	-1.96040113249	0.064	0.878137931034
Oxidative phosphorylation:KEGG-hsa00190	1	40	159	2.5	25.1572327044	-1.96322648248	0.0455	0.811416666667
Calcium signaling pathway:KEGG-hsa04020	1	46	191	2.17391304348	24.0837696335	-2.18036048461	0.0355	0.690636363636
ECM-receptor interaction:KEGG-hsa04512	0	32	118	0.0	27.1186440678	-2.18176320964	0.031	0.6634
Parkinson's disease:KEGG-hsa05012	0	38	150	0.0	25.3333333333	-2.38510515677	0.0145	0.441375
Huntington's disease:KEGG-hsa05016	0	50	205	0.0	24.3902439024	-2.75355442129	0.0055	0.231833333333
