Ensembl	symbol	KEGG
ENSG00000026508	CD44	ECM-receptor interaction:KEGG-hsa04512
ENSG00000150093	ITGB1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000196139	AKR1C3	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000164039	BDH2	Synthesis and degradation of ketone bodies:KEGG-hsa00072
ENSG00000204287	HLA-DRA	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000206503	HLA-A	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000196126	HLA-DRB1	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000154229	PRKCA	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
ENSG00000154229	PRKCA	VEGF signaling pathway:KEGG-hsa04370
ENSG00000204287	HLA-DRA	Allograft rejection:KEGG-hsa05330
ENSG00000206503	HLA-A	Allograft rejection:KEGG-hsa05330
ENSG00000196126	HLA-DRB1	Allograft rejection:KEGG-hsa05330
ENSG00000119421	NDUFA8	Alzheimer's disease:KEGG-hsa05010
ENSG00000172115	CYCS	Alzheimer's disease:KEGG-hsa05010
ENSG00000162909	CAPN2	Alzheimer's disease:KEGG-hsa05010
ENSG00000137845	ADAM10	Alzheimer's disease:KEGG-hsa05010
ENSG00000142192	APP	Alzheimer's disease:KEGG-hsa05010
ENSG00000156052	GNAQ	Alzheimer's disease:KEGG-hsa05010
ENSG00000154229	PRKCA	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000161714	PLCD3	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000204287	HLA-DRA	Tuberculosis:KEGG-hsa05152
ENSG00000005893	LAMP2	Tuberculosis:KEGG-hsa05152
ENSG00000150337	FCGR1A	Tuberculosis:KEGG-hsa05152
ENSG00000160255	ITGB2	Tuberculosis:KEGG-hsa05152
ENSG00000172115	CYCS	Tuberculosis:KEGG-hsa05152
ENSG00000140678	ITGAX	Tuberculosis:KEGG-hsa05152
ENSG00000185896	LAMP1	Tuberculosis:KEGG-hsa05152
ENSG00000196126	HLA-DRB1	Tuberculosis:KEGG-hsa05152
ENSG00000075785	RAB7A	Tuberculosis:KEGG-hsa05152
ENSG00000170458	CD14	Tuberculosis:KEGG-hsa05152
ENSG00000091409	ITGA6	Pathways in cancer:KEGG-hsa05200
ENSG00000154229	PRKCA	Pathways in cancer:KEGG-hsa05200
ENSG00000172115	CYCS	Pathways in cancer:KEGG-hsa05200
ENSG00000138448	ITGAV	Pathways in cancer:KEGG-hsa05200
ENSG00000164171	ITGA2	Pathways in cancer:KEGG-hsa05200
ENSG00000005884	ITGA3	Pathways in cancer:KEGG-hsa05200
ENSG00000150093	ITGB1	Pathways in cancer:KEGG-hsa05200
ENSG00000142583	SLC2A5	Carbohydrate digestion and absorption:KEGG-hsa04973
ENSG00000154229	PRKCA	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000087460	GNAS	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000156052	GNAQ	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000133433	GSTT2B	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000213366	GSTM2	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000196139	AKR1C3	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000092820	EZR	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000154229	PRKCA	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000170458	CD14	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000150093	ITGB1	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000004455	AK2	Purine metabolism:KEGG-hsa00230
ENSG00000138185	ENTPD1	Purine metabolism:KEGG-hsa00230
ENSG00000137198	GMPR	Purine metabolism:KEGG-hsa00230
ENSG00000054179	ENTPD2	Purine metabolism:KEGG-hsa00230
ENSG00000106992	AK1	Purine metabolism:KEGG-hsa00230
ENSG00000119421	NDUFA8	Parkinson's disease:KEGG-hsa05012
ENSG00000169100	SLC25A6	Parkinson's disease:KEGG-hsa05012
ENSG00000172115	CYCS	Parkinson's disease:KEGG-hsa05012
ENSG00000005022	SLC25A5	Parkinson's disease:KEGG-hsa05012
ENSG00000004468	CD38	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
ENSG00000129219	PLD2	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000154229	PRKCA	Pancreatic secretion:KEGG-hsa04972
ENSG00000004468	CD38	Pancreatic secretion:KEGG-hsa04972
ENSG00000087460	GNAS	Pancreatic secretion:KEGG-hsa04972
ENSG00000127314	RAP1B	Pancreatic secretion:KEGG-hsa04972
ENSG00000156052	GNAQ	Pancreatic secretion:KEGG-hsa04972
ENSG00000167461	RAB8A	Pancreatic secretion:KEGG-hsa04972
ENSG00000126803	HSPA2	Measles:KEGG-hsa05162
ENSG00000147065	MSN	Measles:KEGG-hsa05162
ENSG00000099998	GGT5	Taurine and hypotaurine metabolism:KEGG-hsa00430
ENSG00000126803	HSPA2	Spliceosome:KEGG-hsa03040
ENSG00000065135	GNAI3	Glutamatergic synapse:KEGG-hsa04724
ENSG00000154229	PRKCA	Glutamatergic synapse:KEGG-hsa04724
ENSG00000114450	GNB4	Glutamatergic synapse:KEGG-hsa04724
ENSG00000114353	GNAI2	Glutamatergic synapse:KEGG-hsa04724
ENSG00000087460	GNAS	Glutamatergic synapse:KEGG-hsa04724
ENSG00000172380	GNG12	Glutamatergic synapse:KEGG-hsa04724
ENSG00000156052	GNAQ	Glutamatergic synapse:KEGG-hsa04724
ENSG00000129219	PLD2	Glutamatergic synapse:KEGG-hsa04724
ENSG00000154229	PRKCA	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000160255	ITGB2	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000206503	HLA-A	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000090339	ICAM1	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000154229	PRKCA	Wnt signaling pathway:KEGG-hsa04310
ENSG00000146122	DAAM2	Wnt signaling pathway:KEGG-hsa04310
ENSG00000119421	NDUFA8	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000107902	LHPP	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000137106	GRHPR	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
ENSG00000117525	F3	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000244731	C4A	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000005893	LAMP2	Lysosome:KEGG-hsa04142
ENSG00000138760	SCARB2	Lysosome:KEGG-hsa04142
ENSG00000104763	ASAH1	Lysosome:KEGG-hsa04142
ENSG00000185896	LAMP1	Lysosome:KEGG-hsa04142
ENSG00000197081	IGF2R	Lysosome:KEGG-hsa04142
ENSG00000204287	HLA-DRA	Asthma:KEGG-hsa05310
ENSG00000196126	HLA-DRB1	Asthma:KEGG-hsa05310
ENSG00000161714	PLCD3	Inositol phosphate metabolism:KEGG-hsa00562
ENSG00000099998	GGT5	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000196139	AKR1C3	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000081237	PTPRC	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000154229	PRKCA	African trypanosomiasis:KEGG-hsa05143
ENSG00000156052	GNAQ	African trypanosomiasis:KEGG-hsa05143
ENSG00000090339	ICAM1	African trypanosomiasis:KEGG-hsa05143
ENSG00000172115	CYCS	Colorectal cancer:KEGG-hsa05210
ENSG00000091409	ITGA6	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000204287	HLA-DRA	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000150337	FCGR1A	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000004468	CD38	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000161638	ITGA5	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000164171	ITGA2	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000196126	HLA-DRB1	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000005884	ITGA3	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000026508	CD44	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000170458	CD14	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000154229	PRKCA	Glioma:KEGG-hsa05214
