GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
66 Ensembl source identifiers supplied in the input file:greenyellow_Module.txt
66 source identifiers meeting the filter linked to a Ensembl ID.
65 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
1732 Genes linked to a term.
The z score is based on an N of 1732 and a R of 65 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0046129	purine ribonucleoside biosynthetic process	biological_process	3	22	98	13.6363636364	22.4489795918	2.45411537204	0.0505	1.0
GO:0042451	purine nucleoside biosynthetic process	biological_process	3	22	98	13.6363636364	22.4489795918	2.45411537204	0.0505	1.0
GO:0008652	cellular amino acid biosynthetic process	biological_process	3	22	87	13.6363636364	25.2873563218	2.45411537204	0.059	1.0
GO:0006766	vitamin metabolic process	biological_process	3	22	126	13.6363636364	17.4603174603	2.45411537204	0.053	1.0
GO:0006066	alcohol metabolic process	biological_process	5	49	356	10.2040816327	13.7640449438	2.40972831745	0.0455	1.0
GO:0043436	oxoacid metabolic process	biological_process	13	189	957	6.87830687831	19.7492163009	2.39457406933	0.0275	1.0
GO:0006790	sulfur compound metabolic process	biological_process	6	65	322	9.23076923077	20.1863354037	2.36795544155	0.0365	1.0
GO:0051289	protein homotetramerization	biological_process	2	12	55	16.6666666667	21.8181818182	2.36130301001	0.0725	1.0
GO:0050771	negative regulation of axonogenesis	biological_process	2	12	50	16.6666666667	24.0	2.36130301001	0.0705	1.0
GO:0007266	Rho protein signal transduction	biological_process	2	12	49	16.6666666667	24.4897959184	2.36130301001	0.0635	1.0
GO:0006941	striated muscle contraction	biological_process	2	12	69	16.6666666667	17.3913043478	2.36130301001	0.061	1.0
