Ensembl	symbol	GeneOntology
ENSG00000067560	RHOA	GO:0005488
ENSG00000144118	RALB	GO:0005488
ENSG00000211899	IGHM	GO:0005488
ENSG00000176788	BASP1	GO:0005488
ENSG00000198431	TXNRD1	GO:0005488
ENSG00000174775	HRAS	GO:0005488
ENSG00000231500	RPS18	GO:0005488
ENSG00000136238	RAC1	GO:0005488
ENSG00000086598	TMED2	GO:0005488
ENSG00000100316	RPL3	GO:0005488
ENSG00000131981	LGALS3	GO:0005488
ENSG00000168610	STAT3	GO:0005488
ENSG00000049860	HEXB	GO:0005488
ENSG00000065833	ME1	GO:0005488
ENSG00000131095	GFAP	GO:0005488
ENSG00000101367	MAPRE1	GO:0005488
ENSG00000244038	DDOST	GO:0005488
ENSG00000138175	ARL3	GO:0005488
ENSG00000167460	TPM4	GO:0005488
ENSG00000105357	MYH14	GO:0005488
ENSG00000156976	EIF4A2	GO:0005488
ENSG00000196586	MYO6	GO:0005488
ENSG00000170889	RPS9	GO:0005488
ENSG00000183207	RUVBL2	GO:0005488
ENSG00000188643	S100A16	GO:0005488
ENSG00000100823	APEX1	GO:0005488
ENSG00000100266	PACSIN2	GO:0005488
ENSG00000197694	SPTAN1	GO:0005488
ENSG00000171863	RPS7	GO:0005488
ENSG00000198034	RPS4X	GO:0005488
ENSG00000163344	PMVK	GO:0005488
ENSG00000135486	HNRNPA1	GO:0005488
ENSG00000160789	LMNA	GO:0005488
ENSG00000148303	RPL7A	GO:0005488
ENSG00000013583	HEBP1	GO:0005488
ENSG00000122218	COPA	GO:0005488
ENSG00000170515	PA2G4	GO:0005488
ENSG00000177600	RPLP2	GO:0005488
ENSG00000108797	CNTNAP1	GO:0005488
ENSG00000014216	CAPN1	GO:0005488
ENSG00000176244	ACBD7	GO:0005488
ENSG00000089009	RPL6	GO:0005488
ENSG00000174903	RAB1B	GO:0005488
ENSG00000128989	ARPP19	GO:0005488
ENSG00000143862	ARL8A	GO:0005488
ENSG00000044115	CTNNA1	GO:0005488
ENSG00000138668	HNRNPD	GO:0005488
ENSG00000142534	RPS11	GO:0005488
ENSG00000122566	HNRNPA2B1	GO:0005488
ENSG00000072778	ACADVL	GO:0005488
ENSG00000129083	COPB1	GO:0005488
ENSG00000161634	DCD	GO:0005488
ENSG00000124588	NQO2	GO:0005488
ENSG00000068383	INPP5A	GO:0005488
ENSG00000173801	JUP	GO:0005488
ENSG00000102547	CAB39L	GO:0005488
ENSG00000111540	RAB5B	GO:0005488
ENSG00000108578	BLMH	GO:0005488
ENSG00000105135	ILVBL	GO:0005488
ENSG00000142937	RPS8	GO:0005488
ENSG00000012223	LTF	GO:0005488
ENSG00000164076	CAMKV	GO:0005488
ENSG00000152556	PFKM	GO:0005488
ENSG00000223572	CKMT1A	GO:0005488
ENSG00000181163	NPM1	GO:0005488
ENSG00000156508	EEF1A1	GO:0005488
ENSG00000108852	MPP2	GO:0005488
ENSG00000068120	COASY	GO:0005488
ENSG00000175582	RAB6A	GO:0005488
ENSG00000198563	DDX39B	GO:0005488
ENSG00000100592	DAAM1	GO:0005488
ENSG00000105835	NAMPT	GO:0005488
ENSG00000180370	PAK2	GO:0005488
ENSG00000136026	CKAP4	GO:0005488
ENSG00000149273	RPS3	GO:0005488
ENSG00000167658	EEF2	GO:0005488
ENSG00000106263	EIF3B	GO:0005488
ENSG00000178372	CALML5	GO:0005488
ENSG00000169710	FASN	GO:0005488
ENSG00000158186	MRAS	GO:0005488
ENSG00000153187	HNRNPU	GO:0005488
ENSG00000204065	TCEAL5	GO:0005488
ENSG00000215301	DDX3X	GO:0005488
ENSG00000100994	PYGB	GO:0005488
ENSG00000137509	PRCP	GO:0005488
ENSG00000140988	RPS2	GO:0005488
ENSG00000198478	SH3BGRL2	GO:0005488
ENSG00000030582	GRN	GO:0005488
ENSG00000116649	SRM	GO:0005488
