Ensembl	symbol	GeneOntology
ENSG00000105655	ISYNA1	GO:0071704
ENSG00000011052	NME2	GO:0071704
ENSG00000168092	PAFAH1B2	GO:0071704
ENSG00000135932	CAB39	GO:0071704
ENSG00000109971	HSPA8	GO:0071704
ENSG00000166228	PCBD1	GO:0071704
ENSG00000111674	ENO2	GO:0071704
ENSG00000108439	PNPO	GO:0071704
ENSG00000108039	XPNPEP1	GO:0071704
ENSG00000145293	ENOPH1	GO:0071704
ENSG00000172009	THOP1	GO:0071704
ENSG00000159251	ACTC1	GO:0071704
ENSG00000134330	IAH1	GO:0071704
ENSG00000124299	PEPD	GO:0071704
ENSG00000149925	ALDOA	GO:0071704
ENSG00000162736	NCSTN	GO:0071704
ENSG00000175792	RUVBL1	GO:0071704
ENSG00000178802	MPI	GO:0071704
ENSG00000104388	RAB2A	GO:0071704
ENSG00000168092	PAFAH1B2	GO:0010508
ENSG00000170606	HSPA4	GO:0071702
ENSG00000185651	UBE2L3	GO:0071702
ENSG00000189171	S100A13	GO:0071702
ENSG00000079950	STX7	GO:0071702
ENSG00000198242	RPL23A	GO:0071702
ENSG00000057608	GDI2	GO:0071702
ENSG00000203879	GDI1	GO:0071702
ENSG00000102898	NUTF2	GO:0071702
ENSG00000116918	TSNAX	GO:0071702
ENSG00000162734	PEA15	GO:0071702
ENSG00000104388	RAB2A	GO:0071702
ENSG00000100380	ST13	GO:0070389
ENSG00000135932	CAB39	GO:1901380
ENSG00000140945	CDH13	GO:0050850
ENSG00000159251	ACTC1	GO:0030239
ENSG00000197045	GMFB	GO:0030234
ENSG00000141522	ARHGDIA	GO:0030234
ENSG00000130988	RGN	GO:0030234
ENSG00000057608	GDI2	GO:0030234
ENSG00000135932	CAB39	GO:0030234
ENSG00000203879	GDI1	GO:0030234
ENSG00000089220	PEBP1	GO:0030234
ENSG00000108518	PFN1	GO:0030234
ENSG00000091844	RGS17	GO:0030234
ENSG00000166228	PCBD1	GO:0004505
ENSG00000100380	ST13	GO:0042026
ENSG00000109971	HSPA8	GO:0042026
ENSG00000160211	G6PD	GO:0034599
ENSG00000175792	RUVBL1	GO:0006310
ENSG00000135932	CAB39	GO:0051726
ENSG00000109971	HSPA8	GO:0051726
ENSG00000198242	RPL23A	GO:0019843
ENSG00000099810	MTAP	GO:1901657
ENSG00000011052	NME2	GO:1901657
ENSG00000109971	HSPA8	GO:1901657
ENSG00000159251	ACTC1	GO:1901657
ENSG00000149925	ALDOA	GO:1901657
ENSG00000104388	RAB2A	GO:1901657
ENSG00000011052	NME2	GO:1901654
ENSG00000120053	GOT1	GO:1901652
ENSG00000120053	GOT1	GO:1901653
ENSG00000166228	PCBD1	GO:0006559
ENSG00000109971	HSPA8	GO:1901658
ENSG00000159251	ACTC1	GO:1901658
ENSG00000104388	RAB2A	GO:1901658
ENSG00000099810	MTAP	GO:1901659
ENSG00000011052	NME2	GO:1901659
ENSG00000149925	ALDOA	GO:1901659
ENSG00000120694	HSPH1	GO:0046635
ENSG00000120694	HSPH1	GO:0046634
ENSG00000170606	HSPA4	GO:0061024
ENSG00000198242	RPL23A	GO:0061024
ENSG00000109971	HSPA8	GO:0061024
ENSG00000140945	CDH13	GO:0050926
ENSG00000140945	CDH13	GO:0050927
ENSG00000140945	CDH13	GO:0050920
ENSG00000140945	CDH13	GO:0050921
ENSG00000138385	SSB	GO:0030529
ENSG00000084623	EIF3I	GO:0030529
ENSG00000198242	RPL23A	GO:0030529
ENSG00000109971	HSPA8	GO:0030529
ENSG00000175792	RUVBL1	GO:0030529
ENSG00000120694	HSPH1	GO:0031983
ENSG00000149925	ALDOA	GO:0031983
ENSG00000170606	HSPA4	GO:0031982
ENSG00000113558	SKP1	GO:0031982
ENSG00000185651	UBE2L3	GO:0031982
ENSG00000100380	ST13	GO:0031982
ENSG00000113552	GNPDA1	GO:0031982
ENSG00000167699	GLOD4	GO:0031982
ENSG00000014641	MDH1	GO:0031982
ENSG00000120694	HSPH1	GO:0031982
ENSG00000141279	NPEPPS	GO:0031982
ENSG00000111669	TPI1	GO:0031982
ENSG00000133731	IMPA1	GO:0031982
ENSG00000141522	ARHGDIA	GO:0031982
ENSG00000143727	ACP1	GO:0031982
ENSG00000164022	AIMP1	GO:0031982
ENSG00000160211	G6PD	GO:0031982
ENSG00000148834	GSTO1	GO:0031982
ENSG00000189171	S100A13	GO:0031982
ENSG00000099810	MTAP	GO:0031982
ENSG00000106605	BLVRA	GO:0031982
ENSG00000124767	GLO1	GO:0031982
ENSG00000079950	STX7	GO:0031982
ENSG00000084623	EIF3I	GO:0031982
ENSG00000198242	RPL23A	GO:0031982
ENSG00000057608	GDI2	GO:0031982
ENSG00000102144	PGK1	GO:0031982
ENSG00000120053	GOT1	GO:0031982
ENSG00000011052	NME2	GO:0031982
ENSG00000168092	PAFAH1B2	GO:0031982
ENSG00000135932	CAB39	GO:0031982
ENSG00000089050	RBBP9	GO:0031982
ENSG00000109971	HSPA8	GO:0031982
ENSG00000140945	CDH13	GO:0031982
ENSG00000166228	PCBD1	GO:0031982
ENSG00000102898	NUTF2	GO:0031982
ENSG00000111674	ENO2	GO:0031982
ENSG00000108439	PNPO	GO:0031982
ENSG00000089220	PEBP1	GO:0031982
ENSG00000108518	PFN1	GO:0031982
ENSG00000108039	XPNPEP1	GO:0031982
ENSG00000145293	ENOPH1	GO:0031982
ENSG00000159251	ACTC1	GO:0031982
ENSG00000134330	IAH1	GO:0031982
ENSG00000124299	PEPD	GO:0031982
ENSG00000149925	ALDOA	GO:0031982
ENSG00000162736	NCSTN	GO:0031982
ENSG00000175792	RUVBL1	GO:0031982
ENSG00000178802	MPI	GO:0031982
ENSG00000104388	RAB2A	GO:0031982
ENSG00000164022	AIMP1	GO:0042330
ENSG00000170606	HSPA4	GO:0031988
ENSG00000113558	SKP1	GO:0031988
ENSG00000185651	UBE2L3	GO:0031988
ENSG00000100380	ST13	GO:0031988
ENSG00000113552	GNPDA1	GO:0031988
ENSG00000167699	GLOD4	GO:0031988
ENSG00000014641	MDH1	GO:0031988
ENSG00000120694	HSPH1	GO:0031988
ENSG00000141279	NPEPPS	GO:0031988
ENSG00000111669	TPI1	GO:0031988
ENSG00000133731	IMPA1	GO:0031988
ENSG00000141522	ARHGDIA	GO:0031988
ENSG00000143727	ACP1	GO:0031988
ENSG00000164022	AIMP1	GO:0031988
ENSG00000160211	G6PD	GO:0031988
ENSG00000148834	GSTO1	GO:0031988
ENSG00000189171	S100A13	GO:0031988
ENSG00000099810	MTAP	GO:0031988
ENSG00000106605	BLVRA	GO:0031988
ENSG00000124767	GLO1	GO:0031988
ENSG00000079950	STX7	GO:0031988
ENSG00000084623	EIF3I	GO:0031988
ENSG00000198242	RPL23A	GO:0031988
ENSG00000057608	GDI2	GO:0031988
ENSG00000102144	PGK1	GO:0031988
ENSG00000120053	GOT1	GO:0031988
ENSG00000011052	NME2	GO:0031988
ENSG00000168092	PAFAH1B2	GO:0031988
ENSG00000135932	CAB39	GO:0031988
ENSG00000089050	RBBP9	GO:0031988
ENSG00000109971	HSPA8	GO:0031988
ENSG00000140945	CDH13	GO:0031988
