ID	SystemCode	MAPP
ENSG00000067606	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000213923	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000188906	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000166501	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000174804	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000119383	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000007168	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000114251	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000004975	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000154229	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000157240	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000112576	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000074211	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000085741	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000134982	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000163251	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000104695	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000115596	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000122861	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000141510	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000065559	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000070018	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000107404	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000081059	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000154764	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000002745	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000113575	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000187140	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000175592	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000161800	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000175029	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000155760	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000177606	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000135341	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000169884	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000184304	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000155367	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000156475	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000188064	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000177283	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000103126	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000162337	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000145506	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000163932	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000110092	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000168646	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000136997	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000198561	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000165879	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000130164	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000109339	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000111432	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000065675	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000216631	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000162552	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000188763	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000073711	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000078304	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000026508	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000100181	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000215737	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000108379	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000027075	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000167393	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000005339	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000067560	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000159692	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000140807	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000137673	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000152284	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000104290	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000001167	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000135925	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000154001	En	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000206172	En	Vitamin B12 Metabolism:WP1533
ENSG00000163631	En	Vitamin B12 Metabolism:WP1533
ENSG00000221842	En	Vitamin B12 Metabolism:WP1533
ENSG00000146085	En	Vitamin B12 Metabolism:WP1533
ENSG00000122194	En	Vitamin B12 Metabolism:WP1533
ENSG00000166787	En	Vitamin B12 Metabolism:WP1533
ENSG00000109320	En	Vitamin B12 Metabolism:WP1533
ENSG00000111537	En	Vitamin B12 Metabolism:WP1533
ENSG00000212915	En	Vitamin B12 Metabolism:WP1533
ENSG00000081479	En	Vitamin B12 Metabolism:WP1533
ENSG00000104368	En	Vitamin B12 Metabolism:WP1533
ENSG00000005381	En	Vitamin B12 Metabolism:WP1533
ENSG00000116761	En	Vitamin B12 Metabolism:WP1533
ENSG00000112096	En	Vitamin B12 Metabolism:WP1533
ENSG00000142168	En	Vitamin B12 Metabolism:WP1533
ENSG00000108691	En	Vitamin B12 Metabolism:WP1533
ENSG00000188536	En	Vitamin B12 Metabolism:WP1533
ENSG00000073060	En	Vitamin B12 Metabolism:WP1533
ENSG00000130203	En	Vitamin B12 Metabolism:WP1533
ENSG00000107611	En	Vitamin B12 Metabolism:WP1533
ENSG00000161570	En	Vitamin B12 Metabolism:WP1533
ENSG00000130164	En	Vitamin B12 Metabolism:WP1533
ENSG00000136244	En	Vitamin B12 Metabolism:WP1533
ENSG00000139428	En	Vitamin B12 Metabolism:WP1533
ENSG00000106366	En	Vitamin B12 Metabolism:WP1533
ENSG00000188170	En	Vitamin B12 Metabolism:WP1533
ENSG00000077150	En	Vitamin B12 Metabolism:WP1533
ENSG00000134827	En	Vitamin B12 Metabolism:WP1533
ENSG00000215756	En	Vitamin B12 Metabolism:WP1533
ENSG00000171105	En	Vitamin B12 Metabolism:WP1533
ENSG00000118137	En	Vitamin B12 Metabolism:WP1533
ENSG00000090339	En	Vitamin B12 Metabolism:WP1533
ENSG00000124275	En	Vitamin B12 Metabolism:WP1533
ENSG00000165029	En	Vitamin B12 Metabolism:WP1533
ENSG00000124370	En	Vitamin B12 Metabolism:WP1533
ENSG00000134812	En	Vitamin B12 Metabolism:WP1533
ENSG00000182199	En	Vitamin B12 Metabolism:WP1533
ENSG00000057593	En	Vitamin B12 Metabolism:WP1533
ENSG00000185339	En	Vitamin B12 Metabolism:WP1533
ENSG00000129965	En	Vitamin B12 Metabolism:WP1533
ENSG00000173432	En	Vitamin B12 Metabolism:WP1533
ENSG00000109610	En	Vitamin B12 Metabolism:WP1533
