ID	SystemCode	MAPP
HMDB01487	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB00482	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB01484	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB00062	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB01166	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB00535	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB00902	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB00538	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB01206	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB01088	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB01362	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB03949	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB03944	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB03940	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB03941	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB03942	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB03943	Ch	Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids:SMP00480
HMDB00234	Ch	Steroid Biosynthesis:WP496
HMDB00053	Ch	Steroid Biosynthesis:WP496
HMDB02961	Ch	Steroid Biosynthesis:WP496
HMDB03959	Ch	Steroid Biosynthesis:WP496
HMDB00145	Ch	Steroid Biosynthesis:WP496
HMDB00067	Ch	Steroid Biosynthesis:WP496
HMDB00077	Ch	Steroid Biosynthesis:WP496
HMDB02833	Ch	Steroid Biosynthesis:WP496
HMDB00374	Ch	Steroid Biosynthesis:WP496
HMDB05849	Ch	Steroid Biosynthesis:WP496
HMDB00429	Ch	Steroid Biosynthesis:WP496
HMDB00363	Ch	Steroid Biosynthesis:WP496
HMDB01830	Ch	Steroid Biosynthesis:WP496
HMDB00253	Ch	Steroid Biosynthesis:WP496
HMDB00259	Ch	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732
HMDB00464	Ch	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732
HMDB00939	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01533	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00696	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01167	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00517	Ch	Glycine and Serine Metabolism:SMP00004
HMDB02134	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01426	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00243	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01451	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00187	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00161	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00167	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01352	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00043	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00064	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00005	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00128	Ch	Glycine and Serine Metabolism:SMP00004
HMDB06454	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00123	Ch	Glycine and Serine Metabolism:SMP00004
HMDB03406	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01967	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00807	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00272	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00271	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01022	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01024	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00742	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01149	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00214	Ch	Glycine and Serine Metabolism:SMP00004
HMDB01185	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00092	Ch	Glycine and Serine Metabolism:SMP00004
HMDB12210	Ch	Glycine and Serine Metabolism:SMP00004
HMDB13639	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00099	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00119	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00139	Ch	Glycine and Serine Metabolism:SMP00004
HMDB00208	Ch	Glycine and Serine Metabolism:SMP00004
HMDB04249	Ch	Signaling Pathways in Glioblastoma:WP2261
HMDB01204	Ch	Nicotine Metabolism:WP1600
HMDB01126	Ch	Nicotine Metabolism:WP1600
HMDB01390	Ch	Nicotine Metabolism:WP1600
HMDB01046	Ch	Nicotine Metabolism:WP1600
HMDB01010	Ch	Nicotine Metabolism:WP1600
HMDB01013	Ch	Nicotine Metabolism:WP1600
HMDB01272	Ch	Nicotine Metabolism:WP1600
HMDB01934	Ch	Nicotine Metabolism:WP1600
HMDB01411	Ch	Nicotine Metabolism:WP1600
HMDB01497	Ch	Nicotine Metabolism:WP1600
HMDB01427	Ch	Nicotine Metabolism:WP1600
HMDB00259	Ch	Serotonin Transporter Activity:WP1455
HMDB05038	Ch	Serotonin Transporter Activity:WP1455
HMDB00929	Ch	Serotonin Transporter Activity:WP1455
HMDB00058	Ch	Glycogen Metabolism:WP500
HMDB01401	Ch	Glycogen Metabolism:WP500
HMDB01586	Ch	Glycogen Metabolism:WP500
HMDB00757	Ch	Glycogen Metabolism:WP500
HMDB00286	Ch	Glycogen Metabolism:WP500
HMDB00122	Ch	Glycogen Metabolism:WP500
HMDB01303	Ch	Blood Clotting Cascade:WP272
HMDB01112	Ch	Glycolysis:SMP00040
HMDB01270	Ch	Glycolysis:SMP00040
HMDB03345	Ch	Glycolysis:SMP00040
HMDB03498	Ch	Glycolysis:SMP00040
HMDB01473	Ch	Glycolysis:SMP00040
HMDB01294	Ch	Glycolysis:SMP00040
HMDB01058	Ch	Glycolysis:SMP00040
HMDB00807	Ch	Glycolysis:SMP00040
HMDB03391	Ch	Glycolysis:SMP00040
HMDB01401	Ch	Glycolysis:SMP00040
HMDB01586	Ch	Glycolysis:SMP00040
HMDB00263	Ch	Glycolysis:SMP00040
HMDB00516	Ch	Glycolysis:SMP00040
HMDB00124	Ch	Glycolysis:SMP00040
HMDB00122	Ch	Glycolysis:SMP00040
HMDB01134	Ch	Sulfur metabolism:map00920
HMDB01448	Ch	Sulfur metabolism:map00920
HMDB00145	Ch	Sulfur metabolism:map00920
HMDB01003	Ch	Sulfur metabolism:map00920
HMDB00061	Ch	Sulfur metabolism:map00920
HMDB01425	Ch	Sulfur metabolism:map00920
HMDB00240	Ch	Sulfur metabolism:map00920
HMDB00030	Ch	Biotin metabolism:map00780
HMDB00182	Ch	Biotin metabolism:map00780
HMDB04220	Ch	Biotin metabolism:map00780
HMDB03134	Ch	Biotin metabolism:map00780
HMDB04242	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04243	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04680	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04241	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04244	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01139	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04693	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01403	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB13633	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB10217	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02111	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB00221	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB03252	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04694	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01335	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01337	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02311	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04684	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02314	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB03125	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02265	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02190	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01198	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01377	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB05050	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04699	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04236	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04234	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB03080	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB00125	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04238	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB03235	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01043	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB06059	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04679	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04692	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01381	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB05079	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04673	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02886	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB10379	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02232	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB05998	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB11136	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB11137	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01452	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01220	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04659	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB03876	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02343	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01509	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02710	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB00217	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB02752	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB01085	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB11134	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB07883	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB11135	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB04264	Ch	Arachidonic Acid Metabolism:SMP00075
HMDB00190	Ch	Pyruvate metabolism:map00620
HMDB03904	Ch	Pyruvate metabolism:map00620
HMDB06880	Ch	Pyruvate metabolism:map00620
HMDB01881	Ch	Pyruvate metabolism:map00620
HMDB01494	Ch	Pyruvate metabolism:map00620
HMDB00990	Ch	Pyruvate metabolism:map00620
HMDB01066	Ch	Pyruvate metabolism:map00620
HMDB00042	Ch	Pyruvate metabolism:map00620
HMDB01167	Ch	Pyruvate metabolism:map00620
HMDB00156	Ch	Pyruvate metabolism:map00620
HMDB01175	Ch	Pyruvate metabolism:map00620
HMDB06458	Ch	Pyruvate metabolism:map00620
HMDB06878	Ch	Pyruvate metabolism:map00620
HMDB00263	Ch	Pyruvate metabolism:map00620
HMDB01311	Ch	Pyruvate metabolism:map00620
HMDB00223	Ch	Pyruvate metabolism:map00620
HMDB03052	Ch	Pyruvate metabolism:map00620
HMDB04400	Ch	Caffeine metabolism:map00232
HMDB01982	Ch	Caffeine metabolism:map00232
HMDB10738	Ch	Caffeine metabolism:map00232
HMDB01847	Ch	Caffeine metabolism:map00232
HMDB02825	Ch	Caffeine metabolism:map00232
HMDB01889	Ch	Caffeine metabolism:map00232
HMDB11103	Ch	Caffeine metabolism:map00232
HMDB03099	Ch	Caffeine metabolism:map00232
HMDB11107	Ch	Caffeine metabolism:map00232
HMDB01860	Ch	Caffeine metabolism:map00232
HMDB11105	Ch	Caffeine metabolism:map00232
HMDB01991	Ch	Caffeine metabolism:map00232
HMDB00097	Ch	One Carbon Metabolism:WP241
HMDB00607	Ch	One Carbon Metabolism:WP241
HMDB01056	Ch	One Carbon Metabolism:WP241
HMDB01185	Ch	One Carbon Metabolism:WP241
HMDB01396	Ch	One Carbon Metabolism:WP241
HMDB00972	Ch	One Carbon Metabolism:WP241
HMDB00939	Ch	One Carbon Metabolism:WP241
HMDB01354	Ch	One Carbon Metabolism:WP241
HMDB00696	Ch	One Carbon Metabolism:WP241
HMDB01533	Ch	One Carbon Metabolism:WP241
HMDB01491	Ch	One Carbon Metabolism:WP241
HMDB00043	Ch	One Carbon Metabolism:WP241
HMDB02274	Ch	One Carbon Metabolism:WP241
HMDB00742	Ch	One Carbon Metabolism:WP241
HMDB00244	Ch	One Carbon Metabolism:WP241
HMDB02174	Ch	One Carbon Metabolism:WP241
HMDB00123	Ch	One Carbon Metabolism:WP241
HMDB01846	Ch	One Carbon Metabolism:WP241
HMDB00121	Ch	One Carbon Metabolism:WP241
HMDB12945	Ch	Heme Biosynthesis:WP561
HMDB03178	Ch	Heme Biosynthesis:WP561
HMDB01137	Ch	Heme Biosynthesis:WP561
HMDB03125	Ch	Heme Biosynthesis:WP561
HMDB01086	Ch	Heme Biosynthesis:WP561
HMDB00051	Ch	Heme Biosynthesis:WP561
HMDB01361	Ch	Heme Biosynthesis:WP561
HMDB01261	Ch	Heme Biosynthesis:WP561
HMDB00494	Ch	Heme Biosynthesis:WP561
HMDB02111	Ch	Heme Biosynthesis:WP561
HMDB01022	Ch	Heme Biosynthesis:WP561
HMDB01377	Ch	Heme Biosynthesis:WP561
HMDB01967	Ch	Heme Biosynthesis:WP561
HMDB00245	Ch	Heme Biosynthesis:WP561
HMDB00123	Ch	Heme Biosynthesis:WP561
HMDB12947	Ch	Heme Biosynthesis:WP561
HMDB01423	Ch	Heme Biosynthesis:WP561
HMDB00241	Ch	Heme Biosynthesis:WP561
HMDB00211	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB01498	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB10037	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB09925	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB10150	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB07102	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB09783	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB06971	Ch	Phosphatidylinositol Phosphate Metabolism:SMP00463
HMDB00186	Ch	Lactose Synthesis:SMP00444
HMDB00286	Ch	Lactose Synthesis:SMP00444
HMDB00645	Ch	Lactose Synthesis:SMP00444
HMDB00288	Ch	Lactose Synthesis:SMP00444
HMDB00302	Ch	Lactose Synthesis:SMP00444
HMDB00295	Ch	Lactose Synthesis:SMP00444
HMDB00122	Ch	Lactose Synthesis:SMP00444
HMDB01401	Ch	Galactose Metabolism:SMP00043
HMDB00247	Ch	Galactose Metabolism:SMP00043
HMDB04162	Ch	Galactose Metabolism:SMP00043
HMDB00169	Ch	Galactose Metabolism:SMP00043
HMDB00048	Ch	Galactose Metabolism:SMP00043
HMDB00186	Ch	Galactose Metabolism:SMP00043
HMDB00302	Ch	Galactose Metabolism:SMP00043
HMDB03553	Ch	Galactose Metabolism:SMP00043
HMDB06792	Ch	Galactose Metabolism:SMP00043
HMDB00143	Ch	Galactose Metabolism:SMP00043
HMDB00286	Ch	Galactose Metabolism:SMP00043
HMDB00122	Ch	Galactose Metabolism:SMP00043
HMDB00107	Ch	Galactose Metabolism:SMP00043
HMDB00660	Ch	Galactose Metabolism:SMP00043
HMDB06791	Ch	Galactose Metabolism:SMP00043
HMDB01586	Ch	Galactose Metabolism:SMP00043
HMDB00258	Ch	Galactose Metabolism:SMP00043
HMDB03213	Ch	Galactose Metabolism:SMP00043
HMDB00211	Ch	Galactose Metabolism:SMP00043
HMDB06790	Ch	Galactose Metabolism:SMP00043
HMDB03345	Ch	Galactose Metabolism:SMP00043
HMDB01262	Ch	Galactose Metabolism:SMP00043
HMDB00645	Ch	Galactose Metabolism:SMP00043
HMDB00131	Ch	Galactose Metabolism:SMP00043
HMDB05826	Ch	Galactose Metabolism:SMP00043
HMDB03939	Ch	Fatty acid elongation in mitochondria:map00062
HMDB06402	Ch	Fatty acid elongation in mitochondria:map00062
HMDB06272	Ch	Fatty acid elongation in mitochondria:map00062
HMDB06404	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03932	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03935	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03934	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03937	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03936	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03948	Ch	Fatty acid elongation in mitochondria:map00062
HMDB00220	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03945	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03946	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03712	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03942	Ch	Fatty acid elongation in mitochondria:map00062
HMDB03943	Ch	Fatty acid elongation in mitochondria:map00062
HMDB04242	Ch	Arachidonic acid metabolism:map00590
HMDB04243	Ch	Arachidonic acid metabolism:map00590
HMDB04680	Ch	Arachidonic acid metabolism:map00590
HMDB04241	Ch	Arachidonic acid metabolism:map00590
HMDB04244	Ch	Arachidonic acid metabolism:map00590
HMDB01139	Ch	Arachidonic acid metabolism:map00590
HMDB04693	Ch	Arachidonic acid metabolism:map00590
HMDB01403	Ch	Arachidonic acid metabolism:map00590
HMDB13633	Ch	Arachidonic acid metabolism:map00590
HMDB10217	Ch	Arachidonic acid metabolism:map00590
HMDB02111	Ch	Arachidonic acid metabolism:map00590
HMDB00221	Ch	Arachidonic acid metabolism:map00590
HMDB03252	Ch	Arachidonic acid metabolism:map00590
HMDB04694	Ch	Arachidonic acid metabolism:map00590
HMDB01335	Ch	Arachidonic acid metabolism:map00590
HMDB01337	Ch	Arachidonic acid metabolism:map00590
HMDB02311	Ch	Arachidonic acid metabolism:map00590
HMDB04684	Ch	Arachidonic acid metabolism:map00590
HMDB02314	Ch	Arachidonic acid metabolism:map00590
HMDB03125	Ch	Arachidonic acid metabolism:map00590
HMDB02265	Ch	Arachidonic acid metabolism:map00590
HMDB02190	Ch	Arachidonic acid metabolism:map00590
HMDB01198	Ch	Arachidonic acid metabolism:map00590
HMDB01377	Ch	Arachidonic acid metabolism:map00590
HMDB05050	Ch	Arachidonic acid metabolism:map00590
HMDB04699	Ch	Arachidonic acid metabolism:map00590
HMDB04236	Ch	Arachidonic acid metabolism:map00590
HMDB04234	Ch	Arachidonic acid metabolism:map00590
HMDB03080	Ch	Arachidonic acid metabolism:map00590
HMDB00125	Ch	Arachidonic acid metabolism:map00590
HMDB04238	Ch	Arachidonic acid metabolism:map00590
HMDB03235	Ch	Arachidonic acid metabolism:map00590
HMDB01043	Ch	Arachidonic acid metabolism:map00590
HMDB06059	Ch	Arachidonic acid metabolism:map00590
HMDB04679	Ch	Arachidonic acid metabolism:map00590
HMDB04692	Ch	Arachidonic acid metabolism:map00590
HMDB01381	Ch	Arachidonic acid metabolism:map00590
HMDB05079	Ch	Arachidonic acid metabolism:map00590
HMDB04673	Ch	Arachidonic acid metabolism:map00590
HMDB02886	Ch	Arachidonic acid metabolism:map00590
HMDB10379	Ch	Arachidonic acid metabolism:map00590
HMDB02232	Ch	Arachidonic acid metabolism:map00590
HMDB05998	Ch	Arachidonic acid metabolism:map00590
HMDB11136	Ch	Arachidonic acid metabolism:map00590
HMDB11137	Ch	Arachidonic acid metabolism:map00590
HMDB01452	Ch	Arachidonic acid metabolism:map00590
HMDB01220	Ch	Arachidonic acid metabolism:map00590
HMDB04659	Ch	Arachidonic acid metabolism:map00590
HMDB03876	Ch	Arachidonic acid metabolism:map00590
HMDB02343	Ch	Arachidonic acid metabolism:map00590
HMDB01509	Ch	Arachidonic acid metabolism:map00590
HMDB02710	Ch	Arachidonic acid metabolism:map00590
HMDB00217	Ch	Arachidonic acid metabolism:map00590
HMDB02752	Ch	Arachidonic acid metabolism:map00590
HMDB01085	Ch	Arachidonic acid metabolism:map00590
HMDB11134	Ch	Arachidonic acid metabolism:map00590
HMDB07883	Ch	Arachidonic acid metabolism:map00590
HMDB11135	Ch	Arachidonic acid metabolism:map00590
HMDB04264	Ch	Arachidonic acid metabolism:map00590
HMDB00168	Ch	Aspartate Metabolism:SMP00067
HMDB00052	Ch	Aspartate Metabolism:SMP00067
HMDB00691	Ch	Aspartate Metabolism:SMP00067
HMDB00536	Ch	Aspartate Metabolism:SMP00067
HMDB00812	Ch	Aspartate Metabolism:SMP00067
HMDB06483	Ch	Aspartate Metabolism:SMP00067
HMDB00828	Ch	Aspartate Metabolism:SMP00067
HMDB00223	Ch	Aspartate Metabolism:SMP00067
HMDB00904	Ch	Aspartate Metabolism:SMP00067
HMDB01512	Ch	Thiamine Metabolism:SMP00076
HMDB00235	Ch	Thiamine Metabolism:SMP00076
HMDB01372	Ch	Thiamine Metabolism:SMP00076
HMDB02666	Ch	Thiamine Metabolism:SMP00076
HMDB00221	Ch	Glutathione metabolism:WP100
HMDB01206	Ch	Glutathione metabolism:WP100
HMDB00123	Ch	Glutathione metabolism:WP100
HMDB00217	Ch	Glutathione metabolism:WP100
HMDB00660	Ch	Pentose Phosphate Pathway:WP134
HMDB01127	Ch	Pentose Phosphate Pathway:WP134
HMDB01068	Ch	Pentose Phosphate Pathway:WP134
HMDB01321	Ch	Pentose Phosphate Pathway:WP134
HMDB00618	Ch	Pentose Phosphate Pathway:WP134
HMDB01548	Ch	Pentose Phosphate Pathway:WP134
HMDB01112	Ch	Pentose Phosphate Pathway:WP134
HMDB01401	Ch	Pentose Phosphate Pathway:WP134
HMDB00124	Ch	Pentose Phosphate Pathway:WP134
HMDB01316	Ch	Pentose Phosphate Pathway:WP134
HMDB00691	Ch	Fatty Acid Biosynthesis:SMP00456
HMDB00482	Ch	Fatty Acid Biosynthesis:SMP00456
HMDB00039	Ch	Fatty Acid Biosynthesis:SMP00456
HMDB00535	Ch	Fatty Acid Biosynthesis:SMP00456
HMDB01175	Ch	Fatty Acid Biosynthesis:SMP00456
HMDB00638	Ch	Fatty Acid Biosynthesis:SMP00456
HMDB00511	Ch	Fatty Acid Biosynthesis:SMP00456
HMDB02369	Ch	Cardiac Progenitor Differentiation:WP2406
HMDB12874	Ch	Cardiac Progenitor Differentiation:WP2406
HMDB01852	Ch	Cardiac Progenitor Differentiation:WP2406
HMDB00492	Ch	Secretion of Hydrochloric Acid in Parietal Cells:WP2597
HMDB00586	Ch	Secretion of Hydrochloric Acid in Parietal Cells:WP2597
HMDB00977	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB02012	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB01063	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB06819	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB06818	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB06820	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB06817	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB06816	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB00500	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB12188	Ch	Ubiquinone and other terpenoid-quinone biosynthesis:map00130
HMDB00698	Ch	Primary bile acid biosynthesis:map00120
HMDB06280	Ch	Primary bile acid biosynthesis:map00120
HMDB00951	Ch	Primary bile acid biosynthesis:map00120
HMDB12458	Ch	Primary bile acid biosynthesis:map00120
HMDB02159	Ch	Primary bile acid biosynthesis:map00120
HMDB12454	Ch	Primary bile acid biosynthesis:map00120
HMDB00631	Ch	Primary bile acid biosynthesis:map00120
HMDB12453	Ch	Primary bile acid biosynthesis:map00120
HMDB00637	Ch	Primary bile acid biosynthesis:map00120
HMDB01231	Ch	Primary bile acid biosynthesis:map00120
HMDB06888	Ch	Primary bile acid biosynthesis:map00120
HMDB06247	Ch	Primary bile acid biosynthesis:map00120
HMDB06893	Ch	Primary bile acid biosynthesis:map00120
HMDB06281	Ch	Primary bile acid biosynthesis:map00120
HMDB03533	Ch	Primary bile acid biosynthesis:map00120
HMDB00896	Ch	Primary bile acid biosynthesis:map00120
HMDB02197	Ch	Primary bile acid biosynthesis:map00120
HMDB00619	Ch	Primary bile acid biosynthesis:map00120
HMDB01374	Ch	Primary bile acid biosynthesis:map00120
HMDB12455	Ch	Primary bile acid biosynthesis:map00120
HMDB00067	Ch	Primary bile acid biosynthesis:map00120
HMDB12456	Ch	Primary bile acid biosynthesis:map00120
HMDB06889	Ch	Primary bile acid biosynthesis:map00120
HMDB03873	Ch	Primary bile acid biosynthesis:map00120
HMDB12459	Ch	Primary bile acid biosynthesis:map00120
HMDB02103	Ch	Primary bile acid biosynthesis:map00120
HMDB06894	Ch	Primary bile acid biosynthesis:map00120
HMDB06891	Ch	Primary bile acid biosynthesis:map00120
HMDB06890	Ch	Primary bile acid biosynthesis:map00120
HMDB00518	Ch	Primary bile acid biosynthesis:map00120
HMDB06892	Ch	Primary bile acid biosynthesis:map00120
HMDB11644	Ch	Primary bile acid biosynthesis:map00120
HMDB00626	Ch	Primary bile acid biosynthesis:map00120
HMDB00251	Ch	Primary bile acid biosynthesis:map00120
HMDB01419	Ch	Primary bile acid biosynthesis:map00120
HMDB01993	Ch	Primary bile acid biosynthesis:map00120
HMDB01457	Ch	Primary bile acid biosynthesis:map00120
HMDB06895	Ch	Primary bile acid biosynthesis:map00120
HMDB00761	Ch	Primary bile acid biosynthesis:map00120
HMDB06887	Ch	Primary bile acid biosynthesis:map00120
HMDB06292	Ch	Primary bile acid biosynthesis:map00120
HMDB01496	Ch	Primary bile acid biosynthesis:map00120
HMDB00722	Ch	Primary bile acid biosynthesis:map00120
HMDB12457	Ch	Primary bile acid biosynthesis:map00120
HMDB00138	Ch	Primary bile acid biosynthesis:map00120
HMDB00359	Ch	Primary bile acid biosynthesis:map00120
HMDB00036	Ch	Primary bile acid biosynthesis:map00120
HMDB01072	Ch	TCA Cycle:WP78
HMDB00912	Ch	TCA Cycle:WP78
HMDB01429	Ch	TCA Cycle:WP78
HMDB02111	Ch	TCA Cycle:WP78
HMDB00221	Ch	TCA Cycle:WP78
HMDB00223	Ch	TCA Cycle:WP78
HMDB01423	Ch	TCA Cycle:WP78
HMDB01273	Ch	TCA Cycle:WP78
HMDB00208	Ch	TCA Cycle:WP78
HMDB01487	Ch	TCA Cycle:WP78
HMDB01967	Ch	TCA Cycle:WP78
HMDB13111	Ch	TCA Cycle:WP78
HMDB01341	Ch	TCA Cycle:WP78
HMDB01206	Ch	TCA Cycle:WP78
HMDB00254	Ch	TCA Cycle:WP78
HMDB00538	Ch	TCA Cycle:WP78
HMDB00193	Ch	TCA Cycle:WP78
HMDB00094	Ch	TCA Cycle:WP78
HMDB01201	Ch	TCA Cycle:WP78
