ID	SystemCode	MAPP
2043	L	Spinal Cord Injury:WP2431
5578	L	Spinal Cord Injury:WP2431
1241	L	Spinal Cord Injury:WP2431
2670	L	Spinal Cord Injury:WP2431
50507	L	Spinal Cord Injury:WP2431
5879	L	Spinal Cord Injury:WP2431
2596	L	Spinal Cord Injury:WP2431
627	L	Spinal Cord Injury:WP2431
2920	L	Spinal Cord Injury:WP2431
1875	L	Spinal Cord Injury:WP2431
176	L	Spinal Cord Injury:WP2431
3164	L	Spinal Cord Injury:WP2431
7157	L	Spinal Cord Injury:WP2431
3458	L	Spinal Cord Injury:WP2431
7099	L	Spinal Cord Injury:WP2431
5786	L	Spinal Cord Injury:WP2431
50515	L	Spinal Cord Injury:WP2431
57556	L	Spinal Cord Injury:WP2431
64131	L	Spinal Cord Injury:WP2431
900	L	Spinal Cord Injury:WP2431
4609	L	Spinal Cord Injury:WP2431
1869	L	Spinal Cord Injury:WP2431
6403	L	Spinal Cord Injury:WP2431
1027	L	Spinal Cord Injury:WP2431
961	L	Spinal Cord Injury:WP2431
56963	L	Spinal Cord Injury:WP2431
4155	L	Spinal Cord Injury:WP2431
727	L	Spinal Cord Injury:WP2431
2697	L	Spinal Cord Injury:WP2431
2353	L	Spinal Cord Injury:WP2431
1462	L	Spinal Cord Injury:WP2431
10673	L	Spinal Cord Injury:WP2431
7832	L	Spinal Cord Injury:WP2431
6347	L	Spinal Cord Injury:WP2431
5925	L	Spinal Cord Injury:WP2431
79168	L	Spinal Cord Injury:WP2431
5803	L	Spinal Cord Injury:WP2431
9423	L	Spinal Cord Injury:WP2431
4842	L	Spinal Cord Injury:WP2431
4843	L	Spinal Cord Injury:WP2431
9353	L	Spinal Cord Injury:WP2431
8398	L	Spinal Cord Injury:WP2431
4318	L	Spinal Cord Injury:WP2431
4099	L	Spinal Cord Injury:WP2431
3627	L	Spinal Cord Injury:WP2431
5530	L	Spinal Cord Injury:WP2431
6869	L	Spinal Cord Injury:WP2431
4804	L	Spinal Cord Injury:WP2431
5362	L	Spinal Cord Injury:WP2431
1280	L	Spinal Cord Injury:WP2431
1282	L	Spinal Cord Injury:WP2431
7040	L	Spinal Cord Injury:WP2431
11191	L	Integrated Pancreatic Cancer Pathway:WP2377
3925	L	Integrated Pancreatic Cancer Pathway:WP2377
3479	L	Integrated Pancreatic Cancer Pathway:WP2377
5743	L	Integrated Pancreatic Cancer Pathway:WP2377
3326	L	Integrated Pancreatic Cancer Pathway:WP2377
3655	L	Integrated Pancreatic Cancer Pathway:WP2377
2099	L	Integrated Pancreatic Cancer Pathway:WP2377
4908	L	Integrated Pancreatic Cancer Pathway:WP2377
3554	L	Integrated Pancreatic Cancer Pathway:WP2377
2281	L	Integrated Pancreatic Cancer Pathway:WP2377
7057	L	Integrated Pancreatic Cancer Pathway:WP2377
6009	L	Integrated Pancreatic Cancer Pathway:WP2377
10811	L	Integrated Pancreatic Cancer Pathway:WP2377
5906	L	Integrated Pancreatic Cancer Pathway:WP2377
6240	L	Integrated Pancreatic Cancer Pathway:WP2377
4863	L	Integrated Pancreatic Cancer Pathway:WP2377
1676	L	Integrated Pancreatic Cancer Pathway:WP2377
2247	L	Integrated Pancreatic Cancer Pathway:WP2377
815	L	Integrated Pancreatic Cancer Pathway:WP2377
995	L	Integrated Pancreatic Cancer Pathway:WP2377
3562	L	Integrated Pancreatic Cancer Pathway:WP2377
675	L	Integrated Pancreatic Cancer Pathway:WP2377
301	L	Integrated Pancreatic Cancer Pathway:WP2377
1523	L	Integrated Pancreatic Cancer Pathway:WP2377
672	L	Integrated Pancreatic Cancer Pathway:WP2377
7046	L	Integrated Pancreatic Cancer Pathway:WP2377
9821	L	Integrated Pancreatic Cancer Pathway:WP2377
1950	L	Integrated Pancreatic Cancer Pathway:WP2377
1499	L	Integrated Pancreatic Cancer Pathway:WP2377
6714	L	Integrated Pancreatic Cancer Pathway:WP2377
1958	L	Integrated Pancreatic Cancer Pathway:WP2377
10111	L	Integrated Pancreatic Cancer Pathway:WP2377
5308	L	Integrated Pancreatic Cancer Pathway:WP2377
6794	L	Integrated Pancreatic Cancer Pathway:WP2377
120329	L	Integrated Pancreatic Cancer Pathway:WP2377
5595	L	Integrated Pancreatic Cancer Pathway:WP2377
5594	L	Integrated Pancreatic Cancer Pathway:WP2377
5596	L	Integrated Pancreatic Cancer Pathway:WP2377
5599	L	Integrated Pancreatic Cancer Pathway:WP2377
5598	L	Integrated Pancreatic Cancer Pathway:WP2377
6654	L	Integrated Pancreatic Cancer Pathway:WP2377
2146	L	Integrated Pancreatic Cancer Pathway:WP2377
3845	L	Integrated Pancreatic Cancer Pathway:WP2377
25	L	Integrated Pancreatic Cancer Pathway:WP2377
5915	L	Integrated Pancreatic Cancer Pathway:WP2377
5914	L	Integrated Pancreatic Cancer Pathway:WP2377
2064	L	Integrated Pancreatic Cancer Pathway:WP2377
6256	L	Integrated Pancreatic Cancer Pathway:WP2377
823	L	Integrated Pancreatic Cancer Pathway:WP2377
595	L	Integrated Pancreatic Cancer Pathway:WP2377
596	L	Integrated Pancreatic Cancer Pathway:WP2377
317	L	Integrated Pancreatic Cancer Pathway:WP2377
5154	L	Integrated Pancreatic Cancer Pathway:WP2377
5156	L	Integrated Pancreatic Cancer Pathway:WP2377
5604	L	Integrated Pancreatic Cancer Pathway:WP2377
5601	L	Integrated Pancreatic Cancer Pathway:WP2377
7132	L	Integrated Pancreatic Cancer Pathway:WP2377
6908	L	Integrated Pancreatic Cancer Pathway:WP2377
836	L	Integrated Pancreatic Cancer Pathway:WP2377
1956	L	Integrated Pancreatic Cancer Pathway:WP2377
3172	L	Integrated Pancreatic Cancer Pathway:WP2377
6667	L	Integrated Pancreatic Cancer Pathway:WP2377
5563	L	Integrated Pancreatic Cancer Pathway:WP2377
27306	L	Integrated Pancreatic Cancer Pathway:WP2377
1019	L	Integrated Pancreatic Cancer Pathway:WP2377
1398	L	Integrated Pancreatic Cancer Pathway:WP2377
2260	L	Integrated Pancreatic Cancer Pathway:WP2377
1017	L	Integrated Pancreatic Cancer Pathway:WP2377
4217	L	Integrated Pancreatic Cancer Pathway:WP2377
4216	L	Integrated Pancreatic Cancer Pathway:WP2377
581	L	Integrated Pancreatic Cancer Pathway:WP2377
2280	L	Integrated Pancreatic Cancer Pathway:WP2377
3589	L	Integrated Pancreatic Cancer Pathway:WP2377
4193	L	Integrated Pancreatic Cancer Pathway:WP2377
2931	L	Integrated Pancreatic Cancer Pathway:WP2377
23411	L	Integrated Pancreatic Cancer Pathway:WP2377
5321	L	Integrated Pancreatic Cancer Pathway:WP2377
2287	L	Integrated Pancreatic Cancer Pathway:WP2377
92335	L	Integrated Pancreatic Cancer Pathway:WP2377
2100	L	Integrated Pancreatic Cancer Pathway:WP2377
843	L	Integrated Pancreatic Cancer Pathway:WP2377
842	L	Integrated Pancreatic Cancer Pathway:WP2377
841	L	Integrated Pancreatic Cancer Pathway:WP2377
840	L	Integrated Pancreatic Cancer Pathway:WP2377
375	L	Integrated Pancreatic Cancer Pathway:WP2377
6776	L	Integrated Pancreatic Cancer Pathway:WP2377
6772	L	Integrated Pancreatic Cancer Pathway:WP2377
820	L	Integrated Pancreatic Cancer Pathway:WP2377
641	L	Integrated Pancreatic Cancer Pathway:WP2377
7422	L	Integrated Pancreatic Cancer Pathway:WP2377
5879	L	Integrated Pancreatic Cancer Pathway:WP2377
627	L	Integrated Pancreatic Cancer Pathway:WP2377
10411	L	Integrated Pancreatic Cancer Pathway:WP2377
572	L	Integrated Pancreatic Cancer Pathway:WP2377
1874	L	Integrated Pancreatic Cancer Pathway:WP2377
10555	L	Integrated Pancreatic Cancer Pathway:WP2377
6608	L	Integrated Pancreatic Cancer Pathway:WP2377
1630	L	Integrated Pancreatic Cancer Pathway:WP2377
2885	L	Integrated Pancreatic Cancer Pathway:WP2377
7157	L	Integrated Pancreatic Cancer Pathway:WP2377
7490	L	Integrated Pancreatic Cancer Pathway:WP2377
7153	L	Integrated Pancreatic Cancer Pathway:WP2377
7152	L	Integrated Pancreatic Cancer Pathway:WP2377
7150	L	Integrated Pancreatic Cancer Pathway:WP2377
1385	L	Integrated Pancreatic Cancer Pathway:WP2377
84618	L	Integrated Pancreatic Cancer Pathway:WP2377
1030	L	Integrated Pancreatic Cancer Pathway:WP2377
637	L	Integrated Pancreatic Cancer Pathway:WP2377
8772	L	Integrated Pancreatic Cancer Pathway:WP2377
701	L	Integrated Pancreatic Cancer Pathway:WP2377
55869	L	Integrated Pancreatic Cancer Pathway:WP2377
5893	L	Integrated Pancreatic Cancer Pathway:WP2377
5894	L	Integrated Pancreatic Cancer Pathway:WP2377
4609	L	Integrated Pancreatic Cancer Pathway:WP2377
3725	L	Integrated Pancreatic Cancer Pathway:WP2377
3726	L	Integrated Pancreatic Cancer Pathway:WP2377
3727	L	Integrated Pancreatic Cancer Pathway:WP2377
2246	L	Integrated Pancreatic Cancer Pathway:WP2377
9232	L	Integrated Pancreatic Cancer Pathway:WP2377
4052	L	Integrated Pancreatic Cancer Pathway:WP2377
4838	L	Integrated Pancreatic Cancer Pathway:WP2377
1027	L	Integrated Pancreatic Cancer Pathway:WP2377
5347	L	Integrated Pancreatic Cancer Pathway:WP2377
7031	L	Integrated Pancreatic Cancer Pathway:WP2377
3375	L	Integrated Pancreatic Cancer Pathway:WP2377
5578	L	Integrated Pancreatic Cancer Pathway:WP2377
1029	L	Integrated Pancreatic Cancer Pathway:WP2377
1677	L	Integrated Pancreatic Cancer Pathway:WP2377
2512	L	Integrated Pancreatic Cancer Pathway:WP2377
5111	L	Integrated Pancreatic Cancer Pathway:WP2377
4087	L	Integrated Pancreatic Cancer Pathway:WP2377
4089	L	Integrated Pancreatic Cancer Pathway:WP2377
5290	L	Integrated Pancreatic Cancer Pathway:WP2377
5058	L	Integrated Pancreatic Cancer Pathway:WP2377
1432	L	Integrated Pancreatic Cancer Pathway:WP2377
9052	L	Integrated Pancreatic Cancer Pathway:WP2377
5888	L	Integrated Pancreatic Cancer Pathway:WP2377
4690	L	Integrated Pancreatic Cancer Pathway:WP2377
5728	L	Integrated Pancreatic Cancer Pathway:WP2377
5350	L	Integrated Pancreatic Cancer Pathway:WP2377
1616	L	Integrated Pancreatic Cancer Pathway:WP2377
43	L	Integrated Pancreatic Cancer Pathway:WP2377
51719	L	Integrated Pancreatic Cancer Pathway:WP2377
7298	L	Integrated Pancreatic Cancer Pathway:WP2377
2033	L	Integrated Pancreatic Cancer Pathway:WP2377
324	L	Integrated Pancreatic Cancer Pathway:WP2377
3978	L	Integrated Pancreatic Cancer Pathway:WP2377
890	L	Integrated Pancreatic Cancer Pathway:WP2377
4091	L	Integrated Pancreatic Cancer Pathway:WP2377
5163	L	Integrated Pancreatic Cancer Pathway:WP2377
207	L	Integrated Pancreatic Cancer Pathway:WP2377
898	L	Integrated Pancreatic Cancer Pathway:WP2377
3624	L	Integrated Pancreatic Cancer Pathway:WP2377
8554	L	Integrated Pancreatic Cancer Pathway:WP2377
2972	L	Integrated Pancreatic Cancer Pathway:WP2377
4790	L	Integrated Pancreatic Cancer Pathway:WP2377
10468	L	Integrated Pancreatic Cancer Pathway:WP2377
6469	L	Integrated Pancreatic Cancer Pathway:WP2377
27113	L	Integrated Pancreatic Cancer Pathway:WP2377
4914	L	Integrated Pancreatic Cancer Pathway:WP2377
1605	L	Integrated Pancreatic Cancer Pathway:WP2377
4661	L	Integrated Pancreatic Cancer Pathway:WP2377
472	L	Integrated Pancreatic Cancer Pathway:WP2377
356	L	Integrated Pancreatic Cancer Pathway:WP2377
355	L	Integrated Pancreatic Cancer Pathway:WP2377
7486	L	Integrated Pancreatic Cancer Pathway:WP2377
5933	L	Integrated Pancreatic Cancer Pathway:WP2377
351	L	Integrated Pancreatic Cancer Pathway:WP2377
7186	L	Integrated Pancreatic Cancer Pathway:WP2377
7040	L	Integrated Pancreatic Cancer Pathway:WP2377
3716	L	IL-2 Signaling Pathway:WP49
6850	L	IL-2 Signaling Pathway:WP49
596	L	IL-2 Signaling Pathway:WP49
5295	L	IL-2 Signaling Pathway:WP49
3718	L	IL-2 Signaling Pathway:WP49
5605	L	IL-2 Signaling Pathway:WP49
5604	L	IL-2 Signaling Pathway:WP49
867	L	IL-2 Signaling Pathway:WP49
2309	L	IL-2 Signaling Pathway:WP49
2885	L	IL-2 Signaling Pathway:WP49
3559	L	IL-2 Signaling Pathway:WP49
3558	L	IL-2 Signaling Pathway:WP49
5781	L	IL-2 Signaling Pathway:WP49
1399	L	IL-2 Signaling Pathway:WP49
6777	L	IL-2 Signaling Pathway:WP49
894	L	IL-2 Signaling Pathway:WP49
207	L	IL-2 Signaling Pathway:WP49
9111	L	IL-2 Signaling Pathway:WP49
1154	L	IL-2 Signaling Pathway:WP49
3932	L	IL-2 Signaling Pathway:WP49
3265	L	IL-2 Signaling Pathway:WP49
5894	L	IL-2 Signaling Pathway:WP49
9846	L	IL-2 Signaling Pathway:WP49
2185	L	IL-2 Signaling Pathway:WP49
4609	L	IL-2 Signaling Pathway:WP49
3725	L	IL-2 Signaling Pathway:WP49
9021	L	IL-2 Signaling Pathway:WP49
3560	L	IL-2 Signaling Pathway:WP49
3561	L	IL-2 Signaling Pathway:WP49
5595	L	IL-2 Signaling Pathway:WP49
5594	L	IL-2 Signaling Pathway:WP49
6774	L	IL-2 Signaling Pathway:WP49
6776	L	IL-2 Signaling Pathway:WP49
6654	L	IL-2 Signaling Pathway:WP49
6464	L	IL-2 Signaling Pathway:WP49
6772	L	IL-2 Signaling Pathway:WP49
4137	L	IL-2 Signaling Pathway:WP49
6194	L	IL-2 Signaling Pathway:WP49
2353	L	IL-2 Signaling Pathway:WP49
6198	L	IL-2 Signaling Pathway:WP49
6199	L	IL-2 Signaling Pathway:WP49
2534	L	IL-2 Signaling Pathway:WP49
1544	L	Aflatoxin B1 metabolism:WP699
2052	L	Aflatoxin B1 metabolism:WP699
22977	L	Aflatoxin B1 metabolism:WP699
8574	L	Aflatoxin B1 metabolism:WP699
1576	L	Aflatoxin B1 metabolism:WP699
2952	L	Aflatoxin B1 metabolism:WP699
5159	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
8073	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
4609	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
5292	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
5156	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
64324	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
5243	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
55974	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
3148	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
389289	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
5608	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
9497	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
2309	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
25	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
2321	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
4066	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
2056	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
5195	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
2549	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
3815	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
84889	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
161742	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
9429	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
9609	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
4839	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
80315	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
54897	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
896	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
10155	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
56987	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
10642	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
56829	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
200734	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
9846	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
11040	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
1436	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
1647	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
1021	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
6502	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
11254	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
2310	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
6195	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
53335	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
57506	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
5244	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
5566	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
1027	L	Imatinib Resistance in Chronic Myeloid Leukemia:WP2946
2778	L	Endothelin Pathways:WP2197
153	L	Endothelin Pathways:WP2197
284485	L	Endothelin Pathways:WP2197
2770	L	Endothelin Pathways:WP2197
1264	L	Endothelin Pathways:WP2197
4632	L	Endothelin Pathways:WP2197
1909	L	Endothelin Pathways:WP2197
1906	L	Endothelin Pathways:WP2197
4638	L	Endothelin Pathways:WP2197
55811	L	Endothelin Pathways:WP2197
796	L	Endothelin Pathways:WP2197
790	L	Endothelin Pathways:WP2197
4513	L	Endothelin Pathways:WP2197
5604	L	Endothelin Pathways:WP2197
4846	L	Endothelin Pathways:WP2197
2769	L	Endothelin Pathways:WP2197
10267	L	Endothelin Pathways:WP2197
148	L	Endothelin Pathways:WP2197
5894	L	Endothelin Pathways:WP2197
4886	L	Endothelin Pathways:WP2197
1889	L	Endothelin Pathways:WP2197
488	L	Endothelin Pathways:WP2197
1910	L	Endothelin Pathways:WP2197
10681	L	Endothelin Pathways:WP2197
5739	L	Endothelin Pathways:WP2197
2974	L	Endothelin Pathways:WP2197
23236	L	Endothelin Pathways:WP2197
5594	L	Endothelin Pathways:WP2197
5578	L	Endothelin Pathways:WP2197
51764	L	Endothelin Pathways:WP2197
801	L	Endothelin Pathways:WP2197
4852	L	Endothelin Pathways:WP2197
10203	L	Endothelin Pathways:WP2197
1128	L	Monoamine GPCRs:WP58
150	L	Monoamine GPCRs:WP58
153	L	Monoamine GPCRs:WP58
152	L	Monoamine GPCRs:WP58
155	L	Monoamine GPCRs:WP58
154	L	Monoamine GPCRs:WP58
1129	L	Monoamine GPCRs:WP58
3274	L	Monoamine GPCRs:WP58
1814	L	Monoamine GPCRs:WP58
1815	L	Monoamine GPCRs:WP58
1816	L	Monoamine GPCRs:WP58
1812	L	Monoamine GPCRs:WP58
1813	L	Monoamine GPCRs:WP58
3360	L	Monoamine GPCRs:WP58
3361	L	Monoamine GPCRs:WP58
3362	L	Monoamine GPCRs:WP58
3363	L	Monoamine GPCRs:WP58
146	L	Monoamine GPCRs:WP58
147	L	Monoamine GPCRs:WP58
151	L	Monoamine GPCRs:WP58
1133	L	Monoamine GPCRs:WP58
1132	L	Monoamine GPCRs:WP58
1131	L	Monoamine GPCRs:WP58
148	L	Monoamine GPCRs:WP58
3355	L	Monoamine GPCRs:WP58
3354	L	Monoamine GPCRs:WP58
3357	L	Monoamine GPCRs:WP58
3356	L	Monoamine GPCRs:WP58
3351	L	Monoamine GPCRs:WP58
3350	L	Monoamine GPCRs:WP58
3352	L	Monoamine GPCRs:WP58
3269	L	Monoamine GPCRs:WP58
3358	L	Monoamine GPCRs:WP58
645694	L	Monoamine GPCRs:WP58
10062	L	Adipogenesis:WP236
3479	L	Adipogenesis:WP236
5740	L	Adipogenesis:WP236
6720	L	Adipogenesis:WP236
4023	L	Adipogenesis:WP236
5468	L	Adipogenesis:WP236
3572	L	Adipogenesis:WP236
28999	L	Adipogenesis:WP236
6095	L	Adipogenesis:WP236
10891	L	Adipogenesis:WP236
26580	L	Adipogenesis:WP236
8651	L	Adipogenesis:WP236
1675	L	Adipogenesis:WP236
80339	L	Adipogenesis:WP236
56729	L	Adipogenesis:WP236
1316	L	Adipogenesis:WP236
9370	L	Adipogenesis:WP236
123	L	Adipogenesis:WP236
5465	L	Adipogenesis:WP236
7040	L	Adipogenesis:WP236
5467	L	Adipogenesis:WP236
9021	L	Adipogenesis:WP236
1499	L	Adipogenesis:WP236
7124	L	Adipogenesis:WP236
1959	L	Adipogenesis:WP236
5618	L	Adipogenesis:WP236
5106	L	Adipogenesis:WP236
3569	L	Adipogenesis:WP236
6258	L	Adipogenesis:WP236
5914	L	Adipogenesis:WP236
6319	L	Adipogenesis:WP236
6256	L	Adipogenesis:WP236
8609	L	Adipogenesis:WP236
2908	L	Adipogenesis:WP236
4208	L	Adipogenesis:WP236
4209	L	Adipogenesis:WP236
8321	L	Adipogenesis:WP236
4207	L	Adipogenesis:WP236
4205	L	Adipogenesis:WP236
4282	L	Adipogenesis:WP236
2308	L	Adipogenesis:WP236
2303	L	Adipogenesis:WP236
6667	L	Adipogenesis:WP236
6517	L	Adipogenesis:WP236
2662	L	Adipogenesis:WP236
81029	L	Adipogenesis:WP236
23175	L	Adipogenesis:WP236
10135	L	Adipogenesis:WP236
3667	L	Adipogenesis:WP236
3952	L	Adipogenesis:WP236
8204	L	Adipogenesis:WP236
5008	L	Adipogenesis:WP236
7025	L	Adipogenesis:WP236
1385	L	Adipogenesis:WP236
3159	L	Adipogenesis:WP236
6424	L	Adipogenesis:WP236
1647	L	Adipogenesis:WP236
6778	L	Adipogenesis:WP236
3399	L	Adipogenesis:WP236
6776	L	Adipogenesis:WP236
6777	L	Adipogenesis:WP236
1649	L	Adipogenesis:WP236
6772	L	Adipogenesis:WP236
6773	L	Adipogenesis:WP236
3091	L	Adipogenesis:WP236
64900	L	Adipogenesis:WP236
2487	L	Adipogenesis:WP236
649	L	Adipogenesis:WP236
434	L	Adipogenesis:WP236
83881	L	Adipogenesis:WP236
10658	L	Adipogenesis:WP236
1874	L	Adipogenesis:WP236
10555	L	Adipogenesis:WP236
6927	L	Adipogenesis:WP236
1879	L	Adipogenesis:WP236
1271	L	Adipogenesis:WP236
183	L	Adipogenesis:WP236
56603	L	Adipogenesis:WP236
2688	L	Adipogenesis:WP236
650	L	Adipogenesis:WP236
651	L	Adipogenesis:WP236
652	L	Adipogenesis:WP236
7291	L	Adipogenesis:WP236
196	L	Adipogenesis:WP236
2626	L	Adipogenesis:WP236
2624	L	Adipogenesis:WP236
2625	L	Adipogenesis:WP236
7350	L	Adipogenesis:WP236
7480	L	Adipogenesis:WP236
1592	L	Adipogenesis:WP236
1869	L	Adipogenesis:WP236
8471	L	Adipogenesis:WP236
5105	L	Adipogenesis:WP236
5346	L	Adipogenesis:WP236
1026	L	Adipogenesis:WP236
57761	L	Adipogenesis:WP236
8660	L	Adipogenesis:WP236
6774	L	Adipogenesis:WP236
3991	L	Adipogenesis:WP236
10499	L	Adipogenesis:WP236
6695	L	Adipogenesis:WP236
9612	L	Adipogenesis:WP236
9611	L	Adipogenesis:WP236
4088	L	Adipogenesis:WP236
3630	L	Adipogenesis:WP236
5054	L	Adipogenesis:WP236
4616	L	Adipogenesis:WP236
1050	L	Adipogenesis:WP236
1051	L	Adipogenesis:WP236
1052	L	Adipogenesis:WP236
4692	L	Adipogenesis:WP236
4000	L	Adipogenesis:WP236
5925	L	Adipogenesis:WP236
2034	L	Adipogenesis:WP236
3977	L	Adipogenesis:WP236
3976	L	Adipogenesis:WP236
7471	L	Adipogenesis:WP236
55847	L	Adipogenesis:WP236
1855	L	Adipogenesis:WP236
10269	L	Adipogenesis:WP236
442338	L	Adipogenesis:WP236
2971	L	Adipogenesis:WP236
8788	L	Adipogenesis:WP236
4154	L	Adipogenesis:WP236
355	L	Adipogenesis:WP236
5934	L	Adipogenesis:WP236
5933	L	Adipogenesis:WP236
688	L	Adipogenesis:WP236
8648	L	Adipogenesis:WP236
9663	L	Adipogenesis:WP236
25937	L	Adipogenesis:WP236
9475	L	Androgen receptor signaling pathway:WP138
5747	L	Androgen receptor signaling pathway:WP138
23598	L	Androgen receptor signaling pathway:WP138
64800	L	Androgen receptor signaling pathway:WP138
6093	L	Androgen receptor signaling pathway:WP138
3725	L	Androgen receptor signaling pathway:WP138
7050	L	Androgen receptor signaling pathway:WP138
5901	L	Androgen receptor signaling pathway:WP138
811	L	Androgen receptor signaling pathway:WP138
25942	L	Androgen receptor signaling pathway:WP138
8431	L	Androgen receptor signaling pathway:WP138
9063	L	Androgen receptor signaling pathway:WP138
10524	L	Androgen receptor signaling pathway:WP138
998	L	Androgen receptor signaling pathway:WP138
672	L	Androgen receptor signaling pathway:WP138
1956	L	Androgen receptor signaling pathway:WP138
7041	L	Androgen receptor signaling pathway:WP138
1499	L	Androgen receptor signaling pathway:WP138
6714	L	Androgen receptor signaling pathway:WP138
6013	L	Androgen receptor signaling pathway:WP138
2316	L	Androgen receptor signaling pathway:WP138
56924	L	Androgen receptor signaling pathway:WP138
1385	L	Androgen receptor signaling pathway:WP138
1387	L	Androgen receptor signaling pathway:WP138
595	L	Androgen receptor signaling pathway:WP138
2308	L	Androgen receptor signaling pathway:WP138
11034	L	Androgen receptor signaling pathway:WP138
6667	L	Androgen receptor signaling pathway:WP138
367	L	Androgen receptor signaling pathway:WP138
2288	L	Androgen receptor signaling pathway:WP138
2932	L	Androgen receptor signaling pathway:WP138
8202	L	Androgen receptor signaling pathway:WP138
4193	L	Androgen receptor signaling pathway:WP138
23411	L	Androgen receptor signaling pathway:WP138
387	L	Androgen receptor signaling pathway:WP138
388	L	Androgen receptor signaling pathway:WP138
2274	L	Androgen receptor signaling pathway:WP138
90427	L	Androgen receptor signaling pathway:WP138
6774	L	Androgen receptor signaling pathway:WP138
51588	L	Androgen receptor signaling pathway:WP138
5970	L	Androgen receptor signaling pathway:WP138
573	L	Androgen receptor signaling pathway:WP138
6605	L	Androgen receptor signaling pathway:WP138
7341	L	Androgen receptor signaling pathway:WP138
9612	L	Androgen receptor signaling pathway:WP138
857	L	Androgen receptor signaling pathway:WP138
2119	L	Androgen receptor signaling pathway:WP138
8611	L	Androgen receptor signaling pathway:WP138
6047	L	Androgen receptor signaling pathway:WP138
6049	L	Androgen receptor signaling pathway:WP138
10401	L	Androgen receptor signaling pathway:WP138
29893	L	Androgen receptor signaling pathway:WP138
10399	L	Androgen receptor signaling pathway:WP138
166	L	Androgen receptor signaling pathway:WP138
4088	L	Androgen receptor signaling pathway:WP138
1026	L	Androgen receptor signaling pathway:WP138
11143	L	Androgen receptor signaling pathway:WP138
860	L	Androgen receptor signaling pathway:WP138
10499	L	Androgen receptor signaling pathway:WP138
10498	L	Androgen receptor signaling pathway:WP138
57178	L	Androgen receptor signaling pathway:WP138
10273	L	Androgen receptor signaling pathway:WP138
9611	L	Androgen receptor signaling pathway:WP138
5296	L	Androgen receptor signaling pathway:WP138
4089	L	Androgen receptor signaling pathway:WP138
5295	L	Androgen receptor signaling pathway:WP138
5883	L	Androgen receptor signaling pathway:WP138
3065	L	Androgen receptor signaling pathway:WP138
5052	L	Androgen receptor signaling pathway:WP138
5728	L	Androgen receptor signaling pathway:WP138
1616	L	Androgen receptor signaling pathway:WP138
7329	L	Androgen receptor signaling pathway:WP138
24149	L	Androgen receptor signaling pathway:WP138
5925	L	Androgen receptor signaling pathway:WP138
