GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000167792	NDUFV1	NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa [Source:HGNC Symbol;Acc:HGNC:7716]	4	0.4	ENSG00000167792	Oxidative phosphorylation:KEGG-hsa00190 // Huntington's disease:KEGG-hsa05016 // Alzheimer's disease:KEGG-hsa05010 // Parkinson's disease:KEGG-hsa05012
ENSG00000158864	NDUFS2	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7708]	4	0.4	ENSG00000158864	Oxidative phosphorylation:KEGG-hsa00190 // Huntington's disease:KEGG-hsa05016 // Alzheimer's disease:KEGG-hsa05010 // Parkinson's disease:KEGG-hsa05012
ENSG00000147684	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa [Source:HGNC Symbol;Acc:HGNC:7704]	4	0.4	ENSG00000147684	Oxidative phosphorylation:KEGG-hsa00190 // Huntington's disease:KEGG-hsa05016 // Alzheimer's disease:KEGG-hsa05010 // Parkinson's disease:KEGG-hsa05012
ENSG00000139180	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa [Source:HGNC Symbol;Acc:HGNC:7693]	4	0.4	ENSG00000139180	Oxidative phosphorylation:KEGG-hsa00190 // Huntington's disease:KEGG-hsa05016 // Alzheimer's disease:KEGG-hsa05010 // Parkinson's disease:KEGG-hsa05012
ENSG00000131495	NDUFA2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa [Source:HGNC Symbol;Acc:HGNC:7685]	4	0.4	ENSG00000131495	Oxidative phosphorylation:KEGG-hsa00190 // Huntington's disease:KEGG-hsa05016 // Alzheimer's disease:KEGG-hsa05010 // Parkinson's disease:KEGG-hsa05012
ENSG00000128609	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 [Source:HGNC Symbol;Acc:HGNC:7688]	4	0.4	ENSG00000128609	Oxidative phosphorylation:KEGG-hsa00190 // Huntington's disease:KEGG-hsa05016 // Alzheimer's disease:KEGG-hsa05010 // Parkinson's disease:KEGG-hsa05012
ENSG00000023228	NDUFS1	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7707]	4	0.4	ENSG00000023228	Oxidative phosphorylation:KEGG-hsa00190 // Huntington's disease:KEGG-hsa05016 // Alzheimer's disease:KEGG-hsa05010 // Parkinson's disease:KEGG-hsa05012
ENSG00000213585	VDAC1	voltage-dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	3	0.3	ENSG00000213585	Huntington's disease:KEGG-hsa05016 // Calcium signaling pathway:KEGG-hsa04020 // Parkinson's disease:KEGG-hsa05012
ENSG00000174437	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:HGNC:812]	3	0.3	ENSG00000174437	Cardiac muscle contraction:KEGG-hsa04260 // Calcium signaling pathway:KEGG-hsa04020 // Alzheimer's disease:KEGG-hsa05010
ENSG00000165637	VDAC2	voltage-dependent anion channel 2 [Source:HGNC Symbol;Acc:HGNC:12672]	3	0.3	ENSG00000165637	Huntington's disease:KEGG-hsa05016 // Calcium signaling pathway:KEGG-hsa04020 // Parkinson's disease:KEGG-hsa05012
