GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000169896	ITGAM	integrin, alpha M (complement component 3 receptor 3 subunit) [Source:HGNC Symbol;Acc:HGNC:6149]	ENSG00000169896	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000160255	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit) [Source:HGNC Symbol;Acc:HGNC:6155]	ENSG00000160255	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000140678	ITGAX	integrin, alpha X (complement component 3 receptor 4 subunit) [Source:HGNC Symbol;Acc:HGNC:6152]	ENSG00000140678	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000005884	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) [Source:HGNC Symbol;Acc:HGNC:6139]	ENSG00000005884	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000161638	ITGA5	integrin, alpha 5 (fibronectin receptor, alpha polypeptide) [Source:HGNC Symbol;Acc:HGNC:6141]	ENSG00000161638	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000132470	ITGB4	integrin, beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]	ENSG00000132470	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000082781	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]	ENSG00000082781	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000150093	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:HGNC:6153]	ENSG00000150093	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000091409	ITGA6	integrin, alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	ENSG00000091409	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000138448	ITGAV	integrin, alpha V [Source:HGNC Symbol;Acc:HGNC:6150]	ENSG00000138448	GO:0098636	protein complex involved in cell adhesion		turquoise	En
ENSG00000004455	AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]	ENSG00000004455	GO:0004017	adenylate kinase activity		turquoise	En
ENSG00000106992	AK1	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]	ENSG00000106992	GO:0004017	adenylate kinase activity		turquoise	En
ENSG00000147853	AK3	adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]	ENSG00000147853	GO:0004017	adenylate kinase activity		turquoise	En
ENSG00000162433	AK4	adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]	ENSG00000162433	GO:0004017	adenylate kinase activity		turquoise	En
ENSG00000134575	ACP2	acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]	ENSG00000134575	GO:0001501	skeletal system development		turquoise	En
ENSG00000162551	ALPL	alkaline phosphatase, liver/bone/kidney [Source:HGNC Symbol;Acc:HGNC:438]	ENSG00000162551	GO:0001501	skeletal system development		turquoise	En
ENSG00000131981	LGALS3	lectin, galactoside-binding, soluble, 3 [Source:HGNC Symbol;Acc:HGNC:6563]	ENSG00000131981	GO:0001501	skeletal system development		turquoise	En
ENSG00000087460	GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	ENSG00000087460	GO:0001501	skeletal system development		turquoise	En
ENSG00000117450	PRDX1	peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]	ENSG00000117450	GO:0001501	skeletal system development		turquoise	En
ENSG00000166147	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	ENSG00000166147	GO:0001501	skeletal system development		turquoise	En
ENSG00000108821	COL1A1	collagen, type I, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2197]	ENSG00000108821	GO:0001501	skeletal system development		turquoise	En
ENSG00000140740	UQCRC2	ubiquinol-cytochrome c reductase core protein II [Source:HGNC Symbol;Acc:HGNC:12586]	ENSG00000140740	GO:0070069	cytochrome complex		turquoise	En
ENSG00000169021	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]	ENSG00000169021	GO:0070069	cytochrome complex		turquoise	En
ENSG00000010256	UQCRC1	ubiquinol-cytochrome c reductase core protein I [Source:HGNC Symbol;Acc:HGNC:12585]	ENSG00000010256	GO:0070069	cytochrome complex		turquoise	En
ENSG00000156467	UQCRB	ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582]	ENSG00000156467	GO:0070069	cytochrome complex		turquoise	En
ENSG00000186010	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13 [Source:HGNC Symbol;Acc:HGNC:17194]	ENSG00000186010	GO:0007007	inner mitochondrial membrane organization		turquoise	En
