GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000163618	CADPS	Ca++-dependent secretion activator [Source:HGNC Symbol;Acc:HGNC:1426]	5	0.0375939849624	ENSG00000163618	cell junction // vesicle-mediated transport // cytosol // enzyme binding // synapse
ENSG00000160209	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase [Source:HGNC Symbol;Acc:HGNC:8819]	5	0.0375939849624	ENSG00000160209	cytosol // ATP binding // transferase activity, transferring phosphorus-containing groups // cytoplasm // magnesium ion binding
ENSG00000156642	NPTN	neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]	5	0.0375939849624	ENSG00000156642	regulation of phosphate metabolic process // regulation of synaptic plasticity // synapse part // regulation of protein modification process // neuron part
ENSG00000149357	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 [Source:HGNC Symbol;Acc:HGNC:26068]	5	0.0375939849624	ENSG00000149357	regulation of phosphate metabolic process // guanyl-nucleotide exchange factor activity // cell growth // regulation of molecular function // organelle localization
ENSG00000147224	PRPS1	phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9462]	5	0.0375939849624	ENSG00000147224	cytosol // ATP binding // pigment biosynthetic process // transferase activity, transferring phosphorus-containing groups // magnesium ion binding
ENSG00000141959	PFKL	phosphofructokinase, liver [Source:HGNC Symbol;Acc:HGNC:8876]	5	0.0375939849624	ENSG00000141959	cytosol // ATP binding // transferase activity, transferring phosphorus-containing groups // enzyme binding // cytoplasm
ENSG00000138768	USO1	USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]	5	0.0375939849624	ENSG00000138768	vesicle docking // vesicle-mediated transport // cytosol // cell cycle // cytoplasm
ENSG00000137267	TUBB2A	tubulin, beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]	5	0.0375939849624	ENSG00000137267	microtubule // cytoplasm // 'de novo' posttranslational protein folding // protein polymerization // microtubule-based process
ENSG00000136738	STAM	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 [Source:HGNC Symbol;Acc:HGNC:11357]	5	0.0375939849624	ENSG00000136738	binding, bridging // endosomal transport // cytosol // negative regulation of ERBB signaling pathway // epidermal growth factor receptor signaling pathway
ENSG00000136448	NMT1	N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7857]	5	0.0375939849624	ENSG00000136448	cell junction // cytosol // cytoplasm // regulation of establishment of protein localization to mitochondrion // positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta [Source:HGNC Symbol;Acc:HGNC:12854]	5	0.0375939849624	ENSG00000134308	protein domain specific binding // cytosol // cytoplasm // regulation of establishment of protein localization to mitochondrion // positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
ENSG00000132002	DNAJB1	DnaJ (Hsp40) homolog, subfamily B, member 1 [Source:HGNC Symbol;Acc:HGNC:5270]	5	0.0375939849624	ENSG00000132002	cytosol // regulation of molecular function // enzyme binding // 'de novo' posttranslational protein folding // enzyme regulator activity
ENSG00000131558	EXOC4	exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]	5	0.0375939849624	ENSG00000131558	vesicle docking // protein domain specific binding // cytoplasm // cell projection part // neuron part
