GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	ENSG00000169032	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon [Source:HGNC Symbol;Acc:HGNC:12851]	ENSG00000108953	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000114302	PRKAR2A	protein kinase, cAMP-dependent, regulatory, type II, alpha [Source:HGNC Symbol;Acc:HGNC:9391]	ENSG00000114302	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000171132	PRKCE	protein kinase C, epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	ENSG00000171132	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000175793	SFN	stratifin [Source:HGNC Symbol;Acc:HGNC:10773]	ENSG00000175793	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000166501	PRKCB	protein kinase C, beta [Source:HGNC Symbol;Acc:HGNC:9395]	ENSG00000166501	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000069966	GNB5	guanine nucleotide binding protein (G protein), beta 5 [Source:HGNC Symbol;Acc:HGNC:4401]	ENSG00000069966	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000005249	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta [Source:HGNC Symbol;Acc:HGNC:9392]	ENSG00000005249	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000176533	GNG7	guanine nucleotide binding protein (G protein), gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410]	ENSG00000176533	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000182901	RGS7	regulator of G-protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	ENSG00000182901	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000166913	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta [Source:HGNC Symbol;Acc:HGNC:12849]	ENSG00000166913	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta [Source:HGNC Symbol;Acc:HGNC:12854]	ENSG00000134308	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000126583	PRKCG	protein kinase C, gamma [Source:HGNC Symbol;Acc:HGNC:9402]	ENSG00000126583	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000186469	GNG2	guanine nucleotide binding protein (G protein), gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	ENSG00000186469	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000164924	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta [Source:HGNC Symbol;Acc:HGNC:12855]	ENSG00000164924	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000183023	SLC8A1	solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:HGNC Symbol;Acc:HGNC:11068]	ENSG00000183023	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000172354	GNB2	guanine nucleotide binding protein (G protein), beta polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4398]	ENSG00000172354	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000142875	PRKACB	protein kinase, cAMP-dependent, catalytic, beta [Source:HGNC Symbol;Acc:HGNC:9381]	ENSG00000142875	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000164742	ADCY1	adenylate cyclase 1 (brain) [Source:HGNC Symbol;Acc:HGNC:232]	ENSG00000164742	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000091844	RGS17	regulator of G-protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	ENSG00000091844	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000078369	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4396]	ENSG00000078369	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000128245	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta [Source:HGNC Symbol;Acc:HGNC:12853]	ENSG00000128245	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000170027	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma [Source:HGNC Symbol;Acc:HGNC:12852]	ENSG00000170027	Myometrial Relaxation and Contraction Pathways:WP289	Myometrial Relaxation and Contraction Pathways:WP289		black	En
ENSG00000115252	PDE1A	phosphodiesterase 1A, calmodulin-dependent [Source:HGNC Symbol;Acc:HGNC:8774]	ENSG00000115252	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000127955	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4384]	ENSG00000127955	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000164742	ADCY1	adenylate cyclase 1 (brain) [Source:HGNC Symbol;Acc:HGNC:232]	ENSG00000164742	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000171132	PRKCE	protein kinase C, epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	ENSG00000171132	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000090020	SLC9A1	solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1 [Source:HGNC Symbol;Acc:HGNC:11071]	ENSG00000090020	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000087258	GNAO1	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O [Source:HGNC Symbol;Acc:HGNC:4389]	ENSG00000087258	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000114302	PRKAR2A	protein kinase, cAMP-dependent, regulatory, type II, alpha [Source:HGNC Symbol;Acc:HGNC:9391]	ENSG00000114302	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000172354	GNB2	guanine nucleotide binding protein (G protein), beta polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4398]	ENSG00000172354	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000078369	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4396]	ENSG00000078369	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
