GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000087460	GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	ENSG00000087460	Dilated cardiomyopathy:KEGG-hsa05414	Dilated cardiomyopathy:KEGG-hsa05414	GNAS	yellow	En
ENSG00000170624	SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:HGNC:10807]	ENSG00000170624	Dilated cardiomyopathy:KEGG-hsa05414	Dilated cardiomyopathy:KEGG-hsa05414	SGCD	yellow	En
ENSG00000091409	ITGA6	integrin, alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	ENSG00000091409	Dilated cardiomyopathy:KEGG-hsa05414	Dilated cardiomyopathy:KEGG-hsa05414	ITGA6	yellow	En
ENSG00000138448	ITGAV	integrin, alpha V [Source:HGNC Symbol;Acc:HGNC:6150]	ENSG00000138448	Dilated cardiomyopathy:KEGG-hsa05414	Dilated cardiomyopathy:KEGG-hsa05414	ITGAV	yellow	En
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	ENSG00000206503	Autoimmune thyroid disease:KEGG-hsa05320	Autoimmune thyroid disease:KEGG-hsa05320	HLA-A	yellow	En
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	ENSG00000204287	Autoimmune thyroid disease:KEGG-hsa05320	Autoimmune thyroid disease:KEGG-hsa05320	HLA-DRA	yellow	En
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	ENSG00000196126	Autoimmune thyroid disease:KEGG-hsa05320	Autoimmune thyroid disease:KEGG-hsa05320	HLA-DRB1	yellow	En
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	ENSG00000206503	Allograft rejection:KEGG-hsa05330	Allograft rejection:KEGG-hsa05330	HLA-A	yellow	En
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	ENSG00000204287	Allograft rejection:KEGG-hsa05330	Allograft rejection:KEGG-hsa05330	HLA-DRA	yellow	En
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	ENSG00000196126	Allograft rejection:KEGG-hsa05330	Allograft rejection:KEGG-hsa05330	HLA-DRB1	yellow	En
ENSG00000196924	FLNA	filamin A, alpha [Source:HGNC Symbol;Acc:HGNC:3754]	ENSG00000196924	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	FLNA	yellow	En
ENSG00000164171	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:HGNC:6137]	ENSG00000164171	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	ITGA2	yellow	En
ENSG00000135424	ITGA7	integrin, alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143]	ENSG00000135424	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	ITGA7	yellow	En
ENSG00000108821	COL1A1	collagen, type I, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2197]	ENSG00000108821	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	COL1A1	yellow	En
ENSG00000197702	PARVA	parvin, alpha [Source:HGNC Symbol;Acc:HGNC:14652]	ENSG00000197702	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	PARVA	yellow	En
ENSG00000128591	FLNC	filamin C, gamma [Source:HGNC Symbol;Acc:HGNC:3756]	ENSG00000128591	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	FLNC	yellow	En
ENSG00000005884	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) [Source:HGNC Symbol;Acc:HGNC:6139]	ENSG00000005884	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	ITGA3	yellow	En
ENSG00000154229	PRKCA	protein kinase C, alpha [Source:HGNC Symbol;Acc:HGNC:9393]	ENSG00000154229	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	PRKCA	yellow	En
ENSG00000132470	ITGB4	integrin, beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]	ENSG00000132470	Focal adhesion:KEGG-hsa04510	Focal adhesion:KEGG-hsa04510	ITGB4	yellow	En
