GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000057757	PITHD1	PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25022]	ENSG00000057757	GO:0005634	nucleus	PITHD1	greenyellow	En
ENSG00000104388	RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]	ENSG00000104388	GO:0005634	nucleus	RAB2A	greenyellow	En
ENSG00000189171	S100A13	S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]	ENSG00000189171	GO:0005634	nucleus	S100A13	greenyellow	En
ENSG00000136193	SCRN1	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]	ENSG00000136193	GO:0005634	nucleus	SCRN1	greenyellow	En
ENSG00000160211	G6PD	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	ENSG00000160211	GO:0005634	nucleus	G6PD	greenyellow	En
ENSG00000099810	MTAP	methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]	ENSG00000099810	GO:0005634	nucleus	MTAP	greenyellow	En
ENSG00000011052	NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	ENSG00000011052	GO:0005634	nucleus	NME1-NME2	greenyellow	En
ENSG00000116918	TSNAX	translin-associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	ENSG00000116918	GO:0005634	nucleus	TSNAX	greenyellow	En
ENSG00000089220	PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	ENSG00000089220	GO:0005634	nucleus	PEBP1	greenyellow	En
ENSG00000120053	GOT1	glutamic-oxaloacetic transaminase 1, soluble [Source:HGNC Symbol;Acc:HGNC:4432]	ENSG00000120053	GO:0005634	nucleus	GOT1	greenyellow	En
ENSG00000160752	FDPS	farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]	ENSG00000160752	GO:0005634	nucleus	FDPS	greenyellow	En
ENSG00000109971	HSPA8	heat shock 70kDa protein 8 [Source:HGNC Symbol;Acc:HGNC:5241]	ENSG00000109971	GO:0005634	nucleus	HSPA8	greenyellow	En
ENSG00000168439	STIP1	stress-induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	ENSG00000168439	GO:0005634	nucleus	STIP1	greenyellow	En
ENSG00000198242	RPL23A	ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]	ENSG00000198242	GO:0005634	nucleus	RPL23A	greenyellow	En
ENSG00000108518	PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]	ENSG00000108518	GO:0005634	nucleus	PFN1	greenyellow	En
ENSG00000145293	ENOPH1	enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599]	ENSG00000145293	GO:0005634	nucleus	ENOPH1	greenyellow	En
ENSG00000149925	ALDOA	aldolase A, fructose-bisphosphate [Source:HGNC Symbol;Acc:HGNC:414]	ENSG00000149925	GO:0005634	nucleus	ALDOA	greenyellow	En
ENSG00000091844	RGS17	regulator of G-protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	ENSG00000091844	GO:0005634	nucleus	RGS17	greenyellow	En
