GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000086061	DNAJA1	DnaJ (Hsp40) homolog, subfamily A, member 1 [Source:HGNC Symbol;Acc:HGNC:5229]	5	0.0793650793651	ENSG00000086061	positive regulation of cell death // intracellular receptor signaling pathway // chaperone binding // locomotion // response to topologically incorrect protein
ENSG00000000971	CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	5	0.0793650793651	ENSG00000000971	humoral immune response // extracellular space // blood microparticle // extracellular region // glycosaminoglycan binding
ENSG00000211895	IGHA1	immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478]	4	0.0634920634921	ENSG00000211895	humoral immune response // extracellular space // blood microparticle // extracellular region
ENSG00000204655	MOG	myelin oligodendrocyte glycoprotein [Source:HGNC Symbol;Acc:HGNC:7197]	4	0.0634920634921	ENSG00000204655	integral component of membrane // biological adhesion // system development // plasma membrane
ENSG00000198053	SIRPA	signal-regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]	4	0.0634920634921	ENSG00000198053	integral component of membrane // biological adhesion // plasma membrane // locomotion
ENSG00000182667	NTM	neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]	4	0.0634920634921	ENSG00000182667	anchored component of membrane // biological adhesion // neuron recognition // plasma membrane
ENSG00000176393	RNPEP	arginyl aminopeptidase (aminopeptidase B) [Source:HGNC Symbol;Acc:HGNC:10078]	4	0.0634920634921	ENSG00000176393	fatty acid biosynthetic process // extracellular space // extracellular region // plasma membrane
ENSG00000144566	RAB5A	RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9783]	4	0.0634920634921	ENSG00000144566	regulation of neuronal synaptic plasticity // system development // plasma membrane // axon
ENSG00000132702	HAPLN2	hyaluronan and proteoglycan link protein 2 [Source:HGNC Symbol;Acc:HGNC:17410]	4	0.0634920634921	ENSG00000132702	biological adhesion // cell development // glycosaminoglycan binding // proteinaceous extracellular matrix
ENSG00000115541	HSPE1	heat shock 10kDa protein 1 [Source:HGNC Symbol;Acc:HGNC:5269]	4	0.0634920634921	ENSG00000115541	positive regulation of cell death // chaperone binding // response to topologically incorrect protein // regulation of proteolysis
ENSG00000108679	LGALS3BP	lectin, galactoside-binding, soluble, 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]	4	0.0634920634921	ENSG00000108679	extracellular space // blood microparticle // biological adhesion // proteinaceous extracellular matrix
ENSG00000176956	LY6H	lymphocyte antigen 6 complex, locus H [Source:HGNC Symbol;Acc:HGNC:6728]	3	0.047619047619	ENSG00000176956	anchored component of membrane // system development // plasma membrane
ENSG00000168003	SLC3A2	solute carrier family 3 (amino acid transporter heavy chain), member 2 [Source:HGNC Symbol;Acc:HGNC:11026]	3	0.047619047619	ENSG00000168003	integral component of membrane // plasma membrane // locomotion
ENSG00000150867	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha [Source:HGNC Symbol;Acc:HGNC:8997]	3	0.047619047619	ENSG00000150867	cell development // phosphatidylinositol metabolic process // plasma membrane
ENSG00000124570	SERPINB6	serpin peptidase inhibitor, clade B (ovalbumin), member 6 [Source:HGNC Symbol;Acc:HGNC:8950]	3	0.047619047619	ENSG00000124570	extracellular space // protease binding // regulation of proteolysis
ENSG00000162813	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]	2	0.031746031746	ENSG00000162813	system development // phosphatidylinositol metabolic process
ENSG00000135821	GLUL	glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]	2	0.031746031746	ENSG00000135821	positive regulation of synaptic transmission // rough endoplasmic reticulum
ENSG00000105767	CADM4	cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]	2	0.031746031746	ENSG00000105767	integral component of membrane // biological adhesion
ENSG00000104722	NEFM	neurofilament, medium polypeptide [Source:HGNC Symbol;Acc:HGNC:7734]	2	0.031746031746	ENSG00000104722	regulation of nervous system development // axon
ENSG00000085117	CD82	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]	2	0.031746031746	ENSG00000085117	integral component of membrane // plasma membrane
