GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000128989	ARPP19	cAMP-regulated phosphoprotein, 19kDa [Source:HGNC Symbol;Acc:HGNC:16967]	2	0.0194174757282	ENSG00000128989	positive regulation of small GTPase mediated signal transduction // cytoplasm
ENSG00000122958	VPS26A	vacuolar protein sorting 26 homolog A (S. pombe) [Source:HGNC Symbol;Acc:HGNC:12711]	2	0.0194174757282	ENSG00000122958	extracellular organelle // cytosol
ENSG00000115902	SLC1A4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10942]	2	0.0194174757282	ENSG00000115902	extracellular organelle // intermediate filament
ENSG00000103034	NDRG4	NDRG family member 4 [Source:HGNC Symbol;Acc:HGNC:14466]	2	0.0194174757282	ENSG00000103034	cytosol // cytoplasm
ENSG00000102547	CAB39L	calcium binding protein 39-like [Source:HGNC Symbol;Acc:HGNC:20290]	2	0.0194174757282	ENSG00000102547	extracellular organelle // cytosol
ENSG00000102024	PLS3	plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091]	2	0.0194174757282	ENSG00000102024	actin binding // cytoplasm
ENSG00000093144	ECHDC1	enoyl CoA hydratase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21489]	2	0.0194174757282	ENSG00000093144	extracellular organelle // cytosol
ENSG00000091483	FH	fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]	2	0.0194174757282	ENSG00000091483	extracellular organelle // cytoplasm
ENSG00000069345	DNAJA2	DnaJ (Hsp40) homolog, subfamily A, member 2 [Source:HGNC Symbol;Acc:HGNC:14884]	2	0.0194174757282	ENSG00000069345	extracellular organelle // cytosol
ENSG00000049860	HEXB	hexosaminidase B (beta polypeptide) [Source:HGNC Symbol;Acc:HGNC:4879]	2	0.0194174757282	ENSG00000049860	extracellular organelle // regulation of nucleic acid-templated transcription
ENSG00000030582	GRN	granulin [Source:HGNC Symbol;Acc:HGNC:4601]	2	0.0194174757282	ENSG00000030582	extracellular organelle // poly(A) RNA binding
ENSG00000006625	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	2	0.0194174757282	ENSG00000006625	extracellular organelle // cytosol
ENSG00000223572	CKMT1A	creatine kinase, mitochondrial 1A [Source:HGNC Symbol;Acc:HGNC:31736]	1	0.00970873786408	ENSG00000223572	extracellular organelle
ENSG00000176533	GNG7	guanine nucleotide binding protein (G protein), gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410]	1	0.00970873786408	ENSG00000176533	extracellular organelle
ENSG00000117984	CTSD	cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529]	1	0.00970873786408	ENSG00000117984	extracellular organelle
ENSG00000116649	SRM	spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]	1	0.00970873786408	ENSG00000116649	cytosol
ENSG00000108797	CNTNAP1	contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]	1	0.00970873786408	ENSG00000108797	cell-cell junction assembly
ENSG00000105223	PLD3	phospholipase D family, member 3 [Source:HGNC Symbol;Acc:HGNC:17158]	1	0.00970873786408	ENSG00000105223	extracellular organelle
ENSG00000100994	PYGB	phosphorylase, glycogen; brain [Source:HGNC Symbol;Acc:HGNC:9723]	1	0.00970873786408	ENSG00000100994	cytoplasm
ENSG00000100938	GMPR2	guanosine monophosphate reductase 2 [Source:HGNC Symbol;Acc:HGNC:4377]	1	0.00970873786408	ENSG00000100938	cytosol
ENSG00000086598	TMED2	transmembrane emp24 domain trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]	1	0.00970873786408	ENSG00000086598	COPI coating of Golgi vesicle
ENSG00000080493	SLC4A4	solute carrier family 4 (sodium bicarbonate cotransporter), member 4 [Source:HGNC Symbol;Acc:HGNC:11030]	1	0.00970873786408	ENSG00000080493	extracellular organelle
ENSG00000068383	INPP5A	inositol polyphosphate-5-phosphatase, 40kDa [Source:HGNC Symbol;Acc:HGNC:6076]	1	0.00970873786408	ENSG00000068383	extracellular organelle
