GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000142937	RPS8	ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]	1	0.2	ENSG00000142937	Ribosome:KEGG-hsa03010
ENSG00000136731	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663]	1	0.2	ENSG00000136731	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000136026	CKAP4	cytoskeleton-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	1	0.2	ENSG00000136026	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000130175	PRKCSH	protein kinase C substrate 80K-H [Source:HGNC Symbol;Acc:HGNC:9411]	1	0.2	ENSG00000130175	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000127022	CANX	calnexin [Source:HGNC Symbol;Acc:HGNC:1473]	1	0.2	ENSG00000127022	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000116661	FBXO2	F-box protein 2 [Source:HGNC Symbol;Acc:HGNC:13581]	1	0.2	ENSG00000116661	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000105640	RPL18A	ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]	1	0.2	ENSG00000105640	Ribosome:KEGG-hsa03010
ENSG00000100316	RPL3	ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332]	1	0.2	ENSG00000100316	Ribosome:KEGG-hsa03010
ENSG00000089248	ERP29	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]	1	0.2	ENSG00000089248	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000089157	RPLP0	ribosomal protein, large, P0 [Source:HGNC Symbol;Acc:HGNC:10371]	1	0.2	ENSG00000089157	Ribosome:KEGG-hsa03010
ENSG00000089009	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]	1	0.2	ENSG00000089009	Ribosome:KEGG-hsa03010
ENSG00000079332	SAR1A	secretion associated, Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]	1	0.2	ENSG00000079332	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000079246	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining) [Source:HGNC Symbol;Acc:HGNC:12833]	1	0.2	ENSG00000079246	Non-homologous end-joining:KEGG-hsa03450
ENSG00000074695	LMAN1	lectin, mannose-binding, 1 [Source:HGNC Symbol;Acc:HGNC:6631]	1	0.2	ENSG00000074695	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000044574	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) [Source:HGNC Symbol;Acc:HGNC:5238]	1	0.2	ENSG00000044574	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000000971	CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	1	0.2	ENSG00000000971	Complement and coagulation cascades:KEGG-hsa04610
