GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000135932	CAB39	calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]	3	0.115384615385	ENSG00000135932	enzyme activator activity // extracellular organelle // cytosol
ENSG00000108518	PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]	3	0.115384615385	ENSG00000108518	nucleus // extracellular organelle // cytosol
ENSG00000100380	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) [Source:HGNC Symbol;Acc:HGNC:11343]	3	0.115384615385	ENSG00000100380	chaperone-mediated protein folding // extracellular organelle // cytosol
ENSG00000172009	THOP1	thimet oligopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:11793]	2	0.0769230769231	ENSG00000172009	metallopeptidase activity // peptide metabolic process
ENSG00000168092	PAFAH1B2	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa) [Source:HGNC Symbol;Acc:HGNC:8575]	2	0.0769230769231	ENSG00000168092	extracellular organelle // cytosol
ENSG00000164022	AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	2	0.0769230769231	ENSG00000164022	nucleus // cytosol
ENSG00000162736	NCSTN	nicastrin [Source:HGNC Symbol;Acc:HGNC:17091]	2	0.0769230769231	ENSG00000162736	extracellular organelle // peptide metabolic process
ENSG00000159251	ACTC1	actin, alpha, cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	2	0.0769230769231	ENSG00000159251	extracellular organelle // cytosol
ENSG00000113558	SKP1	S-phase kinase-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]	2	0.0769230769231	ENSG00000113558	extracellular organelle // cytosol
ENSG00000113552	GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]	2	0.0769230769231	ENSG00000113552	intramolecular oxidoreductase activity, interconverting aldoses and ketoses // extracellular organelle
ENSG00000104388	RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]	2	0.0769230769231	ENSG00000104388	nucleus // extracellular organelle
ENSG00000102898	NUTF2	nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]	2	0.0769230769231	ENSG00000102898	extracellular organelle // cytosol
ENSG00000100442	FKBP3	FK506 binding protein 3, 25kDa [Source:HGNC Symbol;Acc:HGNC:3719]	2	0.0769230769231	ENSG00000100442	nucleus // chaperone-mediated protein folding
ENSG00000091844	RGS17	regulator of G-protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	2	0.0769230769231	ENSG00000091844	enzyme activator activity // nucleus
ENSG00000089220	PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	2	0.0769230769231	ENSG00000089220	nucleus // extracellular organelle
ENSG00000089050	RBBP9	retinoblastoma binding protein 9 [Source:HGNC Symbol;Acc:HGNC:9892]	2	0.0769230769231	ENSG00000089050	nucleus // extracellular organelle
ENSG00000084623	EIF3I	eukaryotic translation initiation factor 3, subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	2	0.0769230769231	ENSG00000084623	extracellular organelle // cytosol
ENSG00000197045	GMFB	glia maturation factor, beta [Source:HGNC Symbol;Acc:HGNC:4373]	1	0.0384615384615	ENSG00000197045	enzyme activator activity
ENSG00000168439	STIP1	stress-induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	1	0.0384615384615	ENSG00000168439	nucleus
ENSG00000167699	GLOD4	glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]	1	0.0384615384615	ENSG00000167699	extracellular organelle
ENSG00000143727	ACP1	acid phosphatase 1, soluble [Source:HGNC Symbol;Acc:HGNC:122]	1	0.0384615384615	ENSG00000143727	extracellular organelle
ENSG00000140945	CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	1	0.0384615384615	ENSG00000140945	extracellular organelle
ENSG00000138385	SSB	Sjogren syndrome antigen B (autoantigen La) [Source:HGNC Symbol;Acc:HGNC:11316]	1	0.0384615384615	ENSG00000138385	nucleus
ENSG00000136193	SCRN1	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]	1	0.0384615384615	ENSG00000136193	nucleus
ENSG00000134330	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:27696]	1	0.0384615384615	ENSG00000134330	extracellular organelle
ENSG00000116918	TSNAX	translin-associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	1	0.0384615384615	ENSG00000116918	nucleus
ENSG00000079950	STX7	syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]	1	0.0384615384615	ENSG00000079950	extracellular organelle
ENSG00000057757	PITHD1	PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25022]	1	0.0384615384615	ENSG00000057757	nucleus
