GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000136731	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663]	ENSG00000136731	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	UGGT1	purple	En
ENSG00000185624	P4HB	prolyl 4-hydroxylase, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8548]	ENSG00000185624	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	P4HB	purple	En
ENSG00000074695	LMAN1	lectin, mannose-binding, 1 [Source:HGNC Symbol;Acc:HGNC:6631]	ENSG00000074695	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	LMAN1	purple	En
ENSG00000196535	MYO18A	myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]	ENSG00000196535	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	MYO18A	purple	En
ENSG00000104805	NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	ENSG00000104805	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	NUCB1	purple	En
ENSG00000170348	TMED10	transmembrane emp24-like trafficking protein 10 (yeast) [Source:HGNC Symbol;Acc:HGNC:16998]	ENSG00000170348	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	TMED10	purple	En
ENSG00000108528	SLC25A11	solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11 [Source:HGNC Symbol;Acc:HGNC:10981]	ENSG00000108528	GO:0015291	secondary active transmembrane transporter activity	SLC25A11	purple	En
ENSG00000132164	SLC6A11	solute carrier family 6 (neurotransmitter transporter), member 11 [Source:HGNC Symbol;Acc:HGNC:11044]	ENSG00000132164	GO:0015291	secondary active transmembrane transporter activity	SLC6A11	purple	En
ENSG00000004939	SLC4A1	solute carrier family 4 (anion exchanger), member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027]	ENSG00000004939	GO:0015291	secondary active transmembrane transporter activity	SLC4A1	purple	En
ENSG00000075415	SLC25A3	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	ENSG00000075415	GO:0015291	secondary active transmembrane transporter activity	SLC25A3	purple	En
ENSG00000079215	SLC1A3	solute carrier family 1 (glial high affinity glutamate transporter), member 3 [Source:HGNC Symbol;Acc:HGNC:10941]	ENSG00000079215	GO:0015291	secondary active transmembrane transporter activity	SLC1A3	purple	En
ENSG00000124140	SLC12A5	solute carrier family 12 (potassium/chloride transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:13818]	ENSG00000124140	GO:0015291	secondary active transmembrane transporter activity	SLC12A5	purple	En
ENSG00000154930	ACSS1	acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]	ENSG00000154930	GO:0035384	thioester biosynthetic process	ACSS1	purple	En
ENSG00000100075	SLC25A1	solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10979]	ENSG00000100075	GO:0035384	thioester biosynthetic process	SLC25A1	purple	En
ENSG00000149084	HSD17B12	hydroxysteroid (17-beta) dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:18646]	ENSG00000149084	GO:0035384	thioester biosynthetic process	HSD17B12	purple	En
ENSG00000168291	PDHB	pyruvate dehydrogenase (lipoamide) beta [Source:HGNC Symbol;Acc:HGNC:8808]	ENSG00000168291	GO:0035384	thioester biosynthetic process	PDHB	purple	En
ENSG00000168291	PDHB	pyruvate dehydrogenase (lipoamide) beta [Source:HGNC Symbol;Acc:HGNC:8808]	ENSG00000168291	GO:0019217	regulation of fatty acid metabolic process	PDHB	purple	En
ENSG00000150768	DLAT	dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]	ENSG00000150768	GO:0019217	regulation of fatty acid metabolic process	DLAT	purple	En
ENSG00000105974	CAV1	caveolin 1, caveolae protein, 22kDa [Source:HGNC Symbol;Acc:HGNC:1527]	ENSG00000105974	GO:0019217	regulation of fatty acid metabolic process	CAV1	purple	En
ENSG00000110090	CPT1A	carnitine palmitoyltransferase 1A (liver) [Source:HGNC Symbol;Acc:HGNC:2328]	ENSG00000110090	GO:0019217	regulation of fatty acid metabolic process	CPT1A	purple	En
ENSG00000134243	SORT1	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]	ENSG00000134243	GO:0030140	trans-Golgi network transport vesicle	SORT1	purple	En
ENSG00000170348	TMED10	transmembrane emp24-like trafficking protein 10 (yeast) [Source:HGNC Symbol;Acc:HGNC:16998]	ENSG00000170348	GO:0030140	trans-Golgi network transport vesicle	TMED10	purple	En
