GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000144381	HSPD1	heat shock 60kDa protein 1 (chaperonin) [Source:HGNC Symbol;Acc:HGNC:5261]	ENSG00000144381	GO:0051087	chaperone binding	HSPD1	magenta	En
ENSG00000120885	CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	ENSG00000120885	GO:0072562	blood microparticle	CLU	magenta	En
ENSG00000000971	CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	ENSG00000000971	GO:0072562	blood microparticle	CFH	magenta	En
ENSG00000211895	IGHA1	immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478]	ENSG00000211895	GO:0072562	blood microparticle	IGHA1	magenta	En
ENSG00000108679	LGALS3BP	lectin, galactoside-binding, soluble, 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]	ENSG00000108679	GO:0072562	blood microparticle	LGALS3BP	magenta	En
ENSG00000130203	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	ENSG00000130203	GO:0072562	blood microparticle	APOE	magenta	En
ENSG00000116147	TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	ENSG00000116147	GO:0035640	exploration behavior	TNR	magenta	En
ENSG00000134121	CHL1	cell adhesion molecule L1-like [Source:HGNC Symbol;Acc:HGNC:1939]	ENSG00000134121	GO:0035640	exploration behavior	CHL1	magenta	En
ENSG00000185565	LSAMP	limbic system-associated membrane protein [Source:HGNC Symbol;Acc:HGNC:6705]	ENSG00000185565	GO:0035640	exploration behavior	LSAMP	magenta	En
ENSG00000116147	TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	ENSG00000116147	GO:0097485	neuron projection guidance	TNR	magenta	En
ENSG00000133026	MYH10	myosin, heavy chain 10, non-muscle [Source:HGNC Symbol;Acc:HGNC:7568]	ENSG00000133026	GO:0097485	neuron projection guidance	MYH10	magenta	En
ENSG00000021645	NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	ENSG00000021645	GO:0097485	neuron projection guidance	NRXN3	magenta	En
ENSG00000134121	CHL1	cell adhesion molecule L1-like [Source:HGNC Symbol;Acc:HGNC:1939]	ENSG00000134121	GO:0097485	neuron projection guidance	CHL1	magenta	En
ENSG00000198910	L1CAM	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]	ENSG00000198910	GO:0097485	neuron projection guidance	L1CAM	magenta	En
ENSG00000171867	PRNP	prion protein [Source:HGNC Symbol;Acc:HGNC:9449]	ENSG00000171867	GO:0097485	neuron projection guidance	PRNP	magenta	En
ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	ENSG00000170017	GO:0097485	neuron projection guidance	ALCAM	magenta	En
ENSG00000149294	NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]	ENSG00000149294	GO:0097485	neuron projection guidance	NCAM1	magenta	En
ENSG00000091129	NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	ENSG00000091129	GO:0097485	neuron projection guidance	NRCAM	magenta	En
ENSG00000163531	NFASC	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	ENSG00000163531	GO:0097485	neuron projection guidance	NFASC	magenta	En
ENSG00000018236	CNTN1	contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]	ENSG00000018236	GO:0097485	neuron projection guidance	CNTN1	magenta	En
ENSG00000196569	LAMA2	laminin, alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	ENSG00000196569	GO:0097485	neuron projection guidance	LAMA2	magenta	En
ENSG00000168036	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa [Source:HGNC Symbol;Acc:HGNC:2514]	ENSG00000168036	GO:2000177	regulation of neural precursor cell proliferation	CTNNB1	magenta	En
ENSG00000106278	PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:9685]	ENSG00000106278	GO:2000177	regulation of neural precursor cell proliferation	PTPRZ1	magenta	En
ENSG00000068903	SIRT2	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]	ENSG00000068903	GO:2000177	regulation of neural precursor cell proliferation	SIRT2	magenta	En
ENSG00000197971	MBP	myelin basic protein [Source:HGNC Symbol;Acc:HGNC:6925]	ENSG00000197971	GO:0002020	protease binding	MBP	magenta	En
ENSG00000124570	SERPINB6	serpin peptidase inhibitor, clade B (ovalbumin), member 6 [Source:HGNC Symbol;Acc:HGNC:8950]	ENSG00000124570	GO:0002020	protease binding	SERPINB6	magenta	En
ENSG00000134121	CHL1	cell adhesion molecule L1-like [Source:HGNC Symbol;Acc:HGNC:1939]	ENSG00000134121	GO:0002020	protease binding	CHL1	magenta	En
ENSG00000163531	NFASC	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	ENSG00000163531	GO:0033010	paranodal junction	NFASC	magenta	En
ENSG00000068903	SIRT2	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]	ENSG00000068903	GO:0033010	paranodal junction	SIRT2	magenta	En
ENSG00000166086	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	ENSG00000166086	GO:0033010	paranodal junction	JAM3	magenta	En
ENSG00000171867	PRNP	prion protein [Source:HGNC Symbol;Acc:HGNC:9449]	ENSG00000171867	GO:0046686	response to cadmium ion	PRNP	magenta	En
ENSG00000168036	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa [Source:HGNC Symbol;Acc:HGNC:2514]	ENSG00000168036	GO:0046686	response to cadmium ion	CTNNB1	magenta	En
ENSG00000058404	CAMK2B	calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]	ENSG00000058404	GO:0046686	response to cadmium ion	CAMK2B	magenta	En
ENSG00000116147	TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	ENSG00000116147	GO:0022610	biological adhesion	TNR	magenta	En
ENSG00000008277	ADAM22	ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]	ENSG00000008277	GO:0022610	biological adhesion	ADAM22	magenta	En
