GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000167792	NDUFV1	NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa [Source:HGNC Symbol;Acc:HGNC:7716]	ENSG00000167792	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000186010	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13 [Source:HGNC Symbol;Acc:HGNC:17194]	ENSG00000186010	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000117118	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:HGNC Symbol;Acc:HGNC:10681]	ENSG00000117118	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000213585	VDAC1	voltage-dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	ENSG00000213585	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000078668	VDAC3	voltage-dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]	ENSG00000078668	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000213619	NDUFS3	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7710]	ENSG00000213619	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000178741	COX5A	cytochrome c oxidase subunit Va [Source:HGNC Symbol;Acc:HGNC:2267]	ENSG00000178741	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000140740	UQCRC2	ubiquinol-cytochrome c reductase core protein II [Source:HGNC Symbol;Acc:HGNC:12586]	ENSG00000140740	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000151729	SLC25A4	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4 [Source:HGNC Symbol;Acc:HGNC:10990]	ENSG00000151729	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000023228	NDUFS1	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7707]	ENSG00000023228	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000147684	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa [Source:HGNC Symbol;Acc:HGNC:7704]	ENSG00000147684	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000172115	CYCS	cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]	ENSG00000172115	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000119421	NDUFA8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa [Source:HGNC Symbol;Acc:HGNC:7692]	ENSG00000119421	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000073578	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:HGNC Symbol;Acc:HGNC:10680]	ENSG00000073578	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000145494	NDUFS6	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7713]	ENSG00000145494	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000128609	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 [Source:HGNC Symbol;Acc:HGNC:7688]	ENSG00000128609	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000168653	NDUFS5	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7712]	ENSG00000168653	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000139180	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa [Source:HGNC Symbol;Acc:HGNC:7693]	ENSG00000139180	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000165637	VDAC2	voltage-dependent anion channel 2 [Source:HGNC Symbol;Acc:HGNC:12672]	ENSG00000165637	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000158864	NDUFS2	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7708]	ENSG00000158864	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000178127	NDUFV2	NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa [Source:HGNC Symbol;Acc:HGNC:7717]	ENSG00000178127	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000131495	NDUFA2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa [Source:HGNC Symbol;Acc:HGNC:7685]	ENSG00000131495	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000005022	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 [Source:HGNC Symbol;Acc:HGNC:10991]	ENSG00000005022	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
ENSG00000126267	COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous) [Source:HGNC Symbol;Acc:HGNC:2280]	ENSG00000126267	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
