GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000143603	KCNN3	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 [Source:HGNC Symbol;Acc:HGNC:6292]	ENSG00000143603	GO:0098662	inorganic cation transmembrane transport	KCNN3	grey	En
ENSG00000178537	SLC25A20	solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 [Source:HGNC Symbol;Acc:HGNC:1421]	ENSG00000178537	GO:0098662	inorganic cation transmembrane transport	SLC25A20	grey	En
ENSG00000123104	ITPR2	inositol 1,4,5-trisphosphate receptor, type 2 [Source:HGNC Symbol;Acc:HGNC:6181]	ENSG00000123104	GO:0098662	inorganic cation transmembrane transport	ITPR2	grey	En
ENSG00000167614	TTYH1	tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476]	ENSG00000167614	GO:0098662	inorganic cation transmembrane transport	TTYH1	grey	En
ENSG00000206172	HBA1	hemoglobin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]	ENSG00000206172	GO:0005506	iron ion binding	HBA1	grey	En
ENSG00000244734	HBB	hemoglobin, beta [Source:HGNC Symbol;Acc:HGNC:4827]	ENSG00000244734	GO:0005506	iron ion binding	HBB	grey	En
ENSG00000223609	HBD	hemoglobin, delta [Source:HGNC Symbol;Acc:HGNC:4829]	ENSG00000223609	GO:0005506	iron ion binding	HBD	grey	En
ENSG00000171903	CYP4F11	cytochrome P450, family 4, subfamily F, polypeptide 11 [Source:HGNC Symbol;Acc:HGNC:13265]	ENSG00000171903	GO:0005506	iron ion binding	CYP4F11	grey	En
ENSG00000100031	GGT1	gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250]	ENSG00000100031	GO:0001676	long-chain fatty acid metabolic process	GGT1	grey	En
ENSG00000184227	ACOT1	acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]	ENSG00000184227	GO:0001676	long-chain fatty acid metabolic process	ACOT1	grey	En
ENSG00000106853	PTGR1	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]	ENSG00000106853	GO:0001676	long-chain fatty acid metabolic process	PTGR1	grey	En
ENSG00000111144	LTA4H	leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]	ENSG00000111144	GO:0001676	long-chain fatty acid metabolic process	LTA4H	grey	En
ENSG00000116171	SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	ENSG00000116171	GO:0001676	long-chain fatty acid metabolic process	SCP2	grey	En
ENSG00000206172	HBA1	hemoglobin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]	ENSG00000206172	GO:0015671	oxygen transport	HBA1	grey	En
ENSG00000244734	HBB	hemoglobin, beta [Source:HGNC Symbol;Acc:HGNC:4827]	ENSG00000244734	GO:0015671	oxygen transport	HBB	grey	En
ENSG00000223609	HBD	hemoglobin, delta [Source:HGNC Symbol;Acc:HGNC:4829]	ENSG00000223609	GO:0015671	oxygen transport	HBD	grey	En
ENSG00000162174	ASRGL1	asparaginase like 1 [Source:HGNC Symbol;Acc:HGNC:16448]	ENSG00000162174	GO:1901606	alpha-amino acid catabolic process	ASRGL1	grey	En
ENSG00000131844	MCCC2	methylcrotonoyl-CoA carboxylase 2 (beta) [Source:HGNC Symbol;Acc:HGNC:6937]	ENSG00000131844	GO:1901606	alpha-amino acid catabolic process	MCCC2	grey	En
ENSG00000100033	PRODH	proline dehydrogenase (oxidase) 1 [Source:HGNC Symbol;Acc:HGNC:9453]	ENSG00000100033	GO:1901606	alpha-amino acid catabolic process	PRODH	grey	En
ENSG00000153904	DDAH1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]	ENSG00000153904	GO:1901606	alpha-amino acid catabolic process	DDAH1	grey	En
ENSG00000160200	CBS	cystathionine-beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]	ENSG00000160200	GO:1901606	alpha-amino acid catabolic process	CBS	grey	En
ENSG00000213722	DDAH2	dimethylarginine dimethylaminohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:2716]	ENSG00000213722	GO:1901606	alpha-amino acid catabolic process	DDAH2	grey	En
ENSG00000119711	ALDH6A1	aldehyde dehydrogenase 6 family, member A1 [Source:HGNC Symbol;Acc:HGNC:7179]	ENSG00000119711	GO:1901606	alpha-amino acid catabolic process	ALDH6A1	grey	En
ENSG00000084073	ZMPSTE24	zinc metallopeptidase STE24 [Source:HGNC Symbol;Acc:HGNC:12877]	ENSG00000084073	GO:0016485	protein processing	ZMPSTE24	grey	En
ENSG00000109472	CPE	carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]	ENSG00000109472	GO:0016485	protein processing	CPE	grey	En
ENSG00000249915	PDCD6	programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]	ENSG00000249915	GO:0016485	protein processing	PDCD6	grey	En
ENSG00000100031	GGT1	gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250]	ENSG00000100031	GO:0016485	protein processing	GGT1	grey	En
ENSG00000165283	STOML2	stomatin (EPB72)-like 2 [Source:HGNC Symbol;Acc:HGNC:14559]	ENSG00000165283	GO:0016485	protein processing	STOML2	grey	En
ENSG00000156709	AIFM1	apoptosis-inducing factor, mitochondrion-associated, 1 [Source:HGNC Symbol;Acc:HGNC:8768]	ENSG00000156709	GO:0016485	protein processing	AIFM1	grey	En
ENSG00000089041	P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7 [Source:HGNC Symbol;Acc:HGNC:8537]	ENSG00000089041	GO:0016485	protein processing	P2RX7	grey	En
ENSG00000102109	PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor [Source:HGNC Symbol;Acc:HGNC:17301]	ENSG00000102109	GO:0016485	protein processing	PCSK1N	grey	En
ENSG00000115380	EFEMP1	EGF containing fibulin-like extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	ENSG00000115380	GO:0070851	growth factor receptor binding	EFEMP1	grey	En
ENSG00000164307	ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	ENSG00000164307	GO:0070851	growth factor receptor binding	ERAP1	grey	En
ENSG00000113578	FGF1	fibroblast growth factor 1 (acidic) [Source:HGNC Symbol;Acc:HGNC:3665]	ENSG00000113578	GO:0070851	growth factor receptor binding	FGF1	grey	En
ENSG00000137575	SDCBP	syndecan binding protein (syntenin) [Source:HGNC Symbol;Acc:HGNC:10662]	ENSG00000137575	GO:0070851	growth factor receptor binding	SDCBP	grey	En
ENSG00000259207	ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61) [Source:HGNC Symbol;Acc:HGNC:6156]	ENSG00000259207	GO:0070851	growth factor receptor binding	ITGB3	grey	En
ENSG00000089041	P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7 [Source:HGNC Symbol;Acc:HGNC:8537]	ENSG00000089041	GO:0034103	regulation of tissue remodeling	P2RX7	grey	En
ENSG00000101439	CST3	cystatin C [Source:HGNC Symbol;Acc:HGNC:2475]	ENSG00000101439	GO:0034103	regulation of tissue remodeling	CST3	grey	En
ENSG00000259207	ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61) [Source:HGNC Symbol;Acc:HGNC:6156]	ENSG00000259207	GO:0034103	regulation of tissue remodeling	ITGB3	grey	En
ENSG00000100031	GGT1	gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250]	ENSG00000100031	GO:0000096	sulfur amino acid metabolic process	GGT1	grey	En
ENSG00000133313	CNDP2	CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:HGNC Symbol;Acc:HGNC:24437]	ENSG00000133313	GO:0000096	sulfur amino acid metabolic process	CNDP2	grey	En
ENSG00000128311	TST	thiosulfate sulfurtransferase (rhodanese) [Source:HGNC Symbol;Acc:HGNC:12388]	ENSG00000128311	GO:0000096	sulfur amino acid metabolic process	TST	grey	En
ENSG00000160200	CBS	cystathionine-beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]	ENSG00000160200	GO:0000096	sulfur amino acid metabolic process	CBS	grey	En
ENSG00000206172	HBA1	hemoglobin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]	ENSG00000206172	GO:0072593	reactive oxygen species metabolic process	HBA1	grey	En
ENSG00000244734	HBB	hemoglobin, beta [Source:HGNC Symbol;Acc:HGNC:4827]	ENSG00000244734	GO:0072593	reactive oxygen species metabolic process	HBB	grey	En
ENSG00000186010	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13 [Source:HGNC Symbol;Acc:HGNC:17194]	ENSG00000186010	GO:0072593	reactive oxygen species metabolic process	NDUFA13	grey	En
ENSG00000112992	NNT	nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]	ENSG00000112992	GO:0072593	reactive oxygen species metabolic process	NNT	grey	En
ENSG00000213722	DDAH2	dimethylarginine dimethylaminohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:2716]	ENSG00000213722	GO:0072593	reactive oxygen species metabolic process	DDAH2	grey	En
ENSG00000089041	P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7 [Source:HGNC Symbol;Acc:HGNC:8537]	ENSG00000089041	GO:0072593	reactive oxygen species metabolic process	P2RX7	grey	En
ENSG00000214253	FIS1	fission 1 (mitochondrial outer membrane) homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:21689]	ENSG00000214253	GO:0008053	mitochondrial fusion	FIS1	grey	En
ENSG00000165283	STOML2	stomatin (EPB72)-like 2 [Source:HGNC Symbol;Acc:HGNC:14559]	ENSG00000165283	GO:0008053	mitochondrial fusion	STOML2	grey	En
ENSG00000106554	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	ENSG00000106554	GO:0008053	mitochondrial fusion	CHCHD3	grey	En
ENSG00000135318	NT5E	5'-nucleotidase, ecto (CD73) [Source:HGNC Symbol;Acc:HGNC:8021]	ENSG00000135318	GO:0046033	AMP metabolic process	NT5E	grey	En
ENSG00000156110	ADK	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]	ENSG00000156110	GO:0046033	AMP metabolic process	ADK	grey	En
ENSG00000162433	AK4	adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]	ENSG00000162433	GO:0046033	AMP metabolic process	AK4	grey	En
ENSG00000153904	DDAH1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]	ENSG00000153904	GO:0045766	positive regulation of angiogenesis	DDAH1	grey	En
ENSG00000087274	ADD1	adducin 1 (alpha) [Source:HGNC Symbol;Acc:HGNC:243]	ENSG00000087274	GO:0045766	positive regulation of angiogenesis	ADD1	grey	En
ENSG00000164307	ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	ENSG00000164307	GO:0045766	positive regulation of angiogenesis	ERAP1	grey	En
ENSG00000249915	PDCD6	programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]	ENSG00000249915	GO:0045766	positive regulation of angiogenesis	PDCD6	grey	En
ENSG00000113578	FGF1	fibroblast growth factor 1 (acidic) [Source:HGNC Symbol;Acc:HGNC:3665]	ENSG00000113578	GO:0045766	positive regulation of angiogenesis	FGF1	grey	En
ENSG00000214253	FIS1	fission 1 (mitochondrial outer membrane) homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:21689]	ENSG00000214253	GO:0006839	mitochondrial transport	FIS1	grey	En
ENSG00000100347	SAMM50	SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]	ENSG00000100347	GO:0006839	mitochondrial transport	SAMM50	grey	En
ENSG00000128311	TST	thiosulfate sulfurtransferase (rhodanese) [Source:HGNC Symbol;Acc:HGNC:12388]	ENSG00000128311	GO:0006839	mitochondrial transport	TST	grey	En
