GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000137100	DCTN3	dynactin 3 (p22) [Source:HGNC Symbol;Acc:HGNC:2713]	7	0.056	ENSG00000137100	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // cell cycle // perinuclear region of cytoplasm // microtubule associated complex // cell cycle process // kinetochore // microtubule-based process
ENSG00000124507	PACSIN1	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]	7	0.056	ENSG00000124507	establishment of vesicle localization // cell junction // perinuclear region of cytoplasm // neuron projection morphogenesis // cytoplasm // synapse // neuron part
ENSG00000111344	RASAL1	RAS protein activator like 1 (GAP1 like) [Source:HGNC Symbol;Acc:HGNC:9873]	7	0.056	ENSG00000111344	intracellular signal transduction // positive regulation of GTPase activity // regulation of signaling // regulation of cell communication // cytoplasm // nucleoside-triphosphatase regulator activity // enzyme activator activity
ENSG00000110514	MADD	MAP-kinase activating death domain [Source:HGNC Symbol;Acc:HGNC:6766]	7	0.056	ENSG00000110514	Ras guanyl-nucleotide exchange factor activity // regulation of protein serine/threonine kinase activity // positive regulation of GTPase activity // regulation of signaling // regulation of cell communication // cytoplasm // enzyme activator activity
ENSG00000106976	DNM1	dynamin 1 [Source:HGNC Symbol;Acc:HGNC:2972]	7	0.056	ENSG00000106976	membrane coat // GTPase activity // protein kinase binding // guanosine-containing compound catabolic process // guanyl nucleotide binding // protein C-terminus binding // microtubule
ENSG00000104388	RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]	7	0.056	ENSG00000104388	GTPase activity // intracellular signal transduction // guanosine-containing compound catabolic process // cell cycle // guanyl nucleotide binding // cytoplasm // Golgi vesicle transport
ENSG00000103723	AP3B2	adaptor-related protein complex 3, beta 2 subunit [Source:HGNC Symbol;Acc:HGNC:567]	7	0.056	ENSG00000103723	membrane coat // AP-type membrane coat adaptor complex // establishment of vesicle localization // cytoplasm // cytoskeleton-dependent intracellular transport // Golgi vesicle transport // microtubule-based process
ENSG00000099864	PALM	paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]	7	0.056	ENSG00000099864	filopodium // regulation of signaling // G-protein coupled receptor binding // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // neuron part
ENSG00000099365	STX1B	syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]	7	0.056	ENSG00000099365	protein kinase binding // protein domain specific binding // SNAP receptor activity // SNARE binding // synaptic transmission // cytoplasm // regulation of exocytosis
ENSG00000087191	PSMC5	proteasome (prosome, macropain) 26S subunit, ATPase, 5 [Source:HGNC Symbol;Acc:HGNC:9552]	7	0.056	ENSG00000087191	intracellular signal transduction // cell cycle // G-protein coupled receptor binding // cytoplasm // peptide hormone receptor binding // inclusion body // cell cycle process
ENSG00000076826	CAMSAP3	calmodulin regulated spectrin-associated protein family, member 3 [Source:HGNC Symbol;Acc:HGNC:29307]	7	0.056	ENSG00000076826	cell junction // regulation of dephosphorylation // microtubule // cytoplasm // negative regulation of phosphorus metabolic process // tubulin binding // microtubule-based process
ENSG00000065000	AP3D1	adaptor-related protein complex 3, delta 1 subunit [Source:HGNC Symbol;Acc:HGNC:568]	7	0.056	ENSG00000065000	membrane coat // establishment of vesicle localization // endosomal transport // cytoskeleton-dependent intracellular transport // synapse part // neuron part // microtubule-based process
ENSG00000047849	MAP4	microtubule-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]	7	0.056	ENSG00000047849	microtubule // microtubule associated complex // cytoplasm // cell cycle process // cell division // tubulin binding // microtubule-based process
ENSG00000041353	RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	7	0.056	ENSG00000041353	Golgi stack // GTPase activity // protein domain specific binding // intracellular signal transduction // guanosine-containing compound catabolic process // guanyl nucleotide binding // regulation of exocytosis
ENSG00000004478	FKBP4	FK506 binding protein 4, 59kDa [Source:HGNC Symbol;Acc:HGNC:3720]	7	0.056	ENSG00000004478	negative regulation of microtubule polymerization or depolymerization // binding, bridging // perinuclear region of cytoplasm // guanyl nucleotide binding // microtubule // cytoplasm // neuron part
ENSG00000206418	RAB12	RAB12, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:31332]	6	0.048	ENSG00000206418	GTPase activity // endosomal transport // intracellular signal transduction // guanosine-containing compound catabolic process // guanyl nucleotide binding // cytoplasm
ENSG00000196220	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]	6	0.048	ENSG00000196220	intracellular signal transduction // positive regulation of GTPase activity // regulation of signaling // regulation of cell communication // nucleoside-triphosphatase regulator activity // enzyme activator activity
ENSG00000187555	USP7	ubiquitin specific peptidase 7 (herpes virus-associated) [Source:HGNC Symbol;Acc:HGNC:12630]	6	0.048	ENSG00000187555	protein modification by small protein removal // nuclear body // protein C-terminus binding // cytoplasm // ubiquitin-like protein-specific protease activity // ubiquitin-like protein ligase binding
ENSG00000186472	PCLO	piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]	6	0.048	ENSG00000186472	establishment of vesicle localization // cell junction // intracellular signal transduction // synapse part // regulation of exocytosis // synapse
ENSG00000185359	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]	6	0.048	ENSG00000185359	protein domain specific binding // endosomal transport // ERBB signaling pathway // regulation of signaling // regulation of cell communication // cytoplasm
ENSG00000172020	GAP43	growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]	6	0.048	ENSG00000172020	cell junction // neuron projection guidance // cytoplasm // synapse // neuron part // nervous system development
ENSG00000168461	RAB31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	6	0.048	ENSG00000168461	GTPase activity // intracellular signal transduction // guanosine-containing compound catabolic process // guanyl nucleotide binding // cytoplasm // Golgi vesicle transport
ENSG00000168280	KIF5C	kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]	6	0.048	ENSG00000168280	microtubule motor activity // microtubule // microtubule associated complex // cytoplasm // tubulin binding // microtubule-based process
ENSG00000167578	RAB4B	RAB4B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9782]	6	0.048	ENSG00000167578	GTPase activity // intracellular signal transduction // guanosine-containing compound catabolic process // perinuclear region of cytoplasm // guanyl nucleotide binding // cytoplasm
ENSG00000164061	BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	6	0.048	ENSG00000164061	cell junction // synaptic transmission // cytoplasm // synapse part // synapse // neuron part
ENSG00000160307	S100B	S100 calcium binding protein B [Source:HGNC Symbol;Acc:HGNC:10500]	6	0.048	ENSG00000160307	perinuclear region of cytoplasm // neuron projection morphogenesis // regulation of signaling // regulation of cell communication // cytoplasm // neuron part
